,zipCode,waitTime,time
0,90001,8.0,2020-11-03 13:48:34.991877
1,90002,8.0,2020-11-03 13:48:34.991877
2,90003,17.0,2020-11-03 13:48:34.991877
3,90004,8.0,2020-11-03 13:48:34.991877
4,90005,8.0,2020-11-03 13:48:34.991877
5,90006,23.0,2020-11-03 13:48:34.991877
6,90007,6.666666666666667,2020-11-03 13:48:34.991877
7,90008,4.0,2020-11-03 13:48:34.991877
8,90010,13.5,2020-11-03 13:48:34.991877
9,90011,9.333333333333334,2020-11-03 13:48:34.991877
10,90012,8.0,2020-11-03 13:48:34.991877
11,90013,7.0,2020-11-03 13:48:34.991877
12,90015,7.0,2020-11-03 13:48:34.991877
13,90016,6.25,2020-11-03 13:48:34.991877
14,90017,6.0,2020-11-03 13:48:34.991877
15,90018,9.833333333333334,2020-11-03 13:48:34.991877
16,90019,7.333333333333333,2020-11-03 13:48:34.991877
17,90020,7.333333333333333,2020-11-03 13:48:34.991877
18,90022,7.4,2020-11-03 13:48:34.991877
19,90023,9.0,2020-11-03 13:48:34.991877
20,90024,6.0,2020-11-03 13:48:34.991877
21,90025,8.0,2020-11-03 13:48:34.991877
22,90026,8.0,2020-11-03 13:48:34.991877
23,90027,6.666666666666667,2020-11-03 13:48:34.991877
24,90028,15.5,2020-11-03 13:48:34.991877
25,90029,6.5,2020-11-03 13:48:34.991877
26,90031,6.2,2020-11-03 13:48:34.991877
27,90032,7.25,2020-11-03 13:48:34.991877
28,90033,6.75,2020-11-03 13:48:34.991877
29,90034,6.0,2020-11-03 13:48:34.991877
30,90035,2.0,2020-11-03 13:48:34.991877
31,90036,8.0,2020-11-03 13:48:34.991877
32,90037,5.333333333333333,2020-11-03 13:48:34.991877
33,90038,8.0,2020-11-03 13:48:34.991877
34,90039,8.0,2020-11-03 13:48:34.991877
35,90040,8.0,2020-11-03 13:48:34.991877
36,90041,8.0,2020-11-03 13:48:34.991877
37,90042,8.0,2020-11-03 13:48:34.991877
38,90043,8.25,2020-11-03 13:48:34.991877
39,90044,6.75,2020-11-03 13:48:34.991877
40,90045,6.666666666666667,2020-11-03 13:48:34.991877
41,90046,15.4,2020-11-03 13:48:34.991877
42,90047,8.0,2020-11-03 13:48:34.991877
43,90049,4.5,2020-11-03 13:48:34.991877
44,90057,8.0,2020-11-03 13:48:34.991877
45,90058,8.0,2020-11-03 13:48:34.991877
46,90059,7.5,2020-11-03 13:48:34.991877
47,90061,14.0,2020-11-03 13:48:34.991877
48,90062,4.0,2020-11-03 13:48:34.991877
49,90063,8.0,2020-11-03 13:48:34.991877
50,90064,8.0,2020-11-03 13:48:34.991877
51,90065,7.333333333333333,2020-11-03 13:48:34.991877
52,90066,5.5,2020-11-03 13:48:34.991877
53,90067,8.0,2020-11-03 13:48:34.991877
