,zipCode,waitTime,time
0,90001,8.0,2020-11-03 09:26:03.829159
1,90002,5.333333333333333,2020-11-03 09:26:03.829159
2,90003,8.0,2020-11-03 09:26:03.829159
3,90004,7.0,2020-11-03 09:26:03.829159
4,90005,8.0,2020-11-03 09:26:03.829159
5,90006,8.0,2020-11-03 09:26:03.829159
6,90007,6.666666666666667,2020-11-03 09:26:03.829159
7,90008,5.75,2020-11-03 09:26:03.829159
8,90010,7.0,2020-11-03 09:26:03.829159
9,90011,8.666666666666666,2020-11-03 09:26:03.829159
10,90012,8.0,2020-11-03 09:26:03.829159
11,90013,8.0,2020-11-03 09:26:03.829159
12,90015,6.5,2020-11-03 09:26:03.829159
13,90016,8.0,2020-11-03 09:26:03.829159
14,90017,7.0,2020-11-03 09:26:03.829159
15,90018,6.666666666666667,2020-11-03 09:26:03.829159
16,90019,5.0,2020-11-03 09:26:03.829159
17,90020,6.666666666666667,2020-11-03 09:26:03.829159
18,90022,6.4,2020-11-03 09:26:03.829159
19,90023,6.0,2020-11-03 09:26:03.829159
20,90024,13.0,2020-11-03 09:26:03.829159
21,90025,7.333333333333333,2020-11-03 09:26:03.829159
22,90026,5.0,2020-11-03 09:26:03.829159
23,90027,8.0,2020-11-03 09:26:03.829159
24,90028,6.333333333333333,2020-11-03 09:26:03.829159
25,90029,6.0,2020-11-03 09:26:03.829159
26,90031,8.0,2020-11-03 09:26:03.829159
27,90032,8.0,2020-11-03 09:26:03.829159
28,90033,4.75,2020-11-03 09:26:03.829159
29,90034,8.5,2020-11-03 09:26:03.829159
30,90035,5.0,2020-11-03 09:26:03.829159
31,90036,8.0,2020-11-03 09:26:03.829159
32,90037,5.166666666666667,2020-11-03 09:26:03.829159
33,90038,4.5,2020-11-03 09:26:03.829159
34,90039,6.5,2020-11-03 09:26:03.829159
35,90040,4.0,2020-11-03 09:26:03.829159
36,90041,6.2,2020-11-03 09:26:03.829159
37,90042,5.0,2020-11-03 09:26:03.829159
38,90043,7.25,2020-11-03 09:26:03.829159
39,90044,6.75,2020-11-03 09:26:03.829159
40,90045,6.166666666666667,2020-11-03 09:26:03.829159
41,90046,6.2,2020-11-03 09:26:03.829159
42,90047,8.0,2020-11-03 09:26:03.829159
43,90049,5.0,2020-11-03 09:26:03.829159
44,90057,6.5,2020-11-03 09:26:03.829159
45,90058,8.0,2020-11-03 09:26:03.829159
46,90059,7.0,2020-11-03 09:26:03.829159
47,90061,6.0,2020-11-03 09:26:03.829159
48,90062,4.0,2020-11-03 09:26:03.829159
49,90063,8.0,2020-11-03 09:26:03.829159
50,90064,8.0,2020-11-03 09:26:03.829159
51,90065,6.0,2020-11-03 09:26:03.829159
52,90066,5.5,2020-11-03 09:26:03.829159
53,90067,6.0,2020-11-03 09:26:03.829159
54,90068,8.0,2020-11-03 09:26:03.829159
55,90069,6.0,2020-11-03 09:26:03.829159
56,90071,8.0,2020-11-03 09:26:03.829159
57,90089,5.0,2020-11-03 09:26:03.829159
58,90095,8.0,2020-11-03 09:26:03.829159
59,90201,7.571428571428571,2020-11-03 09:26:03.829159
60,90210,5.0,2020-11-03 09:26:03.829159
61,90211,5.333333333333333,2020-11-03 09:26:03.829159
62,90212,4.0,2020-11-03 09:26:03.829159
63,90220,8.0,2020-11-03 09:26:03.829159
64,90221,8.0,2020-11-03 09:26:03.829159
65,90222,6.0,2020-11-03 09:26:03.829159
66,90230,6.0,2020-11-03 09:26:03.829159
67,90232-3510,8.0,2020-11-03 09:26:03.829159
68,90241,5.0,2020-11-03 09:26:03.829159
69,90242,5.333333333333333,2020-11-03 09:26:03.829159
70,90245,8.0,2020-11-03 09:26:03.829159
71,90247,8.0,2020-11-03 09:26:03.829159
72,90248,8.0,2020-11-03 09:26:03.829159
73,90249,8.0,2020-11-03 09:26:03.829159
74,90250,6.75,2020-11-03 09:26:03.829159
75,90254,7.0,2020-11-03 09:26:03.829159
76,90255,2.4,2020-11-03 09:26:03.829159
