team_name,team_id,assists,attempt_at_goal,attempt_at_goal_against,attempt_at_goal_blocked,attempt_at_goal_from_free_kicks,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_inside_the_penalty_area_on_target,attempt_at_goal_off_target,attempt_at_goal_on_target,attempt_at_goal_outside_the_penalty_area,attempt_at_goal_outside_the_penalty_area_on_target,attempted_ball_progressions,attempted_switches_of_play,clean_sheets,completed_ball_progressions,completed_switches_of_play,corners,crosses,crosses_completed,defensive_pressures_applied,direct_defensive_pressures_applied,direct_free_kicks,distance_high_speed_running,distance_high_speed_sprinting,distance_jogging,distance_low_speed_sprinting,distance_walking,distributions_completed_under_pressure,distributions_under_pressure,final_third_entries_reception_central_channel,final_third_entries_reception_inside_left_channel,final_third_entries_reception_inside_right_channel,final_third_entries_reception_left_channel,final_third_entries_reception_right_channel,forced_turnovers,fouls_against,fouls_for,free_kicks,goal_kicks,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,goalkeeper_goal_preventions,goals,goals_conceded,goals_conceded_from_attempt_at_goal_against,goals_from_direct_free_kicks,goals_inside_the_penalty_area,goals_outside_the_penalty_area,headed_attempt_at_goal,indirect_free_kicks,linebreaks_attempted,linebreaks_attempted_all_lines,linebreaks_attempted_attacking_and_midfield_line,linebreaks_attempted_attacking_line,linebreaks_attempted_attacking_line_completed,linebreaks_attempted_completed,linebreaks_attempted_defensive_line,linebreaks_attempted_defensive_line_completed,linebreaks_attempted_midfield_and_defensive_line,linebreaks_attempted_midfield_line,linebreaks_attempted_midfield_line_completed,linebreaks_attempted_under_pressure,linebreaks_completed_all_lines,linebreaks_completed_attacking_and_midfield_line,linebreaks_completed_midfield_and_defensive_line,linebreaks_completed_under_pressure,matches_played,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,offers_to_receive_total,offsides,own_goals,passes,passes_completed,penalties,penalties_scored,received_offers_to_receive,receptions_between_midfield_and_defensive_line,receptions_in_behind,receptions_under_direct_pressure,receptions_under_indirect_pressure,receptions_under_no_pressure,receptions_under_pressure,red_cards,substitutions_in,substitutions_out,take_ons_completed,throw_ins,time_played,total_distance,yellow_cards
USA,43921,3.0,46.0,32.0,8.0,1.0,29.0,10.0,19.0,15.0,17.0,5.0,108.0,24.0,2.0,85.0,20.0,22.0,96.0,10.0,1150.0,209.0,42.0,73684.0,12377.0,207719.0,32275.0,161995.0,797.0,1142.0,16.0,20.0,24.0,50.0,51.0,293.0,45.0,39.0,46.0,21.0,73.0,0.0,34.0,3.0,4.0,0.0,0.0,3.0,0.0,10.0,4.0,714.0,36.0,105.0,279.0,200.0,493.0,93.0,53.0,50.0,342.0,240.0,361.0,16.0,105.0,28.0,240.0,4.0,590.0,1196.0,995.0,1293.0,1488.0,2781.0,5.0,0.0,2033.0,1777.0,0.0,0.0,948.0,427.0,52.0,96.0,615.0,1450.0,711.0,0.0,19.0,19.0,7.0,81.0,382.0,488086.0,5.0
