,stock_number,item,quantity,value,year
5,2355-01-552-5173,MINE RESISTANT VEHICLE,1,542000.0,2018
4,2320-01-371-9583,"TRUCK,UTILITY",2,127364.0,4036
3,1680-00-183-0834,"TRANSMISSION ASSY,H",1,76675.0,2017
6,4920-01-088-4573,MAINTENANCE STAND,2,11200.0,4034
1,1240-01-411-1265,"SIGHT,REFLEX",13,4173.0,26221
2,1240-01-492-5264,"SIGHT,HOLOGRAPHIC",1,588.0,2017
0,1005-01-204-4376,"MAGAZINE,CARTRIDGE",3,99.0,2017
