"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2034651,"June 14, 2021",Michigan,Detroit,"15400 block of  Cedargrove St",0,1,N/A
2034648,"June 14, 2021",Michigan,Detroit,"Troester St and Hayes St",0,1,N/A
2034591,"June 14, 2021",California,Oakland,"1800 block of E 12th St",1,0,N/A
2034583,"June 14, 2021",California,Salinas,"Tulane St and Rochex Ave",0,1,N/A
2034578,"June 14, 2021",California,Stockton,"Grant St and Worth St",1,0,N/A
2034544,"June 14, 2021",California,Fresno,"College Ave and Birch Ave",0,1,N/A
2034539,"June 14, 2021",Florida,"Saint Petersburg","5030 40th Avenue N",2,0,N/A
2034537,"June 14, 2021",Colorado,Denver,"7400 block of W Warren Cir",0,0,N/A
2034535,"June 14, 2021",Illinois,Danville,"Cronkhite Ave and E Main St",0,1,N/A
2034470,"June 14, 2021",Florida,"Boynton Beach",I-95,1,3,N/A
2034449,"June 14, 2021",Mississippi,Gulfport,"15155 Dedeaux Rd",1,0,N/A
2034446,"June 14, 2021","South Carolina",Florence,"3000 block of Oliver Dr",0,0,N/A
2034421,"June 14, 2021",Michigan,"Grand Rapids","110 Hall St SW",0,1,N/A
2034443,"June 14, 2021","South Carolina",Cayce,"Groover Cir",1,0,N/A
2034408,"June 14, 2021",Michigan,Lansing,"300 block of N Cedar St",2,2,N/A
2034424,"June 14, 2021",Michigan,"Grand Rapids","Eastern Ave SE and Franklin St SE",0,1,N/A
2034406,"June 14, 2021",Massachusetts,Springfield,"494 Central St",1,0,N/A
2034417,"June 14, 2021",Arkansas,"Little Rock","1800 block of Reservoir Rd",0,1,N/A
2034187,"June 14, 2021",Missouri,"Saint Louis","O'Fallon St and Lewis St",1,1,N/A
2034390,"June 14, 2021",Missouri,Columbia,"300 block of Brookside Ln",0,0,N/A
2034382,"June 14, 2021",Kansas,"Kansas City","N 31st St and Kimball Ave",1,0,N/A
2034380,"June 14, 2021","New Mexico",Espanola,"707 Calle de Amor",0,0,N/A
2034375,"June 14, 2021","New Mexico",Albuquerque,"2001 Candelaria Rd NE",1,0,N/A
2034368,"June 14, 2021","South Carolina",Langley,N/A,0,0,N/A
2034337,"June 14, 2021",Georgia,Atlanta,"W Lake Ave NW and North Ave",0,1,N/A
2034324,"June 14, 2021",Indiana,"South Bend","200 block of E Victoria St",0,2,N/A
2034320,"June 14, 2021",Indiana,"South Bend","1900 block of Linden Ave",0,1,N/A
2034309,"June 14, 2021",Georgia,Atlanta,"I-85 and GA-400",0,1,N/A
2034291,"June 14, 2021",Illinois,Chicago,"2300 block of W Grand Ave",0,1,N/A
2034274,"June 14, 2021",Illinois,Chicago,"1600 block of W 115th St",0,1,N/A
2034271,"June 14, 2021",Illinois,Chicago,"7100 block of S Racine Ave",0,1,N/A
2034211,"June 14, 2021",Connecticut,Bridgeport,"100 block of Birdsey St",0,1,N/A
2035291,"June 14, 2021",Washington,Yakima,"N 16th Ave and Fruitvale Blvd",0,1,N/A
2035281,"June 14, 2021",Virginia,"Virginia Beach","5600 block of Weblin Dr",0,1,N/A
2035275,"June 14, 2021",Virginia,Norfolk,"I-64 and 15th View St",0,0,N/A
2035093,"June 14, 2021",Kentucky,Louisville,"Ilex Ave and Shasta Trail",0,1,N/A
2034674,"June 14, 2021",Tennessee,Nashville,"Broadway and 3rd Ave S",0,1,N/A
2035233,"June 14, 2021",Tennessee,"Johnson City","607 Twin Oaks Dr",1,0,N/A
2034747,"June 14, 2021",Virginia,Lynchburg,"2029 Fort Ave",1,0,N/A
2035225,"June 14, 2021",Ohio,Columbus,"800 Ann St",0,2,N/A
2035218,"June 14, 2021",Virginia,Petersburg,"25 S Crater Rd",0,1,N/A
2035195,"June 14, 2021",Iowa,Davenport,"W Pleasant St and N Main St",0,0,N/A
2034511,"June 14, 2021","New York",Brooklyn,"200 block of Morgan Ave",1,0,N/A
2035165,"June 14, 2021","New Jersey","Jersey City","Summit Ave and Gardner Ave",0,1,N/A
2035158,"June 14, 2021",Louisiana,Shreveport,"70th St and Janie St",0,2,N/A
2035147,"June 14, 2021",Louisiana,"New Orleans","3700 block of S Carrollton Ave",0,1,N/A
2035137,"June 14, 2021","New York","Corona (Queens)","160th St and 109th Ave",0,2,N/A
2034160,"June 14, 2021",Hawaii,Hilo,"Ikawa Pl and Vierra Ln",1,0,N/A
2035130,"June 14, 2021","New York",Brooklyn,"2645 Newkirk Ave",0,1,N/A
2034967,"June 14, 2021",Pennsylvania,Philadelphia,"1800 block of Allegheny Ave",1,0,N/A
2035122,"June 14, 2021","New York",Brooklyn,N/A,0,1,N/A
2033902,"June 13, 2021",Pennsylvania,Greenville,"230 Chestnut St",0,1,N/A
2034963,"June 13, 2021",Pennsylvania,Philadelphia,"2400 block of W Norris St",1,0,N/A
2035112,"June 13, 2021",California,Sanger,N/A,0,0,N/A
2033829,"June 13, 2021",Virginia,Brookneal,"107 Caroline Ave",0,2,N/A
2033989,"June 13, 2021",California,Bakersfield,"Cottonwood Rd and E Brundage Ln",0,1,N/A
2033687,"June 13, 2021",Pennsylvania,Philadelphia,"6500 block of N Broad St",0,1,N/A
2033961,"June 13, 2021",Tennessee,Memphis,"Mt Olive Rd and Sydney St",0,2,N/A
2034141,"June 13, 2021",Missouri,"Kansas City","4300 block of Linwood Blvd",1,0,N/A
2035068,"June 13, 2021",Alabama,Enterprise,"200 Block of Brookshire Dr",1,0,N/A
2035034,"June 13, 2021","New York",Brooklyn,"374 Stockholm St",0,1,N/A
2035039,"June 13, 2021","New Mexico","Las Cruces",N/A,0,0,N/A
2033266,"June 13, 2021",Ohio,Akron,"2215 East Ave",0,1,N/A
2033993,"June 13, 2021",Texas,"San Antonio","3705 Roosevelt Ave",0,1,N/A
2035031,"June 13, 2021",Illinois,Decatur,"N Church St",0,1,N/A
2034010,"June 13, 2021",California,Parlier,"13000 block of 9th St",1,1,N/A
2033905,"June 13, 2021",Ohio,"West Salem","9161 Rainbow Hwy",1,5,N/A
2034004,"June 13, 2021",Texas,"San Antonio","Loop 410 Access Rd",1,0,N/A
2034990,"June 13, 2021",Ohio,Toledo,"200 block of Everett St",0,2,N/A
2033991,"June 13, 2021",Minnesota,Minneapolis,"5th Ave S and E Lake St",0,1,N/A
2034982,"June 13, 2021","New York",Syracuse,"400 block of Butternut St",0,1,N/A
2033976,"June 13, 2021","North Carolina","Roanoke Rapids","W 4th St and Monroe St",0,2,N/A
2033840,"June 13, 2021","District of Columbia",Washington,"2200 block of Savannah St SE",0,1,N/A
2033971,"June 13, 2021",Maryland,Baltimore,"1600 block of Aliceanna St",0,0,N/A
2034971,"June 13, 2021",Ohio,"Cincinnati (Mount Healthy)","8200 Hamilton Ave",0,1,N/A
2034959,"June 13, 2021",Pennsylvania,Harrisburg,"Kittatinny St and S 13th St",0,1,N/A
2033944,"June 13, 2021",Maryland,Baltimore,"3400 block of Findlay Rd",0,1,N/A
2033940,"June 13, 2021",Maryland,Baltimore,"1000 block of Hillen St",0,1,N/A
2033922,"June 13, 2021","West Virginia","Cabin Creek","Cabin Creek Rd and Creek Ln",0,1,N/A
2034845,"June 13, 2021",Kentucky,Paducah,"Elmdale Rd and Glennwood Dr",0,0,N/A
2034917,"June 13, 2021","New York","New York (Manhattan)","Audubon Ave and W 173rd St",0,1,N/A
2034872,"June 13, 2021",Indiana,Indianapolis,"Butler Ave",0,0,N/A
2033663,"June 13, 2021",Michigan,Detroit,"20000 block of Asbury Park",0,1,N/A
2033876,"June 13, 2021",Virginia,Chesterfield,"2100 block of Deauville Rd",0,1,N/A
2033872,"June 13, 2021",Colorado,"Colorado Springs",N/A,0,3,N/A
2034775,"June 13, 2021",Ohio,Columbus,"800 block of Greenfield Dr",0,2,N/A
2033865,"June 13, 2021",Virginia,Petersburg,"Wythe St",0,1,N/A
2033851,"June 13, 2021","District of Columbia",Washington,"5th St NW and Kennedy St NW",0,1,N/A
2033856,"June 13, 2021",Colorado,Aurora,"23577 E 5th Pl",0,1,N/A
2034870,"June 13, 2021",Arkansas,"Little Rock","7700 Indian Trail",0,0,N/A
2033852,"June 13, 2021",Illinois,Decatur,"Sedgwick St and S Stone St",0,1,N/A
2033846,"June 13, 2021",Virginia,Lynchburg,"14480 Wards Rd",0,1,N/A
2034855,"June 13, 2021",Illinois,Rockford,"Kilburn Ave and W Jefferson St",0,1,N/A
2034847,"June 13, 2021","New York",Rochester,"400 block of Ave D",0,1,N/A
2033834,"June 13, 2021","New York","New York (Manhattan)","355 West 16th Street",0,0,N/A
2033823,"June 13, 2021","New York",Rochester,"Ames St",0,1,N/A
2033773,"June 13, 2021","New York",Brooklyn,N/A,0,1,N/A
2033778,"June 13, 2021","New York",Bronx,"E Tremont Ave and Honeywell Ave",0,1,N/A
2033813,"June 13, 2021",Tennessee,Nashville,"Main St and S 5th St",0,1,N/A
2033780,"June 13, 2021","New York",Bronx,"E 136th St and Walnut Ave",0,1,N/A
2033807,"June 13, 2021","New York","New York (Manhattan)","40 W 115th St",0,1,N/A
2033801,"June 13, 2021",Tennessee,Memphis,"Millington Rd and Overton Crossing St",1,0,N/A
2034807,"June 13, 2021",Tennessee,Nashville,"304 E Thompson Ln",0,0,N/A
2033605,"June 13, 2021",Kentucky,Louisville,"5200 block of Robinwood Rd",1,3,N/A
2034786,"June 13, 2021",Maryland,"Princess Anne","11000 block of Bratten Ave",1,0,N/A
2034782,"June 13, 2021",Maryland,"Ocean City",N/A,0,1,N/A
2034769,"June 13, 2021",Maryland,"District Heights (Forestville)","3300 block of Walters Ln",0,1,N/A
2033771,"June 13, 2021",Kentucky,Lexington,"2203 N Broadway",0,1,N/A
2033752,"June 13, 2021",Illinois,"Creve Coeur","1047 N Main St",0,2,N/A
2033767,"June 13, 2021",Pennsylvania,Columbia,"50 S 6th St",0,1,N/A
2034757,"June 13, 2021",Connecticut,Norwalk,"W Main St",0,0,N/A
2033659,"June 13, 2021","North Carolina",Concord,"8421 Concord Mills Blvd",0,1,N/A
2033624,"June 13, 2021",Iowa,"Des Moines","100 block of 3rd St",0,2,N/A
2033738,"June 13, 2021","West Virginia",Princeton,"US 460 and Locust St",0,1,N/A
2033332,"June 13, 2021",Ohio,Sandusky,"700 block of Erie St",1,0,N/A
2033718,"June 13, 2021",Michigan,Detroit,"1100 block of Collingwood St",0,1,N/A
2033716,"June 13, 2021",Michigan,Detroit,"Greenfield Rd and Schoolcraft",0,1,N/A
2034362,"June 13, 2021",Michigan,"Highland Park","Geneva Avenue and 2nd Avenue",1,2,N/A
2034120,"June 13, 2021",Texas,"El Paso (Horizon City)","300 block of Canyon Vista Dr",0,0,N/A
2033708,"June 13, 2021","New Jersey",Plainfield,"100 block of Hillcrest Ave",0,1,N/A
2034672,"June 13, 2021",Michigan,Detroit,"2699 W Grand Blvd",0,1,N/A
2034656,"June 13, 2021",Texas,"Fort Worth","3200 block of Yuma Dr",0,2,N/A
2034650,"June 13, 2021","North Carolina",Rowland,"408 W Chapel St",0,0,N/A
2034643,"June 13, 2021",Texas,"Grand Prairie","2300 block of Dalworth St",1,0,N/A
2033697,"June 13, 2021",Illinois,Chicago,"804 W 75th St",0,1,N/A
2034072,"June 13, 2021",Tennessee,Memphis,"1400 block of Semmes St",0,1,N/A
2033782,"June 13, 2021",Illinois,Rockford,"4106 Harrison Ave",0,0,N/A
2034634,"June 13, 2021",California,"San Francisco","Golden Gate Ave and Hyde St",0,3,N/A
2033666,"June 13, 2021","North Carolina",Asheville,"253 Riverside Dr",1,1,N/A
2033683,"June 13, 2021",Michigan,Lansing,"1000 block of Endicott Ct",0,3,N/A
2033679,"June 13, 2021",Louisiana,"New Orleans","1700 block of Lesseps St",0,1,N/A
2034093,"June 13, 2021",California,Lodi,"N Central Ave",1,0,N/A
2033969,"June 13, 2021",Texas,Houston,"9851 Meadowglen Ln",1,0,N/A
2033657,"June 13, 2021","South Carolina",Hartsville,"McNair Ave",0,1,N/A
2033651,"June 13, 2021","North Carolina",Salisbury,"800 block of South Jackson St",1,2,N/A
2033817,"June 13, 2021","New York","Mount Vernon","215 W First St",0,1,N/A
2033630,"June 13, 2021",Michigan,Detroit,"19000 block of Helen St",1,0,N/A
2033612,"June 13, 2021",Kentucky,Louisville,"200 block of South 24th St",0,1,N/A
2034546,"June 13, 2021",California,Fresno,"Hawes Ave and Delno Ave",0,1,N/A
2033599,"June 13, 2021",Illinois,Chicago,"5900 block of N Northwest Hwy",0,1,N/A
2034542,"June 13, 2021",California,Parlier,"Gardenia Ave and Poppy Ave",1,0,N/A
2034532,"June 13, 2021",Colorado,Aurora,"2751 S Parker Rd",0,1,N/A
2034530,"June 13, 2021",California,Oakland,"8100 block of Birch St",0,1,N/A
2033232,"June 13, 2021",Illinois,Chicago,"6300 block of S Wood St",0,1,N/A
2034528,"June 13, 2021",California,Oakland,"1400 block of 18th Ave",0,1,N/A
2033979,"June 13, 2021",Colorado,Denver,"Uinta St and E Colfax Ave",1,0,N/A
2033583,"June 13, 2021","South Carolina","North Charleston","7550 Dorchester Rd",0,1,N/A
2034521,"June 13, 2021",California,Antioch,"100 block of Hillside Rd",0,1,N/A
2034490,"June 13, 2021",Oklahoma,"Oklahoma City (Midwest City)","200 block of W Campbell Dr",0,1,N/A
2034134,"June 13, 2021",Oklahoma,Tulsa,"2600 block of S 85th E Ave",1,0,N/A
2034154,"June 13, 2021",Michigan,Lansing,"Linden Grove Ave and Lesher Pl",1,0,N/A
2033522,"June 13, 2021",Texas,Austin,"4300 block of Todd Ln",0,2,N/A
2034500,"June 13, 2021",California,Carson,"17800 block of S Main St",1,0,N/A
2033392,"June 13, 2021",Georgia,Atlanta,"1075 Oglethorpe Ave",0,1,N/A
2034054,"June 13, 2021",California,"Long Beach",N/A,0,1,N/A
2033520,"June 13, 2021",Texas,Austin,"Jollyville Rd",0,1,N/A
2033518,"June 13, 2021",Texas,Austin,"Howard Ln",0,1,N/A
2033312,"June 13, 2021",Wisconsin,Milwaukee,"N 32nd St and W Villard Ave",0,1,N/A
2034479,"June 13, 2021",Mississippi,Biloxi,"Hiller Dr",0,0,N/A
2034466,"June 13, 2021",Illinois,Champaign,"Providence Cir and N Mckinley Ave",0,1,N/A
2033454,"June 13, 2021",Minnesota,"Saint Paul","Rice St and Sherburne Ave",0,1,N/A
2033443,"June 13, 2021",Texas,Dallas,"1000 block of Wilbur St",1,0,N/A
2034460,"June 13, 2021","South Carolina",York,"100 block of Galilean Rd",0,1,N/A
2033402,"June 13, 2021",Georgia,Decatur,"3711 N Decatur Rd",1,0,N/A
2034441,"June 13, 2021","South Carolina",Columbia,"1600 block of Longcreek Dr",1,0,N/A
2033437,"June 13, 2021",Utah,"Salt Lake City","4995 S Heath Ave",0,0,N/A
2033391,"June 13, 2021",Wisconsin,Milwaukee,N/A,0,0,N/A
2033386,"June 13, 2021",Georgia,Atlanta,"1668 Eastland Rd SE",1,0,N/A
2033382,"June 13, 2021",Georgia,Atlanta,"98 William Holmes Borders Senior Dr NE",0,3,N/A
2033347,"June 13, 2021",Indiana,"Fort Wayne","Hanna St and E Maple Grove Ave",0,1,N/A
2033350,"June 13, 2021",Wisconsin,"Sun Prairie","W Main Street",0,0,N/A
2034377,"June 13, 2021",Michigan,Detroit,"7 Mile E and Strasburg St",0,1,N/A
2034401,"June 13, 2021",Texas,"San Antonio","4923 W Commerce St",0,1,N/A
2034399,"June 13, 2021",Missouri,"Saint Louis (Creve Coeur)","I-270 and Ladue Rd",0,0,N/A
2034394,"June 13, 2021",Indiana,Lafayette,"350 US-52",0,1,N/A
2034384,"June 13, 2021",Texas,Rhome,"US-287 and FM 407",0,1,N/A
2034379,"June 13, 2021","Rhode Island",Providence,N/A,0,0,N/A
2033330,"June 13, 2021",Ohio,Dayton,"200 block of S Euclid Ave",0,1,N/A
2033981,"June 13, 2021",Texas,Humble,"15100 block of Winter Dawn Way",1,0,N/A
2034366,"June 13, 2021",Utah,"Salt Lake City","125 W 300 S",1,0,N/A
2033305,"June 13, 2021",Wisconsin,Milwaukee,"N Water St and E Clybourn St",0,2,N/A
2034357,"June 13, 2021","South Carolina",Saluda,"300 Block of N Bouknight Ferry Rd",1,1,N/A
2033300,"June 13, 2021",Wisconsin,Milwaukee,"W Burleigh St and N 22nd St",0,1,N/A
2033298,"June 13, 2021",Wisconsin,Milwaukee,"W Mitchell St and S 24th St",0,1,N/A
2034333,"June 13, 2021",Georgia,Atlanta,"5570 Old National Hwy",0,1,N/A
2034131,"June 13, 2021",Georgia,Acworth,"Dallas Acworth Hwy NW and N Shores Rd NW",1,1,N/A
2034301,"June 13, 2021",Arizona,Phoenix,"N 31st Ave and W Northern Ave",0,1,N/A
2034124,"June 13, 2021",Georgia,Atlanta,"3393 Peachtree Rd",0,1,N/A
2033270,"June 13, 2021",Florida,Jacksonville,"8415 Cheswick Oak Ave",0,1,N/A
2034281,"June 13, 2021",Georgia,Valdosta,"Whitewater Rd",1,1,N/A
2033268,"June 13, 2021",Florida,Jacksonville,"800 block of Van Buren St",0,1,N/A
2034270,"June 13, 2021",Connecticut,Bridgeport,"1400 block of Barnum Ave",0,0,N/A
2034268,"June 13, 2021",Illinois,Chicago,"1200 block of S Ashland Ave",0,1,N/A
2033261,"June 13, 2021",Ohio,Columbus,"1200 block of W Mound St",0,1,N/A
2034266,"June 13, 2021",Illinois,Chicago,"1300 block of Luis Munoz Marin Dr",0,1,N/A
2034263,"June 13, 2021",Illinois,Chicago,"4100 block of S Sacramento Blvd",0,1,N/A
2034195,"June 13, 2021",Wisconsin,Milwaukee,"2400 block of N 28th St",0,1,N/A
2034257,"June 13, 2021",Florida,Orlando,"12024 Walden Woods Dr",0,2,N/A
2033254,"June 13, 2021",Ohio,Akron,"800 block of Hazel St",1,0,N/A
2034244,"June 13, 2021",Wisconsin,Milwaukee,"S 9th St  and W Hayes Ave",0,1,N/A
2034190,"June 13, 2021",Wisconsin,Milwaukee,"1500 block of N 22nd St",1,0,N/A
2034222,"June 13, 2021",Illinois,Chicago,"1000 block of N Springfield Ave",0,1,N/A
2033246,"June 13, 2021",Illinois,Chicago,"1300 block of S Morgan St",0,1,N/A
2034217,"June 13, 2021",Illinois,Chicago,"5300 block of S Laflin St",0,1,N/A
2033239,"June 13, 2021",Illinois,Chicago,"1100 block of W Columbia Ave",0,1,N/A
2034201,"June 13, 2021",Illinois,Chicago,"1000 block of N Cicero Ave",0,1,N/A
2034192,"June 13, 2021",Illinois,Chicago,"1100 block of W Wilson Ave",0,1,N/A
2034203,"June 13, 2021",Pennsylvania,Philadelphia,"3000 block of Emerald St",0,1,N/A
2034199,"June 13, 2021",Pennsylvania,Philadelphia,"S 56th St and Addison St",0,1,N/A
2033926,"June 13, 2021",Wisconsin,Milwaukee,"3100 block of N 26th St",0,2,N/A
2033225,"June 13, 2021",Illinois,Chicago,"3900 block of W Gladys Ave",0,1,N/A
2033223,"June 13, 2021",Illinois,Chicago,"3800 block of W Arthington St",0,1,N/A
2034182,"June 13, 2021",Illinois,Chicago,"100 block of N Lake Shore Dr",0,1,N/A
2034180,"June 13, 2021",Missouri,"Saint Louis (Jennings)","Florissant Ave and Apricot Ave",0,1,N/A
2034176,"June 13, 2021",Illinois,Chicago,"3900 block of W 13th St",0,2,N/A
2033215,"June 13, 2021",Illinois,Chicago,"4900 block of W Rice St",0,1,N/A
2034174,"June 13, 2021",Virginia,"Stephens City","Gate Stone Ln",1,0,N/A
2034170,"June 13, 2021",Texas,Houston,"5100 block of North Fwy",0,1,N/A
2034168,"June 13, 2021",Texas,Houston,"3800 block of Polk St",0,1,N/A
2034166,"June 13, 2021",Texas,Houston,"10900 block of Gulf Fwy",0,1,N/A
2034163,"June 13, 2021","New Hampshire",Hampton,"Exeter-Hampton Expy and Landing Rd",0,1,N/A
2035293,"June 13, 2021",Washington,Pasco,"A St and 10th Ave",0,1,N/A
2033939,"June 13, 2021",Kentucky,Newport,"82 Carothers Rd",0,1,N/A
2035260,"June 13, 2021",Virginia,Fredericksburg,"25 S Gateway Dr",0,0,N/A
2035254,"June 13, 2021","North Dakota","Grand Forks",N/A,0,1,N/A
2034827,"June 13, 2021",Virginia,Norfolk,N/A,0,1,N/A
2034836,"June 13, 2021",Kentucky,Henderson,"500 block of S Alvasia St",0,1,N/A
2034772,"June 13, 2021",Virginia,Chesapeake,"2000 block of Canning Pl",1,0,N/A
2034670,"June 13, 2021",Tennessee,Murfreesboro,"2424 S Church St",0,1,N/A
2034831,"June 13, 2021",Kentucky,Owensboro,"W 4th St and Frederica St",0,1,N/A
2034739,"June 13, 2021",Virginia,Richmond,"4000 block of Government Rd",0,0,N/A
2033735,"June 13, 2021","West Virginia",Princeton,"2300 block of Maple Acres Rd",1,1,N/A
2035220,"June 13, 2021",Ohio,Akron,"90 block of E Linwood Ave",0,1,N/A
2034150,"June 13, 2021",Maryland,Baltimore,"1200 block of N Patterson Park Ave",0,3,N/A
2034146,"June 13, 2021",Louisiana,Shreveport,"4100 block of Mandelane St",0,1,N/A
2035189,"June 13, 2021",Mississippi,"Water Valley","12 Patricia Dr",1,0,N/A
2034139,"June 13, 2021",Louisiana,Shreveport,"3000 block of Bibb St",0,1,N/A
2035180,"June 13, 2021","New Jersey",Newark,"40 block of Hansford St",0,0,N/A
2035182,"June 13, 2021","New Jersey",Newark,"387 Hawthorne Ave",0,0,N/A
2033733,"June 13, 2021",Mississippi,Jackson,"Capitol St and Valley St",1,0,N/A
2035177,"June 13, 2021","New Jersey",Newark,"534 Clinton Ave",0,0,N/A
2035168,"June 13, 2021","New Jersey",Newark,"130 Sherman Ave",0,0,N/A
2034115,"June 13, 2021",Texas,Argyle,"333 FM 407",0,1,N/A
2033776,"June 13, 2021",Kentucky,Louisville,"700 block of Denmark St",1,0,N/A
2035152,"June 13, 2021",Kentucky,Louisville,"Cedar St and S 29th St",0,1,N/A
2033627,"June 13, 2021",Louisiana,"New Orleans","Fulton St and N Diamond St",0,2,N/A
2035142,"June 13, 2021",Alabama,Selma,"2500 Montague St",1,0,N/A
2034099,"June 13, 2021",California,Sacramento,"5300 block of Auburn Blvd",1,0,N/A
2035128,"June 13, 2021",Kentucky,Lexington,"Eureka Springs Dr",0,1,N/A
2035125,"June 13, 2021",California,"Long Beach","20th St and Wesley Dr",1,1,N/A
2035115,"June 12, 2021",Alabama,"Union Springs","200 block of Pascal Ave",1,0,N/A
2035110,"June 12, 2021",Alabama,"Union Springs","1406 Hicks Industrial Blvd",0,1,N/A
2032992,"June 12, 2021",Oklahoma,"Oklahoma City","1100 block of SE 21st St",0,3,N/A
2033690,"June 12, 2021",Pennsylvania,Philadelphia,"3800 block of Aramingo Ave",1,0,N/A
2033007,"June 12, 2021",California,"San Diego",SR-54,0,0,N/A
2033001,"June 12, 2021",California,Oceanside,"207 N Tremont St",0,0,N/A
2035089,"June 12, 2021",California,Barstow,"2300 block of East Main St",1,0,N/A
2034065,"June 12, 2021","New York",Buffalo,"50 block of Sidney St",0,1,N/A
2034060,"June 12, 2021",Florida,Sarasota,"N Washington Blvd",0,0,N/A
2032982,"June 12, 2021",Pennsylvania,Philadelphia,"3000 block of N 15th St",0,2,N/A
2032979,"June 12, 2021",California,Oakland,"5900 block of Telegraph Ave",0,2,N/A
2033747,"June 12, 2021",Alabama,Mobile,"4300 block of Dawes Rd",1,1,N/A
2032968,"June 12, 2021",California,Vallejo,"Maine St",1,0,N/A
2034052,"June 12, 2021",California,Carson,"17800 block of S Main St",1,0,N/A
2034045,"June 12, 2021",California,"Los Angeles","6719 8th Ave",1,0,N/A
2034038,"June 12, 2021",Alabama,Tuskegee,"2900 block of Davidson St",1,1,N/A
2032555,"June 12, 2021",Ohio,Columbus,"6200 Ambleside Dr",0,1,N/A
