president,subgroup,modeldate,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo,timestamp
Joseph R. Biden Jr.,All polls,6/12/2021,53.186096,58.403023,47.969169,40.655173,46.006318,35.304029,13:02:12 14 Jun 2021
Joseph R. Biden Jr.,All polls,6/11/2021,53.186096,58.403023,47.969169,40.655173,46.006318,35.304029,23:06:06 11 Jun 2021
Joseph R. Biden Jr.,All polls,6/10/2021,52.991645,57.740575,48.242714,40.64205,45.966725,35.317376,09:34:07 10 Jun 2021
Joseph R. Biden Jr.,All polls,6/9/2021,53.06611,57.924322,48.207898,40.573357,45.967471,35.179243,14:47:07  9 Jun 2021
Joseph R. Biden Jr.,All polls,6/8/2021,53.144832,58.119985,48.169679,40.531937,46.049552,35.014321,12:30:10  8 Jun 2021
Joseph R. Biden Jr.,All polls,6/7/2021,53.277751,58.437972,48.11753,40.429315,46.071352,34.787279,09:29:09  7 Jun 2021
Joseph R. Biden Jr.,All polls,6/6/2021,53.408043,58.447964,48.368123,40.383448,45.873825,34.893071,09:29:11  7 Jun 2021
Joseph R. Biden Jr.,All polls,6/5/2021,53.408043,58.447964,48.368123,40.383448,45.873825,34.893071,09:29:13  7 Jun 2021
Joseph R. Biden Jr.,All polls,6/4/2021,53.408043,58.447964,48.368123,40.383448,45.873825,34.893071,21:00:11  4 Jun 2021
Joseph R. Biden Jr.,All polls,6/3/2021,53.191199,57.712267,48.670131,40.474662,46.043095,34.906229,20:56:06  3 Jun 2021
Joseph R. Biden Jr.,All polls,6/2/2021,53.362852,57.958002,48.767702,40.100893,45.548423,34.653364,09:39:07  2 Jun 2021
Joseph R. Biden Jr.,All polls,6/1/2021,53.67661,58.30082,49.0524,39.797097,45.129102,34.465092,15:15:08  1 Jun 2021
Joseph R. Biden Jr.,All polls,5/31/2021,53.580561,58.434701,48.726421,40.832753,45.338338,36.327169,09:28:11  1 Jun 2021
Joseph R. Biden Jr.,All polls,5/30/2021,53.580561,58.434701,48.726421,40.832753,45.338338,36.327169,09:28:13  1 Jun 2021
Joseph R. Biden Jr.,All polls,5/29/2021,53.580561,58.434701,48.726421,40.832753,45.338338,36.327169,09:28:15  1 Jun 2021
Joseph R. Biden Jr.,All polls,5/28/2021,53.580561,58.434701,48.726421,40.832753,45.338338,36.327169,13:54:07 28 May 2021
Joseph R. Biden Jr.,All polls,5/27/2021,53.939184,58.842116,49.036252,40.718851,45.267361,36.170341,19:41:06 27 May 2021
Joseph R. Biden Jr.,All polls,5/26/2021,54.320504,59.302651,49.338358,40.268356,44.762737,35.773975,21:22:06 26 May 2021
Joseph R. Biden Jr.,All polls,5/25/2021,54.65748,59.89142,49.42355,40.22551,45.13638,35.31464,10:55:27 25 May 2021
Joseph R. Biden Jr.,All polls,5/24/2021,54.334964,59.361899,49.308029,40.323921,45.245597,35.402245,10:42:09 24 May 2021
Joseph R. Biden Jr.,All polls,5/23/2021,54.186699,59.245485,49.127913,40.545142,45.546493,35.543792,09:09:09 24 May 2021
Joseph R. Biden Jr.,All polls,5/22/2021,54.186699,59.245485,49.127913,40.545142,45.546493,35.543792,09:09:10 24 May 2021
Joseph R. Biden Jr.,All polls,5/21/2021,54.185913,59.245769,49.126056,40.544004,45.544973,35.543034,21:02:06 21 May 2021
Joseph R. Biden Jr.,All polls,5/20/2021,52.932221,57.82239,48.042051,40.927904,46.495705,35.360104,10:15:09 20 May 2021
Joseph R. Biden Jr.,All polls,5/19/2021,52.913053,57.901803,47.924303,41.056014,46.699652,35.412377,16:44:07 19 May 2021
Joseph R. Biden Jr.,All polls,5/18/2021,52.722626,57.850568,47.594683,40.723925,46.548151,34.899699,13:58:07 18 May 2021
Joseph R. Biden Jr.,All polls,5/17/2021,52.766378,57.858033,47.674723,40.728347,46.488922,34.967771,18:17:06 17 May 2021
Joseph R. Biden Jr.,All polls,5/16/2021,52.794621,58.006812,47.58243,40.722719,46.675983,34.769455,08:53:08 17 May 2021
Joseph R. Biden Jr.,All polls,5/15/2021,52.794621,58.006812,47.58243,40.722719,46.675983,34.769455,08:53:09 17 May 2021
Joseph R. Biden Jr.,All polls,5/14/2021,52.794621,58.006812,47.58243,40.722719,46.675983,34.769455,10:42:07 14 May 2021
Joseph R. Biden Jr.,All polls,5/13/2021,52.940977,58.243476,47.638477,40.783846,46.612949,34.954744,09:54:07 13 May 2021
Joseph R. Biden Jr.,All polls,5/12/2021,52.792521,58.236512,47.348529,40.898533,46.758311,35.038755,13:13:06 12 May 2021
Joseph R. Biden Jr.,All polls,5/11/2021,54.020018,59.43891,48.601125,39.648582,45.418764,33.8784,10:07:06 11 May 2021
Joseph R. Biden Jr.,All polls,5/10/2021,54.076384,59.566208,48.586559,39.70373,45.509887,33.897574,21:05:07 10 May 2021
Joseph R. Biden Jr.,All polls,5/9/2021,53.494398,58.42479,48.564007,40.105339,45.777815,34.432864,09:11:08 10 May 2021
Joseph R. Biden Jr.,All polls,5/8/2021,53.494398,58.42479,48.564007,40.105339,45.777815,34.432864,09:11:09 10 May 2021
Joseph R. Biden Jr.,All polls,5/7/2021,53.494398,58.42479,48.564007,40.105339,45.777815,34.432864,21:27:06  7 May 2021
Joseph R. Biden Jr.,All polls,5/6/2021,53.368107,58.230009,48.506205,40.047005,45.769857,34.324153,13:18:06  6 May 2021
Joseph R. Biden Jr.,All polls,5/5/2021,53.27999,58.216356,48.343625,40.113415,45.838164,34.388666,20:59:06  5 May 2021
Joseph R. Biden Jr.,All polls,5/4/2021,53.549666,58.402156,48.697177,40.012343,45.779095,34.245591,09:39:06  4 May 2021
Joseph R. Biden Jr.,All polls,5/3/2021,53.49088,58.372469,48.609291,39.953578,45.691402,34.215754,21:00:09  3 May 2021
Joseph R. Biden Jr.,All polls,5/2/2021,53.980431,58.830606,49.130255,41.137176,46.266131,36.008222,09:09:07  3 May 2021
Joseph R. Biden Jr.,All polls,5/1/2021,53.980431,58.830606,49.130255,41.137176,46.266131,36.008222,20:20:07  1 May 2021
Joseph R. Biden Jr.,All polls,4/30/2021,53.914535,58.819108,49.009963,41.374227,46.481796,36.266658,16:50:09 30 Apr 2021
Joseph R. Biden Jr.,All polls,4/29/2021,53.761107,58.430834,49.09138,41.540675,46.596012,36.485337,17:57:06 29 Apr 2021
Joseph R. Biden Jr.,All polls,4/28/2021,53.971838,58.672289,49.271387,41.695633,46.585508,36.805758,18:58:06 28 Apr 2021
Joseph R. Biden Jr.,All polls,4/27/2021,54.382766,59.195359,49.570172,41.340155,46.077582,36.602728,13:30:08 27 Apr 2021
Joseph R. Biden Jr.,All polls,4/26/2021,54.455284,59.464645,49.445923,40.876175,45.709607,36.042743,17:19:06 26 Apr 2021
Joseph R. Biden Jr.,All polls,4/25/2021,54.544937,59.607466,49.482408,40.643662,45.446024,35.841299,13:00:09 25 Apr 2021
Joseph R. Biden Jr.,All polls,4/24/2021,53.751111,59.197102,48.305121,39.913626,45.088861,34.738391,13:00:10 25 Apr 2021
Joseph R. Biden Jr.,All polls,4/23/2021,53.751111,59.197102,48.305121,39.913626,45.088861,34.738391,18:01:06 23 Apr 2021
Joseph R. Biden Jr.,All polls,4/22/2021,53.266932,58.628734,47.905131,40.234692,45.676924,34.792459,21:22:09 22 Apr 2021
Joseph R. Biden Jr.,All polls,4/21/2021,53.431994,58.903302,47.960686,40.051306,45.435864,34.666747,10:15:08 21 Apr 2021
Joseph R. Biden Jr.,All polls,4/20/2021,53.455244,58.891109,48.019379,40.625908,45.957416,35.294401,13:35:07 20 Apr 2021
Joseph R. Biden Jr.,All polls,4/19/2021,53.283328,58.675568,47.891089,40.57157,45.758733,35.384407,09:33:06 19 Apr 2021
Joseph R. Biden Jr.,All polls,4/18/2021,53.242339,58.63743,47.847248,40.60295,45.751977,35.453924,09:33:08 19 Apr 2021
Joseph R. Biden Jr.,All polls,4/17/2021,53.242339,58.63743,47.847248,40.60295,45.751977,35.453924,09:33:09 19 Apr 2021
Joseph R. Biden Jr.,All polls,4/16/2021,53.242339,58.63743,47.847248,40.60295,45.751977,35.453924,15:54:06 16 Apr 2021
Joseph R. Biden Jr.,All polls,4/15/2021,52.789209,58.056023,47.522395,40.751822,46.001228,35.502416,16:28:05 15 Apr 2021
Joseph R. Biden Jr.,All polls,4/14/2021,52.479558,57.728829,47.230288,40.920696,46.51506,35.326332,14:09:05 14 Apr 2021
Joseph R. Biden Jr.,All polls,4/13/2021,53.571123,58.852415,48.28983,39.525347,45.439288,33.611406,09:39:05 13 Apr 2021
Joseph R. Biden Jr.,All polls,4/12/2021,53.582872,58.838571,48.327172,39.497847,45.340227,33.655467,10:14:06 12 Apr 2021
Joseph R. Biden Jr.,All polls,4/11/2021,53.59475,58.946257,48.243243,39.569551,45.419905,33.719198,10:07:06 12 Apr 2021
Joseph R. Biden Jr.,All polls,4/10/2021,53.59475,58.946257,48.243243,39.569551,45.419905,33.719198,10:07:07 12 Apr 2021
Joseph R. Biden Jr.,All polls,4/9/2021,53.59475,58.946257,48.243243,39.569551,45.419905,33.719198,15:21:06  9 Apr 2021
Joseph R. Biden Jr.,All polls,4/8/2021,53.348828,58.479644,48.218013,39.690286,45.667518,33.713054,20:50:07  8 Apr 2021
Joseph R. Biden Jr.,All polls,4/7/2021,53.11851,58.418135,47.818885,39.950253,46.021052,33.879454,11:08:06  7 Apr 2021
Joseph R. Biden Jr.,All polls,4/6/2021,53.618386,58.985327,48.251444,39.609798,45.666085,33.55351,10:01:07  6 Apr 2021
Joseph R. Biden Jr.,All polls,4/5/2021,53.678575,59.021563,48.335586,39.51854,45.503344,33.533736,16:44:04  5 Apr 2021
Joseph R. Biden Jr.,All polls,4/4/2021,53.911609,59.447712,48.375507,39.903956,45.351681,34.456231,21:48:04  4 Apr 2021
Joseph R. Biden Jr.,All polls,4/3/2021,53.906377,59.440656,48.372099,39.90923,45.354757,34.463703,18:53:04  3 Apr 2021
Joseph R. Biden Jr.,All polls,4/2/2021,53.864386,59.437376,48.291396,39.829318,45.316515,34.342121,15:20:07  2 Apr 2021
Joseph R. Biden Jr.,All polls,4/1/2021,53.790376,59.340111,48.24064,39.429603,44.920739,33.938467,23:17:04  1 Apr 2021
Joseph R. Biden Jr.,All polls,3/31/2021,54.106209,59.590448,48.62197,39.480767,44.801595,34.159939,19:48:06 31 Mar 2021
Joseph R. Biden Jr.,All polls,3/30/2021,53.904588,59.035834,48.773341,39.536628,45.018858,34.054398,15:48:05 30 Mar 2021
Joseph R. Biden Jr.,All polls,3/29/2021,54.124379,59.497132,48.751627,39.430828,45.285086,33.57657,16:18:05 29 Mar 2021
Joseph R. Biden Jr.,All polls,3/28/2021,54.021847,59.337705,48.705988,39.66327,45.38502,33.94152,11:09:06 29 Mar 2021
Joseph R. Biden Jr.,All polls,3/27/2021,54.021847,59.337705,48.705988,39.66327,45.38502,33.94152,11:09:06 29 Mar 2021
Joseph R. Biden Jr.,All polls,3/26/2021,54.021847,59.337705,48.705988,39.66327,45.38502,33.94152,16:53:04 26 Mar 2021
Joseph R. Biden Jr.,All polls,3/25/2021,53.974147,59.306329,48.641965,39.712355,45.479287,33.945423,21:13:04 25 Mar 2021
Joseph R. Biden Jr.,All polls,3/24/2021,54.380435,59.754023,49.006848,39.780839,45.398773,34.162905,13:16:06 24 Mar 2021
Joseph R. Biden Jr.,All polls,3/23/2021,54.974286,60.295579,49.652992,39.208636,44.758353,33.658918,09:57:05 23 Mar 2021
Joseph R. Biden Jr.,All polls,3/22/2021,55.064562,60.307053,49.82207,39.104932,44.510876,33.698988,13:27:05 22 Mar 2021
Joseph R. Biden Jr.,All polls,3/21/2021,54.326912,59.37968,49.274143,39.946276,45.112256,34.780296,09:38:06 22 Mar 2021
Joseph R. Biden Jr.,All polls,3/20/2021,54.326912,59.37968,49.274143,39.946276,45.112256,34.780296,09:38:06 22 Mar 2021
Joseph R. Biden Jr.,All polls,3/19/2021,54.326912,59.37968,49.274143,39.946276,45.112256,34.780296,12:55:06 19 Mar 2021
Joseph R. Biden Jr.,All polls,3/18/2021,54.036119,59.136122,48.936115,39.985409,45.20275,34.768067,20:54:05 18 Mar 2021
Joseph R. Biden Jr.,All polls,3/17/2021,53.585267,58.658379,48.512155,40.321243,45.385936,35.25655,17:05:05 17 Mar 2021
Joseph R. Biden Jr.,All polls,3/16/2021,53.88628,59.043547,48.729012,40.134543,45.143578,35.125508,13:47:04 16 Mar 2021
Joseph R. Biden Jr.,All polls,3/15/2021,53.846774,58.977977,48.715572,40.185976,45.145559,35.226393,10:35:06 15 Mar 2021
Joseph R. Biden Jr.,All polls,3/14/2021,54.065952,59.142448,48.989457,40.104361,45.077952,35.13077,11:57:07 14 Mar 2021
Joseph R. Biden Jr.,All polls,3/13/2021,53.154843,57.950433,48.359253,40.274014,45.266626,35.281402,11:57:07 14 Mar 2021
Joseph R. Biden Jr.,All polls,3/12/2021,53.154843,57.950433,48.359253,40.274014,45.266626,35.281402,22:00:07 12 Mar 2021
Joseph R. Biden Jr.,All polls,3/11/2021,53.043988,57.871499,48.216476,40.254456,45.305819,35.203093,21:52:04 11 Mar 2021
Joseph R. Biden Jr.,All polls,3/10/2021,52.958772,57.780621,48.136924,39.278536,44.594931,33.962142,13:46:04 10 Mar 2021
Joseph R. Biden Jr.,All polls,3/9/2021,53.447902,58.325039,48.570766,38.782093,44.219034,33.345153,21:39:04  9 Mar 2021
Joseph R. Biden Jr.,All polls,3/8/2021,53.368976,58.22739,48.510561,38.800609,44.195313,33.405905,09:39:05  8 Mar 2021
Joseph R. Biden Jr.,All polls,3/7/2021,53.55762,58.418726,48.696514,38.642223,43.994073,33.290373,09:23:05  8 Mar 2021
Joseph R. Biden Jr.,All polls,3/6/2021,53.55762,58.418726,48.696514,38.642223,43.994073,33.290373,09:23:05  8 Mar 2021
Joseph R. Biden Jr.,All polls,3/5/2021,53.55762,58.418726,48.696514,38.642223,43.994073,33.290373,19:47:03  5 Mar 2021
Joseph R. Biden Jr.,All polls,3/4/2021,53.061421,57.803302,48.31954,38.314457,43.705283,32.923632,20:59:03  4 Mar 2021
Joseph R. Biden Jr.,All polls,3/3/2021,52.898622,57.610781,48.186463,38.326638,43.647664,33.005613,15:32:04  3 Mar 2021
Joseph R. Biden Jr.,All polls,3/2/2021,53.544854,58.354059,48.735649,37.124568,42.505375,31.74376,10:54:05  2 Mar 2021
Joseph R. Biden Jr.,All polls,3/1/2021,53.922245,58.580695,49.263795,37.081727,42.508252,31.655202,13:06:06  1 Mar 2021
Joseph R. Biden Jr.,All polls,2/28/2021,54.403931,59.252821,49.555041,38.308259,43.457406,33.159113,09:34:06  1 Mar 2021
Joseph R. Biden Jr.,All polls,2/27/2021,54.403931,59.252821,49.555041,38.308259,43.457406,33.159113,09:34:07  1 Mar 2021
Joseph R. Biden Jr.,All polls,2/26/2021,54.403931,59.252821,49.555041,38.308259,43.457406,33.159113,09:55:05 26 Feb 2021
Joseph R. Biden Jr.,All polls,2/25/2021,54.479157,59.308402,49.649913,38.20396,43.287664,33.120256,19:38:04 25 Feb 2021
Joseph R. Biden Jr.,All polls,2/24/2021,54.264025,59.071923,49.456128,38.116707,43.188442,33.044971,13:00:08 24 Feb 2021
Joseph R. Biden Jr.,All polls,2/23/2021,54.406798,59.15484,49.658756,38.048187,43.067256,33.029119,10:22:05 23 Feb 2021
Joseph R. Biden Jr.,All polls,2/22/2021,54.732806,59.426762,50.03885,38.137972,43.122262,33.153682,20:04:04 22 Feb 2021
Joseph R. Biden Jr.,All polls,2/21/2021,54.452566,59.18963,49.715502,38.11517,43.020907,33.209433,09:40:07 22 Feb 2021
Joseph R. Biden Jr.,All polls,2/20/2021,54.452566,59.18963,49.715502,38.11517,43.020907,33.209433,09:40:07 22 Feb 2021
Joseph R. Biden Jr.,All polls,2/19/2021,54.452566,59.18963,49.715502,38.11517,43.020907,33.209433,13:49:04 19 Feb 2021
Joseph R. Biden Jr.,All polls,2/18/2021,54.449369,59.161261,49.737476,37.84585,42.686537,33.005163,21:23:03 18 Feb 2021
Joseph R. Biden Jr.,All polls,2/17/2021,54.457794,59.108183,49.807406,37.774734,42.51952,33.029949,12:21:04 17 Feb 2021
Joseph R. Biden Jr.,All polls,2/16/2021,54.841579,59.566753,50.116405,37.396302,42.16459,32.628013,09:35:05 16 Feb 2021
Joseph R. Biden Jr.,All polls,2/15/2021,54.567261,59.123133,50.011389,37.251158,41.849722,32.652594,10:19:05 15 Feb 2021
Joseph R. Biden Jr.,All polls,2/14/2021,54.442678,58.915836,49.96952,37.233457,41.744487,32.722428,10:19:05 15 Feb 2021
Joseph R. Biden Jr.,All polls,2/13/2021,54.442678,58.915836,49.96952,37.233457,41.744487,32.722428,10:19:05 15 Feb 2021
Joseph R. Biden Jr.,All polls,2/12/2021,54.441821,58.915054,49.968589,37.233365,41.744463,32.722266,13:57:04 12 Feb 2021
Joseph R. Biden Jr.,All polls,2/11/2021,54.253095,58.74175,49.76444,37.14357,41.626375,32.660765,14:38:04 11 Feb 2021
Joseph R. Biden Jr.,All polls,2/10/2021,54.289854,58.806647,49.77306,37.10473,41.612598,32.596862,20:14:04 10 Feb 2021
Joseph R. Biden Jr.,All polls,2/9/2021,54.535052,58.914956,50.155148,36.935867,41.31577,32.555963,18:22:04  9 Feb 2021
Joseph R. Biden Jr.,All polls,2/8/2021,53.093442,57.492622,48.694262,36.748001,41.147182,32.348821,13:40:04  8 Feb 2021
Joseph R. Biden Jr.,All polls,2/7/2021,53.156742,57.454566,48.858918,36.3333,40.631125,32.035476,09:37:04  8 Feb 2021
Joseph R. Biden Jr.,All polls,2/6/2021,53.156742,57.454566,48.858918,36.3333,40.631125,32.035476,09:37:04  8 Feb 2021
Joseph R. Biden Jr.,All polls,2/5/2021,53.156742,57.454566,48.858918,36.3333,40.631125,32.035476,16:08:04  5 Feb 2021
Joseph R. Biden Jr.,All polls,2/4/2021,53.754728,58.106331,49.403126,35.837091,40.188694,31.485489,19:52:04  4 Feb 2021
Joseph R. Biden Jr.,All polls,2/3/2021,52.652548,57.026915,48.27818,35.189123,39.56349,30.814755,15:31:05  3 Feb 2021
Joseph R. Biden Jr.,All polls,2/2/2021,53.192157,57.597796,48.786518,34.236291,38.64193,29.830652,15:41:05  2 Feb 2021
Joseph R. Biden Jr.,All polls,2/1/2021,53.396059,57.835723,48.956395,34.003756,38.44342,29.564092,15:13:04  1 Feb 2021
Joseph R. Biden Jr.,All polls,1/31/2021,54.281215,58.884888,49.677542,34.557801,39.161473,29.954128,09:14:05  1 Feb 2021
Joseph R. Biden Jr.,All polls,1/30/2021,54.281215,58.884888,49.677542,34.557801,39.161473,29.954128,09:14:05  1 Feb 2021
Joseph R. Biden Jr.,All polls,1/29/2021,54.281215,58.884888,49.677542,34.557801,39.161473,29.954128,16:55:08 29 Jan 2021
Joseph R. Biden Jr.,All polls,1/28/2021,54.222706,58.79623,49.649183,34.663625,39.237149,30.090102,19:57:04 28 Jan 2021
Joseph R. Biden Jr.,All polls,1/27/2021,53.949072,58.633175,49.264969,35.09413,39.778233,30.410028,17:10:07 27 Jan 2021
Joseph R. Biden Jr.,All polls,1/26/2021,54.80725,59.79297,49.82153,37.49861,42.48433,32.51289,10:18:18 26 Jan 2021
Joseph R. Biden Jr.,All polls,1/25/2021,54.9925,59.99842,49.98658,37.27006,42.27598,32.26414,10:18:18 26 Jan 2021
Joseph R. Biden Jr.,All polls,1/24/2021,52.9743,58.21402,47.73458,36.03907,41.27879,30.79935,10:18:18 26 Jan 2021
Joseph R. Biden Jr.,All polls,1/23/2021,52.9743,58.21402,47.73458,36.03907,41.27879,30.79935,10:18:18 26 Jan 2021
