start,end,day_count
2022-04-01T00:00:00.000Z,2022-04-02T00:00:00.000Z,16794
2022-04-02T00:00:00.000Z,2022-04-03T00:00:00.000Z,15176
2022-04-03T00:00:00.000Z,2022-04-04T00:00:00.000Z,25470
2022-04-04T00:00:00.000Z,2022-04-05T00:00:00.000Z,252951
2022-04-05T00:00:00.000Z,2022-04-06T00:00:00.000Z,380216
2022-04-06T00:00:00.000Z,2022-04-07T00:00:00.000Z,192938
2022-04-07T00:00:00.000Z,2022-04-08T00:00:00.000Z,99160
2022-04-08T00:00:00.000Z,2022-04-09T00:00:00.000Z,110066
2022-04-09T00:00:00.000Z,2022-04-10T00:00:00.000Z,84787
2022-04-10T00:00:00.000Z,2022-04-11T00:00:00.000Z,94011
2022-04-11T00:00:00.000Z,2022-04-12T00:00:00.000Z,179254
2022-04-12T00:00:00.000Z,2022-04-13T00:00:00.000Z,81650
2022-04-13T00:00:00.000Z,2022-04-14T00:00:00.000Z,79451
2022-04-14T00:00:00.000Z,2022-04-15T00:00:00.000Z,877595
2022-04-15T00:00:00.000Z,2022-04-16T00:00:00.000Z,852872
2022-04-16T00:00:00.000Z,2022-04-17T00:00:00.000Z,434184
2022-04-17T00:00:00.000Z,2022-04-18T00:00:00.000Z,219960
2022-04-18T00:00:00.000Z,2022-04-19T00:00:00.000Z,211153
2022-04-19T00:00:00.000Z,2022-04-20T00:00:00.000Z,159920
2022-04-20T00:00:00.000Z,2022-04-21T00:00:00.000Z,120659
2022-04-21T00:00:00.000Z,2022-04-22T00:00:00.000Z,140587
2022-04-22T00:00:00.000Z,2022-04-23T00:00:00.000Z,123915
2022-04-23T00:00:00.000Z,2022-04-24T00:00:00.000Z,94036
2022-04-24T00:00:00.000Z,2022-04-25T00:00:00.000Z,117881
2022-04-25T00:00:00.000Z,2022-04-26T00:00:00.000Z,1932633
2022-04-26T00:00:00.000Z,2022-04-27T00:00:00.000Z,2808956
2022-04-27T00:00:00.000Z,2022-04-28T00:00:00.000Z,1404779
2022-04-28T00:00:00.000Z,2022-04-29T00:00:00.000Z,732560
2022-04-29T00:00:00.000Z,2022-04-30T00:00:00.000Z,466552
2022-04-30T00:00:00.000Z,2022-05-01T00:00:00.000Z,415577
2022-05-01T00:00:00.000Z,2022-05-01T18:42:38.000Z,212283
2022-03-01T00:00:00.000Z,2022-03-02T00:00:00.000Z,56879
2022-03-02T00:00:00.000Z,2022-03-03T00:00:00.000Z,35595
2022-03-03T00:00:00.000Z,2022-03-04T00:00:00.000Z,43725
2022-03-04T00:00:00.000Z,2022-03-05T00:00:00.000Z,28413
2022-03-05T00:00:00.000Z,2022-03-06T00:00:00.000Z,93441
2022-03-06T00:00:00.000Z,2022-03-07T00:00:00.000Z,89883
2022-03-07T00:00:00.000Z,2022-03-08T00:00:00.000Z,40766
2022-03-08T00:00:00.000Z,2022-03-09T00:00:00.000Z,44143
2022-03-09T00:00:00.000Z,2022-03-10T00:00:00.000Z,37168
2022-03-10T00:00:00.000Z,2022-03-11T00:00:00.000Z,37084
2022-03-11T00:00:00.000Z,2022-03-12T00:00:00.000Z,28086
2022-03-12T00:00:00.000Z,2022-03-13T00:00:00.000Z,20873
2022-03-13T00:00:00.000Z,2022-03-14T00:00:00.000Z,17761
2022-03-14T00:00:00.000Z,2022-03-15T00:00:00.000Z,92239
2022-03-15T00:00:00.000Z,2022-03-16T00:00:00.000Z,65089
2022-03-16T00:00:00.000Z,2022-03-17T00:00:00.000Z,41643
2022-03-17T00:00:00.000Z,2022-03-18T00:00:00.000Z,38759
2022-03-18T00:00:00.000Z,2022-03-19T00:00:00.000Z,34201
2022-03-19T00:00:00.000Z,2022-03-20T00:00:00.000Z,23163
2022-03-20T00:00:00.000Z,2022-03-21T00:00:00.000Z,19607
2022-03-21T00:00:00.000Z,2022-03-22T00:00:00.000Z,22718
2022-03-22T00:00:00.000Z,2022-03-23T00:00:00.000Z,27892
2022-03-23T00:00:00.000Z,2022-03-24T00:00:00.000Z,26216
2022-03-24T00:00:00.000Z,2022-03-25T00:00:00.000Z,18086
