start,end,day_count
2022-10-06T00:00:00.000Z,2022-10-07T00:00:00.000Z,671898
2022-10-07T00:00:00.000Z,2022-10-08T00:00:00.000Z,460062
2022-10-08T00:00:00.000Z,2022-10-09T00:00:00.000Z,303105
2022-10-09T00:00:00.000Z,2022-10-10T00:00:00.000Z,367360
2022-10-10T00:00:00.000Z,2022-10-11T00:00:00.000Z,308278
2022-10-11T00:00:00.000Z,2022-10-12T00:00:00.000Z,366140
2022-10-12T00:00:00.000Z,2022-10-13T00:00:00.000Z,479532
2022-10-13T00:00:00.000Z,2022-10-14T00:00:00.000Z,344239
2022-10-14T00:00:00.000Z,2022-10-15T00:00:00.000Z,574024
2022-10-15T00:00:00.000Z,2022-10-16T00:00:00.000Z,581168
2022-10-16T00:00:00.000Z,2022-10-17T00:00:00.000Z,788493
2022-10-17T00:00:00.000Z,2022-10-18T00:00:00.000Z,703236
2022-10-18T00:00:00.000Z,2022-10-19T00:00:00.000Z,485001
2022-10-19T00:00:00.000Z,2022-10-20T00:00:00.000Z,355471
2022-10-20T00:00:00.000Z,2022-10-21T00:00:00.000Z,295903
2022-10-21T00:00:00.000Z,2022-10-22T00:00:00.000Z,438271
2022-10-22T00:00:00.000Z,2022-10-23T00:00:00.000Z,250916
2022-10-23T00:00:00.000Z,2022-10-24T00:00:00.000Z,314765
2022-10-24T00:00:00.000Z,2022-10-25T00:00:00.000Z,218575
2022-10-25T00:00:00.000Z,2022-10-26T00:00:00.000Z,306442
2022-10-26T00:00:00.000Z,2022-10-27T00:00:00.000Z,638067
2022-10-27T00:00:00.000Z,2022-10-28T00:00:00.000Z,1030281
2022-10-28T00:00:00.000Z,2022-10-29T00:00:00.000Z,4242658
2022-10-29T00:00:00.000Z,2022-10-30T00:00:00.000Z,2292551
2022-10-30T00:00:00.000Z,2022-10-31T00:00:00.000Z,1711034
2022-10-31T00:00:00.000Z,2022-11-01T00:00:00.000Z,1882867
2022-11-01T00:00:00.000Z,2022-11-02T00:00:00.000Z,2029696
2022-11-02T00:00:00.000Z,2022-11-03T00:00:00.000Z,2272072
2022-11-03T00:00:00.000Z,2022-11-04T00:00:00.000Z,2003660
2022-11-04T00:00:00.000Z,2022-11-05T00:00:00.000Z,1887842
2022-11-05T00:00:00.000Z,2022-11-05T14:34:32.000Z,1278977
2022-09-05T00:00:00.000Z,2022-09-06T00:00:00.000Z,153489
2022-09-06T00:00:00.000Z,2022-09-07T00:00:00.000Z,195329
2022-09-07T00:00:00.000Z,2022-09-08T00:00:00.000Z,129722
2022-09-08T00:00:00.000Z,2022-09-09T00:00:00.000Z,149355
2022-09-09T00:00:00.000Z,2022-09-10T00:00:00.000Z,112483
2022-09-10T00:00:00.000Z,2022-09-11T00:00:00.000Z,112112
2022-09-11T00:00:00.000Z,2022-09-12T00:00:00.000Z,98084
2022-09-12T00:00:00.000Z,2022-09-13T00:00:00.000Z,136263
2022-09-13T00:00:00.000Z,2022-09-14T00:00:00.000Z,196286
2022-09-14T00:00:00.000Z,2022-09-15T00:00:00.000Z,165049
2022-09-15T00:00:00.000Z,2022-09-16T00:00:00.000Z,95284
2022-09-16T00:00:00.000Z,2022-09-17T00:00:00.000Z,91090
2022-09-17T00:00:00.000Z,2022-09-18T00:00:00.000Z,126504
2022-09-18T00:00:00.000Z,2022-09-19T00:00:00.000Z,129795
2022-09-19T00:00:00.000Z,2022-09-20T00:00:00.000Z,175860
2022-09-20T00:00:00.000Z,2022-09-21T00:00:00.000Z,172175
