start,end,day_count
2022-10-01T00:00:00.000Z,2022-10-02T00:00:00.000Z,252454
2022-10-02T00:00:00.000Z,2022-10-03T00:00:00.000Z,180697
2022-10-03T00:00:00.000Z,2022-10-04T00:00:00.000Z,920348
2022-10-04T00:00:00.000Z,2022-10-05T00:00:00.000Z,767713
2022-10-05T00:00:00.000Z,2022-10-06T00:00:00.000Z,427493
2022-10-06T00:00:00.000Z,2022-10-07T00:00:00.000Z,543173
2022-10-07T00:00:00.000Z,2022-10-08T00:00:00.000Z,382425
2022-10-08T00:00:00.000Z,2022-10-09T00:00:00.000Z,224252
2022-10-09T00:00:00.000Z,2022-10-10T00:00:00.000Z,314398
2022-10-10T00:00:00.000Z,2022-10-11T00:00:00.000Z,227514
2022-10-11T00:00:00.000Z,2022-10-12T00:00:00.000Z,252622
2022-10-12T00:00:00.000Z,2022-10-13T00:00:00.000Z,388693
2022-10-13T00:00:00.000Z,2022-10-14T00:00:00.000Z,277957
2022-10-14T00:00:00.000Z,2022-10-15T00:00:00.000Z,393767
2022-10-15T00:00:00.000Z,2022-10-16T00:00:00.000Z,539701
2022-10-16T00:00:00.000Z,2022-10-17T00:00:00.000Z,878916
2022-10-17T00:00:00.000Z,2022-10-18T00:00:00.000Z,800656
2022-10-18T00:00:00.000Z,2022-10-19T00:00:00.000Z,575946
2022-10-19T00:00:00.000Z,2022-10-20T00:00:00.000Z,360860
2022-10-20T00:00:00.000Z,2022-10-21T00:00:00.000Z,258801
2022-10-21T00:00:00.000Z,2022-10-22T00:00:00.000Z,305852
2022-10-22T00:00:00.000Z,2022-10-23T00:00:00.000Z,184567
2022-10-23T00:00:00.000Z,2022-10-24T00:00:00.000Z,228742
2022-10-24T00:00:00.000Z,2022-10-25T00:00:00.000Z,156704
2022-10-25T00:00:00.000Z,2022-10-26T00:00:00.000Z,234071
2022-10-26T00:00:00.000Z,2022-10-27T00:00:00.000Z,517372
2022-10-27T00:00:00.000Z,2022-10-28T00:00:00.000Z,799050
2022-10-28T00:00:00.000Z,2022-10-29T00:00:00.000Z,2524846
2022-10-29T00:00:00.000Z,2022-10-30T00:00:00.000Z,1668445
2022-10-30T00:00:00.000Z,2022-10-31T00:00:00.000Z,1334005
2022-10-31T00:00:00.000Z,2022-10-31T01:00:10.000Z,94790
2022-08-31T00:00:00.000Z,2022-09-01T00:00:00.000Z,85368
2022-09-01T00:00:00.000Z,2022-09-02T00:00:00.000Z,86700
2022-09-02T00:00:00.000Z,2022-09-03T00:00:00.000Z,57689
2022-09-03T00:00:00.000Z,2022-09-04T00:00:00.000Z,69188
2022-09-04T00:00:00.000Z,2022-09-05T00:00:00.000Z,64083
2022-09-05T00:00:00.000Z,2022-09-06T00:00:00.000Z,137340
2022-09-06T00:00:00.000Z,2022-09-07T00:00:00.000Z,146651
2022-09-07T00:00:00.000Z,2022-09-08T00:00:00.000Z,97383
2022-09-08T00:00:00.000Z,2022-09-09T00:00:00.000Z,114978
2022-09-09T00:00:00.000Z,2022-09-10T00:00:00.000Z,88691
2022-09-10T00:00:00.000Z,2022-09-11T00:00:00.000Z,96798
2022-09-11T00:00:00.000Z,2022-09-12T00:00:00.000Z,86232
2022-09-12T00:00:00.000Z,2022-09-13T00:00:00.000Z,122036
2022-09-13T00:00:00.000Z,2022-09-14T00:00:00.000Z,172277
2022-09-14T00:00:00.000Z,2022-09-15T00:00:00.000Z,146611
2022-09-15T00:00:00.000Z,2022-09-16T00:00:00.000Z,81122
2022-09-16T00:00:00.000Z,2022-09-17T00:00:00.000Z,68774
2022-09-17T00:00:00.000Z,2022-09-18T00:00:00.000Z,108460
2022-09-18T00:00:00.000Z,2022-09-19T00:00:00.000Z,117575
2022-09-19T00:00:00.000Z,2022-09-20T00:00:00.000Z,156507
2022-09-20T00:00:00.000Z,2022-09-21T00:00:00.000Z,148814
2022-09-21T00:00:00.000Z,2022-09-22T00:00:00.000Z,148089
2022-09-22T00:00:00.000Z,2022-09-23T00:00:00.000Z,164211
2022-09-23T00:00:00.000Z,2022-09-24T00:00:00.000Z,235492
2022-09-24T00:00:00.000Z,2022-09-25T00:00:00.000Z,141303
2022-09-25T00:00:00.000Z,2022-09-26T00:00:00.000Z,134181
2022-09-26T00:00:00.000Z,2022-09-27T00:00:00.000Z,125981
2022-09-27T00:00:00.000Z,2022-09-28T00:00:00.000Z,139373
2022-09-28T00:00:00.000Z,2022-09-29T00:00:00.000Z,168754
2022-09-29T00:00:00.000Z,2022-09-30T00:00:00.000Z,183470
2022-09-30T00:00:00.000Z,2022-10-01T00:00:00.000Z,148496
2022-07-31T00:00:00.000Z,2022-08-01T00:00:00.000Z,168303
2022-08-01T00:00:00.000Z,2022-08-02T00:00:00.000Z,197737
2022-08-02T00:00:00.000Z,2022-08-03T00:00:00.000Z,124389
2022-08-03T00:00:00.000Z,2022-08-04T00:00:00.000Z,98906
2022-08-04T00:00:00.000Z,2022-08-05T00:00:00.000Z,91503
2022-08-05T00:00:00.000Z,2022-08-06T00:00:00.000Z,119969
