start,end,day_count
2022-10-05T00:00:00.000Z,2022-10-06T00:00:00.000Z,33303
2022-10-06T00:00:00.000Z,2022-10-07T00:00:00.000Z,29385
2022-10-07T00:00:00.000Z,2022-10-08T00:00:00.000Z,21315
2022-10-08T00:00:00.000Z,2022-10-09T00:00:00.000Z,19728
2022-10-09T00:00:00.000Z,2022-10-10T00:00:00.000Z,14581
2022-10-10T00:00:00.000Z,2022-10-11T00:00:00.000Z,15826
2022-10-11T00:00:00.000Z,2022-10-12T00:00:00.000Z,10933
2022-10-12T00:00:00.000Z,2022-10-13T00:00:00.000Z,12755
2022-10-13T00:00:00.000Z,2022-10-14T00:00:00.000Z,24142
2022-10-14T00:00:00.000Z,2022-10-15T00:00:00.000Z,15548
2022-10-15T00:00:00.000Z,2022-10-16T00:00:00.000Z,7710
2022-10-16T00:00:00.000Z,2022-10-17T00:00:00.000Z,9284
2022-10-17T00:00:00.000Z,2022-10-18T00:00:00.000Z,9030
2022-10-18T00:00:00.000Z,2022-10-19T00:00:00.000Z,10774
2022-10-19T00:00:00.000Z,2022-10-20T00:00:00.000Z,14344
2022-10-20T00:00:00.000Z,2022-10-21T00:00:00.000Z,7050
2022-10-21T00:00:00.000Z,2022-10-22T00:00:00.000Z,5930
2022-10-22T00:00:00.000Z,2022-10-23T00:00:00.000Z,6284
2022-10-23T00:00:00.000Z,2022-10-24T00:00:00.000Z,10318
2022-10-24T00:00:00.000Z,2022-10-25T00:00:00.000Z,12948
2022-10-25T00:00:00.000Z,2022-10-26T00:00:00.000Z,7199
2022-10-26T00:00:00.000Z,2022-10-27T00:00:00.000Z,9664
2022-10-27T00:00:00.000Z,2022-10-28T00:00:00.000Z,7947
2022-10-28T00:00:00.000Z,2022-10-29T00:00:00.000Z,27688
2022-10-29T00:00:00.000Z,2022-10-30T00:00:00.000Z,7929
2022-10-30T00:00:00.000Z,2022-10-31T00:00:00.000Z,5645
2022-10-31T00:00:00.000Z,2022-11-01T00:00:00.000Z,9680
2022-11-01T00:00:00.000Z,2022-11-02T00:00:00.000Z,10324
2022-11-02T00:00:00.000Z,2022-11-03T00:00:00.000Z,60683
2022-11-03T00:00:00.000Z,2022-11-04T00:00:00.000Z,38151
2022-11-04T00:00:00.000Z,2022-11-04T19:02:10.000Z,18585
2022-09-04T00:00:00.000Z,2022-09-05T00:00:00.000Z,8518
2022-09-05T00:00:00.000Z,2022-09-06T00:00:00.000Z,11474
2022-09-06T00:00:00.000Z,2022-09-07T00:00:00.000Z,38051
2022-09-07T00:00:00.000Z,2022-09-08T00:00:00.000Z,32952
2022-09-08T00:00:00.000Z,2022-09-09T00:00:00.000Z,14410
2022-09-09T00:00:00.000Z,2022-09-10T00:00:00.000Z,21530
2022-09-10T00:00:00.000Z,2022-09-11T00:00:00.000Z,32568
2022-09-11T00:00:00.000Z,2022-09-12T00:00:00.000Z,19339
2022-09-12T00:00:00.000Z,2022-09-13T00:00:00.000Z,12275
2022-09-13T00:00:00.000Z,2022-09-14T00:00:00.000Z,12236
2022-09-14T00:00:00.000Z,2022-09-15T00:00:00.000Z,9603
2022-09-15T00:00:00.000Z,2022-09-16T00:00:00.000Z,25411
2022-09-16T00:00:00.000Z,2022-09-17T00:00:00.000Z,12595
2022-09-17T00:00:00.000Z,2022-09-18T00:00:00.000Z,8579
2022-09-18T00:00:00.000Z,2022-09-19T00:00:00.000Z,8078
2022-09-19T00:00:00.000Z,2022-09-20T00:00:00.000Z,9799
2022-09-20T00:00:00.000Z,2022-09-21T00:00:00.000Z,6687
2022-09-21T00:00:00.000Z,2022-09-22T00:00:00.000Z,6781
2022-09-22T00:00:00.000Z,2022-09-23T00:00:00.000Z,14963
2022-09-23T00:00:00.000Z,2022-09-24T00:00:00.000Z,11719
2022-09-24T00:00:00.000Z,2022-09-25T00:00:00.000Z,9670
2022-09-25T00:00:00.000Z,2022-09-26T00:00:00.000Z,13387
2022-09-26T00:00:00.000Z,2022-09-27T00:00:00.000Z,8532
2022-09-27T00:00:00.000Z,2022-09-28T00:00:00.000Z,8161
2022-09-28T00:00:00.000Z,2022-09-29T00:00:00.000Z,12357
2022-09-29T00:00:00.000Z,2022-09-30T00:00:00.000Z,57259
2022-09-30T00:00:00.000Z,2022-10-01T00:00:00.000Z,44293
2022-10-01T00:00:00.000Z,2022-10-02T00:00:00.000Z,15936
2022-10-02T00:00:00.000Z,2022-10-03T00:00:00.000Z,11476
2022-10-03T00:00:00.000Z,2022-10-04T00:00:00.000Z,38525
2022-10-04T00:00:00.000Z,2022-10-05T00:00:00.000Z,74313
2022-08-04T00:00:00.000Z,2022-08-05T00:00:00.000Z,8783
2022-08-05T00:00:00.000Z,2022-08-06T00:00:00.000Z,9488
2022-08-06T00:00:00.000Z,2022-08-07T00:00:00.000Z,11667
2022-08-07T00:00:00.000Z,2022-08-08T00:00:00.000Z,8855
2022-08-08T00:00:00.000Z,2022-08-09T00:00:00.000Z,8820
2022-08-09T00:00:00.000Z,2022-08-10T00:00:00.000Z,8908
2022-08-10T00:00:00.000Z,2022-08-11T00:00:00.000Z,6224
2022-08-11T00:00:00.000Z,2022-08-12T00:00:00.000Z,8939
2022-08-12T00:00:00.000Z,2022-08-13T00:00:00.000Z,9806
2022-08-13T00:00:00.000Z,2022-08-14T00:00:00.000Z,5697
2022-08-14T00:00:00.000Z,2022-08-15T00:00:00.000Z,8199
2022-08-15T00:00:00.000Z,2022-08-16T00:00:00.000Z,13091
2022-08-16T00:00:00.000Z,2022-08-17T00:00:00.000Z,6731
2022-08-17T00:00:00.000Z,2022-08-18T00:00:00.000Z,11377
2022-08-18T00:00:00.000Z,2022-08-19T00:00:00.000Z,7868
2022-08-19T00:00:00.000Z,2022-08-20T00:00:00.000Z,8646
2022-08-20T00:00:00.000Z,2022-08-21T00:00:00.000Z,5103
2022-08-21T00:00:00.000Z,2022-08-22T00:00:00.000Z,5337
2022-08-22T00:00:00.000Z,2022-08-23T00:00:00.000Z,10922
2022-08-23T00:00:00.000Z,2022-08-24T00:00:00.000Z,9025
2022-08-24T00:00:00.000Z,2022-08-25T00:00:00.000Z,4613
2022-08-25T00:00:00.000Z,2022-08-26T00:00:00.000Z,7168
2022-08-26T00:00:00.000Z,2022-08-27T00:00:00.000Z,5388
2022-08-27T00:00:00.000Z,2022-08-28T00:00:00.000Z,5117
2022-08-28T00:00:00.000Z,2022-08-29T00:00:00.000Z,5557
2022-08-29T00:00:00.000Z,2022-08-30T00:00:00.000Z,4583
2022-08-30T00:00:00.000Z,2022-08-31T00:00:00.000Z,5344
2022-08-31T00:00:00.000Z,2022-09-01T00:00:00.000Z,5480
2022-09-01T00:00:00.000Z,2022-09-02T00:00:00.000Z,6513
2022-09-02T00:00:00.000Z,2022-09-03T00:00:00.000Z,7302
2022-09-03T00:00:00.000Z,2022-09-04T00:00:00.000Z,6237
2022-07-04T00:00:00.000Z,2022-07-05T00:00:00.000Z,4627
2022-07-05T00:00:00.000Z,2022-07-06T00:00:00.000Z,7751
2022-07-06T00:00:00.000Z,2022-07-07T00:00:00.000Z,5880
2022-07-07T00:00:00.000Z,2022-07-08T00:00:00.000Z,5498
2022-07-08T00:00:00.000Z,2022-07-09T00:00:00.000Z,9034
2022-07-09T00:00:00.000Z,2022-07-10T00:00:00.000Z,4502
2022-07-10T00:00:00.000Z,2022-07-11T00:00:00.000Z,13768
2022-07-11T00:00:00.000Z,2022-07-12T00:00:00.000Z,5047
2022-07-12T00:00:00.000Z,2022-07-13T00:00:00.000Z,3755
