start,end,day_count
2022-10-05T00:00:00.000Z,2022-10-06T00:00:00.000Z,55974
2022-10-06T00:00:00.000Z,2022-10-07T00:00:00.000Z,39052
2022-10-07T00:00:00.000Z,2022-10-08T00:00:00.000Z,24832
2022-10-08T00:00:00.000Z,2022-10-09T00:00:00.000Z,19800
2022-10-09T00:00:00.000Z,2022-10-10T00:00:00.000Z,27931
2022-10-10T00:00:00.000Z,2022-10-11T00:00:00.000Z,30010
2022-10-11T00:00:00.000Z,2022-10-12T00:00:00.000Z,22956
2022-10-12T00:00:00.000Z,2022-10-13T00:00:00.000Z,35282
2022-10-13T00:00:00.000Z,2022-10-14T00:00:00.000Z,59387
2022-10-14T00:00:00.000Z,2022-10-15T00:00:00.000Z,28731
2022-10-15T00:00:00.000Z,2022-10-16T00:00:00.000Z,27825
2022-10-16T00:00:00.000Z,2022-10-17T00:00:00.000Z,20660
2022-10-17T00:00:00.000Z,2022-10-18T00:00:00.000Z,20834
2022-10-18T00:00:00.000Z,2022-10-19T00:00:00.000Z,21802
2022-10-19T00:00:00.000Z,2022-10-20T00:00:00.000Z,22459
2022-10-20T00:00:00.000Z,2022-10-21T00:00:00.000Z,18205
2022-10-21T00:00:00.000Z,2022-10-22T00:00:00.000Z,30249
2022-10-22T00:00:00.000Z,2022-10-23T00:00:00.000Z,38606
2022-10-23T00:00:00.000Z,2022-10-24T00:00:00.000Z,22856
2022-10-24T00:00:00.000Z,2022-10-25T00:00:00.000Z,36578
2022-10-25T00:00:00.000Z,2022-10-26T00:00:00.000Z,29623
2022-10-26T00:00:00.000Z,2022-10-27T00:00:00.000Z,26951
2022-10-27T00:00:00.000Z,2022-10-28T00:00:00.000Z,66948
2022-10-28T00:00:00.000Z,2022-10-29T00:00:00.000Z,339003
2022-10-29T00:00:00.000Z,2022-10-30T00:00:00.000Z,244495
2022-10-30T00:00:00.000Z,2022-10-31T00:00:00.000Z,217908
2022-10-31T00:00:00.000Z,2022-11-01T00:00:00.000Z,134458
2022-11-01T00:00:00.000Z,2022-11-02T00:00:00.000Z,104991
2022-11-02T00:00:00.000Z,2022-11-03T00:00:00.000Z,202460
2022-11-03T00:00:00.000Z,2022-11-04T00:00:00.000Z,125657
2022-11-04T00:00:00.000Z,2022-11-04T14:55:33.000Z,82611
2022-09-04T00:00:00.000Z,2022-09-05T00:00:00.000Z,17176
2022-09-05T00:00:00.000Z,2022-09-06T00:00:00.000Z,14795
2022-09-06T00:00:00.000Z,2022-09-07T00:00:00.000Z,28192
2022-09-07T00:00:00.000Z,2022-09-08T00:00:00.000Z,28215
2022-09-08T00:00:00.000Z,2022-09-09T00:00:00.000Z,19576
2022-09-09T00:00:00.000Z,2022-09-10T00:00:00.000Z,23335
2022-09-10T00:00:00.000Z,2022-09-11T00:00:00.000Z,13753
2022-09-11T00:00:00.000Z,2022-09-12T00:00:00.000Z,20547
2022-09-12T00:00:00.000Z,2022-09-13T00:00:00.000Z,40284
2022-09-13T00:00:00.000Z,2022-09-14T00:00:00.000Z,51857
2022-09-14T00:00:00.000Z,2022-09-15T00:00:00.000Z,29132
2022-09-15T00:00:00.000Z,2022-09-16T00:00:00.000Z,20510
2022-09-16T00:00:00.000Z,2022-09-17T00:00:00.000Z,25134
