start,end,day_count
2022-04-01T00:00:00.000Z,2022-04-02T00:00:00.000Z,16798
2022-04-02T00:00:00.000Z,2022-04-03T00:00:00.000Z,15174
2022-04-03T00:00:00.000Z,2022-04-04T00:00:00.000Z,25470
2022-04-04T00:00:00.000Z,2022-04-05T00:00:00.000Z,252955
2022-04-05T00:00:00.000Z,2022-04-06T00:00:00.000Z,380206
2022-04-06T00:00:00.000Z,2022-04-07T00:00:00.000Z,192933
2022-04-07T00:00:00.000Z,2022-04-08T00:00:00.000Z,99155
2022-04-08T00:00:00.000Z,2022-04-09T00:00:00.000Z,110057
2022-04-09T00:00:00.000Z,2022-04-10T00:00:00.000Z,84782
2022-04-10T00:00:00.000Z,2022-04-11T00:00:00.000Z,94011
2022-04-11T00:00:00.000Z,2022-04-12T00:00:00.000Z,179261
2022-04-12T00:00:00.000Z,2022-04-13T00:00:00.000Z,81645
2022-04-13T00:00:00.000Z,2022-04-14T00:00:00.000Z,79457
2022-04-14T00:00:00.000Z,2022-04-15T00:00:00.000Z,877587
2022-04-15T00:00:00.000Z,2022-04-16T00:00:00.000Z,852894
2022-04-16T00:00:00.000Z,2022-04-17T00:00:00.000Z,434204
2022-04-17T00:00:00.000Z,2022-04-18T00:00:00.000Z,219957
2022-04-18T00:00:00.000Z,2022-04-19T00:00:00.000Z,211152
2022-04-19T00:00:00.000Z,2022-04-20T00:00:00.000Z,159914
2022-04-20T00:00:00.000Z,2022-04-21T00:00:00.000Z,120645
2022-04-21T00:00:00.000Z,2022-04-22T00:00:00.000Z,140607
2022-04-22T00:00:00.000Z,2022-04-23T00:00:00.000Z,123925
2022-04-23T00:00:00.000Z,2022-04-24T00:00:00.000Z,94010
2022-04-24T00:00:00.000Z,2022-04-25T00:00:00.000Z,117885
2022-04-25T00:00:00.000Z,2022-04-26T00:00:00.000Z,1932680
2022-04-26T00:00:00.000Z,2022-04-27T00:00:00.000Z,2809083
2022-04-27T00:00:00.000Z,2022-04-28T00:00:00.000Z,1404851
2022-04-28T00:00:00.000Z,2022-04-29T00:00:00.000Z,732596
2022-04-29T00:00:00.000Z,2022-04-30T00:00:00.000Z,466601
2022-04-30T00:00:00.000Z,2022-05-01T00:00:00.000Z,415604
2022-05-01T00:00:00.000Z,2022-05-01T18:24:10.000Z,207536
2022-03-01T00:00:00.000Z,2022-03-02T00:00:00.000Z,56880
2022-03-02T00:00:00.000Z,2022-03-03T00:00:00.000Z,35594
2022-03-03T00:00:00.000Z,2022-03-04T00:00:00.000Z,43726
2022-03-04T00:00:00.000Z,2022-03-05T00:00:00.000Z,28413
2022-03-05T00:00:00.000Z,2022-03-06T00:00:00.000Z,93441
2022-03-06T00:00:00.000Z,2022-03-07T00:00:00.000Z,89884
2022-03-07T00:00:00.000Z,2022-03-08T00:00:00.000Z,40769
2022-03-08T00:00:00.000Z,2022-03-09T00:00:00.000Z,44142
2022-03-09T00:00:00.000Z,2022-03-10T00:00:00.000Z,37172
2022-03-10T00:00:00.000Z,2022-03-11T00:00:00.000Z,37084
2022-03-11T00:00:00.000Z,2022-03-12T00:00:00.000Z,28088
2022-03-12T00:00:00.000Z,2022-03-13T00:00:00.000Z,20871
2022-03-13T00:00:00.000Z,2022-03-14T00:00:00.000Z,17756
2022-03-14T00:00:00.000Z,2022-03-15T00:00:00.000Z,92242
2022-03-15T00:00:00.000Z,2022-03-16T00:00:00.000Z,65092
2022-03-16T00:00:00.000Z,2022-03-17T00:00:00.000Z,41634
2022-03-17T00:00:00.000Z,2022-03-18T00:00:00.000Z,38757
2022-03-18T00:00:00.000Z,2022-03-19T00:00:00.000Z,34198
2022-03-19T00:00:00.000Z,2022-03-20T00:00:00.000Z,23164
2022-03-20T00:00:00.000Z,2022-03-21T00:00:00.000Z,19608
2022-03-21T00:00:00.000Z,2022-03-22T00:00:00.000Z,22717
2022-03-22T00:00:00.000Z,2022-03-23T00:00:00.000Z,27892
2022-03-23T00:00:00.000Z,2022-03-24T00:00:00.000Z,26215
2022-03-24T00:00:00.000Z,2022-03-25T00:00:00.000Z,18083
2022-03-25T00:00:00.000Z,2022-03-26T00:00:00.000Z,28781
2022-03-26T00:00:00.000Z,2022-03-27T00:00:00.000Z,49273
2022-03-27T00:00:00.000Z,2022-03-28T00:00:00.000Z,65739
2022-03-28T00:00:00.000Z,2022-03-29T00:00:00.000Z,38108
2022-03-29T00:00:00.000Z,2022-03-30T00:00:00.000Z,22404
2022-03-30T00:00:00.000Z,2022-03-31T00:00:00.000Z,22126
2022-03-31T00:00:00.000Z,2022-04-01T00:00:00.000Z,12338
2022-01-29T00:00:00.000Z,2022-01-30T00:00:00.000Z,45167
2022-01-30T00:00:00.000Z,2022-01-31T00:00:00.000Z,44525
2022-01-31T00:00:00.000Z,2022-02-01T00:00:00.000Z,68393
2022-02-01T00:00:00.000Z,2022-02-02T00:00:00.000Z,37659
2022-02-02T00:00:00.000Z,2022-02-03T00:00:00.000Z,25391
2022-02-03T00:00:00.000Z,2022-02-04T00:00:00.000Z,22007
2022-02-04T00:00:00.000Z,2022-02-05T00:00:00.000Z,19827
2022-02-05T00:00:00.000Z,2022-02-06T00:00:00.000Z,48872
2022-02-06T00:00:00.000Z,2022-02-07T00:00:00.000Z,37143
2022-02-07T00:00:00.000Z,2022-02-08T00:00:00.000Z,23712
2022-02-08T00:00:00.000Z,2022-02-09T00:00:00.000Z,18459
2022-02-09T00:00:00.000Z,2022-02-10T00:00:00.000Z,19845
2022-02-10T00:00:00.000Z,2022-02-11T00:00:00.000Z,27876
2022-02-11T00:00:00.000Z,2022-02-12T00:00:00.000Z,49736
2022-02-12T00:00:00.000Z,2022-02-13T00:00:00.000Z,50567
2022-02-13T00:00:00.000Z,2022-02-14T00:00:00.000Z,54754
2022-02-14T00:00:00.000Z,2022-02-15T00:00:00.000Z,28126
2022-02-15T00:00:00.000Z,2022-02-16T00:00:00.000Z,36559
2022-02-16T00:00:00.000Z,2022-02-17T00:00:00.000Z,30543
2022-02-17T00:00:00.000Z,2022-02-18T00:00:00.000Z,61591
2022-02-18T00:00:00.000Z,2022-02-19T00:00:00.000Z,84274
2022-02-19T00:00:00.000Z,2022-02-20T00:00:00.000Z,38469
2022-02-20T00:00:00.000Z,2022-02-21T00:00:00.000Z,27160
2022-02-21T00:00:00.000Z,2022-02-22T00:00:00.000Z,28956
2022-02-22T00:00:00.000Z,2022-02-23T00:00:00.000Z,20815
2022-02-23T00:00:00.000Z,2022-02-24T00:00:00.000Z,33908
2022-02-24T00:00:00.000Z,2022-02-25T00:00:00.000Z,22428
2022-02-25T00:00:00.000Z,2022-02-26T00:00:00.000Z,20103
2022-02-26T00:00:00.000Z,2022-02-27T00:00:00.000Z,34697
2022-02-27T00:00:00.000Z,2022-02-28T00:00:00.000Z,134051
2022-02-28T00:00:00.000Z,2022-03-01T00:00:00.000Z,49319
2021-12-29T00:00:00.000Z,2021-12-30T00:00:00.000Z,37920
2021-12-30T00:00:00.000Z,2021-12-31T00:00:00.000Z,29997
2021-12-31T00:00:00.000Z,2022-01-01T00:00:00.000Z,26736
2022-01-01T00:00:00.000Z,2022-01-02T00:00:00.000Z,29800
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,26682
2022-01-03T00:00:00.000Z,2022-01-04T00:00:00.000Z,26128
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,45744
2022-01-05T00:00:00.000Z,2022-01-06T00:00:00.000Z,32513
2022-01-06T00:00:00.000Z,2022-01-07T00:00:00.000Z,17706
2022-01-07T00:00:00.000Z,2022-01-08T00:00:00.000Z,21641
2022-01-08T00:00:00.000Z,2022-01-09T00:00:00.000Z,13965
2022-01-09T00:00:00.000Z,2022-01-10T00:00:00.000Z,18625
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,18994
2022-01-11T00:00:00.000Z,2022-01-12T00:00:00.000Z,13694
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,11482
2022-01-13T00:00:00.000Z,2022-01-14T00:00:00.000Z,12827
2022-01-14T00:00:00.000Z,2022-01-15T00:00:00.000Z,23129
2022-01-15T00:00:00.000Z,2022-01-16T00:00:00.000Z,19385
2022-01-16T00:00:00.000Z,2022-01-17T00:00:00.000Z,29054
2022-01-17T00:00:00.000Z,2022-01-18T00:00:00.000Z,32748
2022-01-18T00:00:00.000Z,2022-01-19T00:00:00.000Z,21250
2022-01-19T00:00:00.000Z,2022-01-20T00:00:00.000Z,17778
2022-01-20T00:00:00.000Z,2022-01-21T00:00:00.000Z,17695
2022-01-21T00:00:00.000Z,2022-01-22T00:00:00.000Z,22701
2022-01-22T00:00:00.000Z,2022-01-23T00:00:00.000Z,15909
2022-01-23T00:00:00.000Z,2022-01-24T00:00:00.000Z,37374
2022-01-24T00:00:00.000Z,2022-01-25T00:00:00.000Z,29384
2022-01-25T00:00:00.000Z,2022-01-26T00:00:00.000Z,21577
2022-01-26T00:00:00.000Z,2022-01-27T00:00:00.000Z,31740
2022-01-27T00:00:00.000Z,2022-01-28T00:00:00.000Z,43258
2022-01-28T00:00:00.000Z,2022-01-29T00:00:00.000Z,121482
2021-11-28T00:00:00.000Z,2021-11-29T00:00:00.000Z,14476
2021-11-29T00:00:00.000Z,2021-11-30T00:00:00.000Z,15466
