start,end,day_count
2022-04-01T00:00:00.000Z,2022-04-02T00:00:00.000Z,9364
2022-04-02T00:00:00.000Z,2022-04-03T00:00:00.000Z,8087
2022-04-03T00:00:00.000Z,2022-04-04T00:00:00.000Z,96447
2022-04-04T00:00:00.000Z,2022-04-05T00:00:00.000Z,637878
2022-04-05T00:00:00.000Z,2022-04-06T00:00:00.000Z,53674
2022-04-06T00:00:00.000Z,2022-04-07T00:00:00.000Z,45836
2022-04-07T00:00:00.000Z,2022-04-08T00:00:00.000Z,24519
2022-04-08T00:00:00.000Z,2022-04-09T00:00:00.000Z,20131
2022-04-09T00:00:00.000Z,2022-04-10T00:00:00.000Z,10780
2022-04-10T00:00:00.000Z,2022-04-11T00:00:00.000Z,12124
2022-04-11T00:00:00.000Z,2022-04-12T00:00:00.000Z,12294
2022-04-12T00:00:00.000Z,2022-04-13T00:00:00.000Z,14159
2022-04-13T00:00:00.000Z,2022-04-14T00:00:00.000Z,17312
2022-04-14T00:00:00.000Z,2022-04-15T00:00:00.000Z,17370
2022-04-15T00:00:00.000Z,2022-04-16T00:00:00.000Z,11432
2022-04-16T00:00:00.000Z,2022-04-17T00:00:00.000Z,8958
2022-04-17T00:00:00.000Z,2022-04-18T00:00:00.000Z,8448
2022-04-18T00:00:00.000Z,2022-04-19T00:00:00.000Z,21375
2022-04-19T00:00:00.000Z,2022-04-20T00:00:00.000Z,14553
2022-04-20T00:00:00.000Z,2022-04-21T00:00:00.000Z,22081
2022-04-21T00:00:00.000Z,2022-04-22T00:00:00.000Z,12336
2022-04-22T00:00:00.000Z,2022-04-23T00:00:00.000Z,8824
2022-04-23T00:00:00.000Z,2022-04-24T00:00:00.000Z,6328
2022-04-24T00:00:00.000Z,2022-04-25T00:00:00.000Z,8465
2022-04-25T00:00:00.000Z,2022-04-26T00:00:00.000Z,11381
2022-04-26T00:00:00.000Z,2022-04-27T00:00:00.000Z,23139
2022-04-27T00:00:00.000Z,2022-04-28T00:00:00.000Z,12654
2022-04-28T00:00:00.000Z,2022-04-29T00:00:00.000Z,8410
2022-04-29T00:00:00.000Z,2022-04-30T00:00:00.000Z,9276
2022-04-30T00:00:00.000Z,2022-05-01T00:00:00.000Z,19555
2022-05-01T00:00:00.000Z,2022-05-01T19:16:07.000Z,16389
2022-03-01T00:00:00.000Z,2022-03-02T00:00:00.000Z,8002
2022-03-02T00:00:00.000Z,2022-03-03T00:00:00.000Z,6465
2022-03-03T00:00:00.000Z,2022-03-04T00:00:00.000Z,19631
2022-03-04T00:00:00.000Z,2022-03-05T00:00:00.000Z,10900
2022-03-05T00:00:00.000Z,2022-03-06T00:00:00.000Z,8807
2022-03-06T00:00:00.000Z,2022-03-07T00:00:00.000Z,5140
2022-03-07T00:00:00.000Z,2022-03-08T00:00:00.000Z,5896
2022-03-08T00:00:00.000Z,2022-03-09T00:00:00.000Z,4622
2022-03-09T00:00:00.000Z,2022-03-10T00:00:00.000Z,5563
2022-03-10T00:00:00.000Z,2022-03-11T00:00:00.000Z,9343
2022-03-11T00:00:00.000Z,2022-03-12T00:00:00.000Z,4429
2022-03-12T00:00:00.000Z,2022-03-13T00:00:00.000Z,3936
2022-03-13T00:00:00.000Z,2022-03-14T00:00:00.000Z,4476
2022-03-14T00:00:00.000Z,2022-03-15T00:00:00.000Z,5401
2022-03-15T00:00:00.000Z,2022-03-16T00:00:00.000Z,29789
2022-03-16T00:00:00.000Z,2022-03-17T00:00:00.000Z,8884
2022-03-17T00:00:00.000Z,2022-03-18T00:00:00.000Z,7881
2022-03-18T00:00:00.000Z,2022-03-19T00:00:00.000Z,4865
2022-03-19T00:00:00.000Z,2022-03-20T00:00:00.000Z,5230
2022-03-20T00:00:00.000Z,2022-03-21T00:00:00.000Z,4466
2022-03-21T00:00:00.000Z,2022-03-22T00:00:00.000Z,7434
2022-03-22T00:00:00.000Z,2022-03-23T00:00:00.000Z,14374
2022-03-23T00:00:00.000Z,2022-03-24T00:00:00.000Z,18045
2022-03-24T00:00:00.000Z,2022-03-25T00:00:00.000Z,11924
2022-03-25T00:00:00.000Z,2022-03-26T00:00:00.000Z,17820
2022-03-26T00:00:00.000Z,2022-03-27T00:00:00.000Z,12234
2022-03-27T00:00:00.000Z,2022-03-28T00:00:00.000Z,11376
2022-03-28T00:00:00.000Z,2022-03-29T00:00:00.000Z,6913
2022-03-29T00:00:00.000Z,2022-03-30T00:00:00.000Z,8571
2022-03-30T00:00:00.000Z,2022-03-31T00:00:00.000Z,8050
2022-03-31T00:00:00.000Z,2022-04-01T00:00:00.000Z,6537
2022-01-29T00:00:00.000Z,2022-01-30T00:00:00.000Z,5731
2022-01-30T00:00:00.000Z,2022-01-31T00:00:00.000Z,6555
2022-01-31T00:00:00.000Z,2022-02-01T00:00:00.000Z,4195
2022-02-01T00:00:00.000Z,2022-02-02T00:00:00.000Z,8850
2022-02-02T00:00:00.000Z,2022-02-03T00:00:00.000Z,12622
2022-02-03T00:00:00.000Z,2022-02-04T00:00:00.000Z,7828
2022-02-04T00:00:00.000Z,2022-02-05T00:00:00.000Z,12192
2022-02-05T00:00:00.000Z,2022-02-06T00:00:00.000Z,14276
2022-02-06T00:00:00.000Z,2022-02-07T00:00:00.000Z,7058
2022-02-07T00:00:00.000Z,2022-02-08T00:00:00.000Z,4381
2022-02-08T00:00:00.000Z,2022-02-09T00:00:00.000Z,13801
2022-02-09T00:00:00.000Z,2022-02-10T00:00:00.000Z,9519
2022-02-10T00:00:00.000Z,2022-02-11T00:00:00.000Z,5396
2022-02-11T00:00:00.000Z,2022-02-12T00:00:00.000Z,5922
2022-02-12T00:00:00.000Z,2022-02-13T00:00:00.000Z,5601
2022-02-13T00:00:00.000Z,2022-02-14T00:00:00.000Z,4947
2022-02-14T00:00:00.000Z,2022-02-15T00:00:00.000Z,7904
2022-02-15T00:00:00.000Z,2022-02-16T00:00:00.000Z,7277
2022-02-16T00:00:00.000Z,2022-02-17T00:00:00.000Z,6338
2022-02-17T00:00:00.000Z,2022-02-18T00:00:00.000Z,23132
2022-02-18T00:00:00.000Z,2022-02-19T00:00:00.000Z,9254
2022-02-19T00:00:00.000Z,2022-02-20T00:00:00.000Z,6765
2022-02-20T00:00:00.000Z,2022-02-21T00:00:00.000Z,21249
2022-02-21T00:00:00.000Z,2022-02-22T00:00:00.000Z,6936
2022-02-22T00:00:00.000Z,2022-02-23T00:00:00.000Z,6179
2022-02-23T00:00:00.000Z,2022-02-24T00:00:00.000Z,8829
2022-02-24T00:00:00.000Z,2022-02-25T00:00:00.000Z,5958
2022-02-25T00:00:00.000Z,2022-02-26T00:00:00.000Z,3684
2022-02-26T00:00:00.000Z,2022-02-27T00:00:00.000Z,3931
2022-02-27T00:00:00.000Z,2022-02-28T00:00:00.000Z,4890
2022-02-28T00:00:00.000Z,2022-03-01T00:00:00.000Z,6517
2021-12-29T00:00:00.000Z,2021-12-30T00:00:00.000Z,9492
2021-12-30T00:00:00.000Z,2021-12-31T00:00:00.000Z,10636
2021-12-31T00:00:00.000Z,2022-01-01T00:00:00.000Z,10382
2022-01-01T00:00:00.000Z,2022-01-02T00:00:00.000Z,5656
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,10556
2022-01-03T00:00:00.000Z,2022-01-04T00:00:00.000Z,11719
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,9025
2022-01-05T00:00:00.000Z,2022-01-06T00:00:00.000Z,10969
2022-01-06T00:00:00.000Z,2022-01-07T00:00:00.000Z,9672
2022-01-07T00:00:00.000Z,2022-01-08T00:00:00.000Z,6411
2022-01-08T00:00:00.000Z,2022-01-09T00:00:00.000Z,16851
2022-01-09T00:00:00.000Z,2022-01-10T00:00:00.000Z,10157
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,8020
2022-01-11T00:00:00.000Z,2022-01-12T00:00:00.000Z,6174
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,8069
2022-01-13T00:00:00.000Z,2022-01-14T00:00:00.000Z,7273
2022-01-14T00:00:00.000Z,2022-01-15T00:00:00.000Z,6349
