start,end,day_count
2022-10-05T00:00:00.000Z,2022-10-06T00:00:00.000Z,2715
2022-10-06T00:00:00.000Z,2022-10-07T00:00:00.000Z,1877
2022-10-07T00:00:00.000Z,2022-10-08T00:00:00.000Z,2445
2022-10-08T00:00:00.000Z,2022-10-09T00:00:00.000Z,1270
2022-10-09T00:00:00.000Z,2022-10-10T00:00:00.000Z,2810
2022-10-10T00:00:00.000Z,2022-10-11T00:00:00.000Z,4597
2022-10-11T00:00:00.000Z,2022-10-12T00:00:00.000Z,3465
2022-10-12T00:00:00.000Z,2022-10-13T00:00:00.000Z,2559
2022-10-13T00:00:00.000Z,2022-10-14T00:00:00.000Z,3413
2022-10-14T00:00:00.000Z,2022-10-15T00:00:00.000Z,1783
2022-10-15T00:00:00.000Z,2022-10-16T00:00:00.000Z,896
2022-10-16T00:00:00.000Z,2022-10-17T00:00:00.000Z,1501
2022-10-17T00:00:00.000Z,2022-10-18T00:00:00.000Z,1413
2022-10-18T00:00:00.000Z,2022-10-19T00:00:00.000Z,4429
2022-10-19T00:00:00.000Z,2022-10-20T00:00:00.000Z,4965
2022-10-20T00:00:00.000Z,2022-10-21T00:00:00.000Z,1787
2022-10-21T00:00:00.000Z,2022-10-22T00:00:00.000Z,1984
2022-10-22T00:00:00.000Z,2022-10-23T00:00:00.000Z,1606
2022-10-23T00:00:00.000Z,2022-10-24T00:00:00.000Z,2152
2022-10-24T00:00:00.000Z,2022-10-25T00:00:00.000Z,2272
2022-10-25T00:00:00.000Z,2022-10-26T00:00:00.000Z,1540
2022-10-26T00:00:00.000Z,2022-10-27T00:00:00.000Z,1823
2022-10-27T00:00:00.000Z,2022-10-28T00:00:00.000Z,998
2022-10-28T00:00:00.000Z,2022-10-29T00:00:00.000Z,1244
2022-10-29T00:00:00.000Z,2022-10-30T00:00:00.000Z,601
2022-10-30T00:00:00.000Z,2022-10-31T00:00:00.000Z,573
2022-10-31T00:00:00.000Z,2022-11-01T00:00:00.000Z,572
2022-11-01T00:00:00.000Z,2022-11-02T00:00:00.000Z,702
2022-11-02T00:00:00.000Z,2022-11-03T00:00:00.000Z,6619
