start,end,day_count
2022-04-01T00:00:00.000Z,2022-04-02T00:00:00.000Z,61024
2022-04-02T00:00:00.000Z,2022-04-03T00:00:00.000Z,51088
2022-04-03T00:00:00.000Z,2022-04-04T00:00:00.000Z,106198
2022-04-04T00:00:00.000Z,2022-04-05T00:00:00.000Z,85060
2022-04-05T00:00:00.000Z,2022-04-06T00:00:00.000Z,98705
2022-04-06T00:00:00.000Z,2022-04-07T00:00:00.000Z,96775
2022-04-07T00:00:00.000Z,2022-04-08T00:00:00.000Z,117032
2022-04-08T00:00:00.000Z,2022-04-09T00:00:00.000Z,168222
2022-04-09T00:00:00.000Z,2022-04-10T00:00:00.000Z,172170
2022-04-10T00:00:00.000Z,2022-04-11T00:00:00.000Z,100543
2022-04-11T00:00:00.000Z,2022-04-12T00:00:00.000Z,90316
2022-04-12T00:00:00.000Z,2022-04-13T00:00:00.000Z,73827
2022-04-13T00:00:00.000Z,2022-04-14T00:00:00.000Z,87348
2022-04-14T00:00:00.000Z,2022-04-15T00:00:00.000Z,95499
2022-04-15T00:00:00.000Z,2022-04-16T00:00:00.000Z,65140
2022-04-16T00:00:00.000Z,2022-04-17T00:00:00.000Z,57707
2022-04-17T00:00:00.000Z,2022-04-18T00:00:00.000Z,67429
2022-04-18T00:00:00.000Z,2022-04-19T00:00:00.000Z,59155
2022-04-19T00:00:00.000Z,2022-04-20T00:00:00.000Z,53081
2022-04-20T00:00:00.000Z,2022-04-21T00:00:00.000Z,53975
2022-04-21T00:00:00.000Z,2022-04-22T00:00:00.000Z,96972
2022-04-22T00:00:00.000Z,2022-04-23T00:00:00.000Z,91482
2022-04-23T00:00:00.000Z,2022-04-24T00:00:00.000Z,86446
2022-04-24T00:00:00.000Z,2022-04-25T00:00:00.000Z,91754
2022-04-25T00:00:00.000Z,2022-04-26T00:00:00.000Z,243109
2022-04-26T00:00:00.000Z,2022-04-27T00:00:00.000Z,196995
2022-04-27T00:00:00.000Z,2022-04-28T00:00:00.000Z,100533
2022-04-28T00:00:00.000Z,2022-04-29T00:00:00.000Z,100930
2022-04-29T00:00:00.000Z,2022-04-30T00:00:00.000Z,88222
2022-04-30T00:00:00.000Z,2022-05-01T00:00:00.000Z,60517
2022-05-01T00:00:00.000Z,2022-05-01T18:46:18.000Z,41486
2022-03-01T00:00:00.000Z,2022-03-02T00:00:00.000Z,119633
2022-03-02T00:00:00.000Z,2022-03-03T00:00:00.000Z,89993
2022-03-03T00:00:00.000Z,2022-03-04T00:00:00.000Z,144589
2022-03-04T00:00:00.000Z,2022-03-05T00:00:00.000Z,85664
2022-03-05T00:00:00.000Z,2022-03-06T00:00:00.000Z,79500
2022-03-06T00:00:00.000Z,2022-03-07T00:00:00.000Z,89245
2022-03-07T00:00:00.000Z,2022-03-08T00:00:00.000Z,84618
2022-03-08T00:00:00.000Z,2022-03-09T00:00:00.000Z,96187
2022-03-09T00:00:00.000Z,2022-03-10T00:00:00.000Z,86634
2022-03-10T00:00:00.000Z,2022-03-11T00:00:00.000Z,127404
2022-03-11T00:00:00.000Z,2022-03-12T00:00:00.000Z,118604
2022-03-12T00:00:00.000Z,2022-03-13T00:00:00.000Z,112183
2022-03-13T00:00:00.000Z,2022-03-14T00:00:00.000Z,94299
2022-03-14T00:00:00.000Z,2022-03-15T00:00:00.000Z,70605
2022-03-15T00:00:00.000Z,2022-03-16T00:00:00.000Z,110112
2022-03-16T00:00:00.000Z,2022-03-17T00:00:00.000Z,87067
2022-03-17T00:00:00.000Z,2022-03-18T00:00:00.000Z,96015
2022-03-18T00:00:00.000Z,2022-03-19T00:00:00.000Z,103229
2022-03-19T00:00:00.000Z,2022-03-20T00:00:00.000Z,75799
2022-03-20T00:00:00.000Z,2022-03-21T00:00:00.000Z,77960
2022-03-21T00:00:00.000Z,2022-03-22T00:00:00.000Z,75327
2022-03-22T00:00:00.000Z,2022-03-23T00:00:00.000Z,80342
2022-03-23T00:00:00.000Z,2022-03-24T00:00:00.000Z,92931
2022-03-24T00:00:00.000Z,2022-03-25T00:00:00.000Z,182372
2022-03-25T00:00:00.000Z,2022-03-26T00:00:00.000Z,134388
2022-03-26T00:00:00.000Z,2022-03-27T00:00:00.000Z,91621
2022-03-27T00:00:00.000Z,2022-03-28T00:00:00.000Z,113454
2022-03-28T00:00:00.000Z,2022-03-29T00:00:00.000Z,101263
2022-03-29T00:00:00.000Z,2022-03-30T00:00:00.000Z,178507
2022-03-30T00:00:00.000Z,2022-03-31T00:00:00.000Z,165933
2022-03-31T00:00:00.000Z,2022-04-01T00:00:00.000Z,112184
2022-01-29T00:00:00.000Z,2022-01-30T00:00:00.000Z,55294
2022-01-30T00:00:00.000Z,2022-01-31T00:00:00.000Z,116040
2022-01-31T00:00:00.000Z,2022-02-01T00:00:00.000Z,126655
2022-02-01T00:00:00.000Z,2022-02-02T00:00:00.000Z,115564
2022-02-02T00:00:00.000Z,2022-02-03T00:00:00.000Z,109572
2022-02-03T00:00:00.000Z,2022-02-04T00:00:00.000Z,78803
2022-02-04T00:00:00.000Z,2022-02-05T00:00:00.000Z,90032
2022-02-05T00:00:00.000Z,2022-02-06T00:00:00.000Z,79746
2022-02-06T00:00:00.000Z,2022-02-07T00:00:00.000Z,82600
2022-02-07T00:00:00.000Z,2022-02-08T00:00:00.000Z,92741
2022-02-08T00:00:00.000Z,2022-02-09T00:00:00.000Z,91050
2022-02-09T00:00:00.000Z,2022-02-10T00:00:00.000Z,67060
2022-02-10T00:00:00.000Z,2022-02-11T00:00:00.000Z,111708
2022-02-11T00:00:00.000Z,2022-02-12T00:00:00.000Z,109961
2022-02-12T00:00:00.000Z,2022-02-13T00:00:00.000Z,83268
2022-02-13T00:00:00.000Z,2022-02-14T00:00:00.000Z,139314
2022-02-14T00:00:00.000Z,2022-02-15T00:00:00.000Z,109131
2022-02-15T00:00:00.000Z,2022-02-16T00:00:00.000Z,145745
2022-02-16T00:00:00.000Z,2022-02-17T00:00:00.000Z,125671
2022-02-17T00:00:00.000Z,2022-02-18T00:00:00.000Z,154161
2022-02-18T00:00:00.000Z,2022-02-19T00:00:00.000Z,145064
2022-02-19T00:00:00.000Z,2022-02-20T00:00:00.000Z,109923
2022-02-20T00:00:00.000Z,2022-02-21T00:00:00.000Z,76276
2022-02-21T00:00:00.000Z,2022-02-22T00:00:00.000Z,93319
2022-02-22T00:00:00.000Z,2022-02-23T00:00:00.000Z,124450
2022-02-23T00:00:00.000Z,2022-02-24T00:00:00.000Z,156686
2022-02-24T00:00:00.000Z,2022-02-25T00:00:00.000Z,238172
2022-02-25T00:00:00.000Z,2022-02-26T00:00:00.000Z,164397
2022-02-26T00:00:00.000Z,2022-02-27T00:00:00.000Z,197010
2022-02-27T00:00:00.000Z,2022-02-28T00:00:00.000Z,242081
2022-02-28T00:00:00.000Z,2022-03-01T00:00:00.000Z,146133
2021-12-29T00:00:00.000Z,2021-12-30T00:00:00.000Z,69947
2021-12-30T00:00:00.000Z,2021-12-31T00:00:00.000Z,101308
2021-12-31T00:00:00.000Z,2022-01-01T00:00:00.000Z,71298
2022-01-01T00:00:00.000Z,2022-01-02T00:00:00.000Z,46720
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,65741
2022-01-03T00:00:00.000Z,2022-01-04T00:00:00.000Z,157084
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,128992
2022-01-05T00:00:00.000Z,2022-01-06T00:00:00.000Z,103949
2022-01-06T00:00:00.000Z,2022-01-07T00:00:00.000Z,181616
2022-01-07T00:00:00.000Z,2022-01-08T00:00:00.000Z,108130
2022-01-08T00:00:00.000Z,2022-01-09T00:00:00.000Z,74452
2022-01-09T00:00:00.000Z,2022-01-10T00:00:00.000Z,64500
2022-01-10T00:00:00.000Z,2022-01-11T00:00:00.000Z,54678
2022-01-11T00:00:00.000Z,2022-01-12T00:00:00.000Z,89665
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,126912
2022-01-13T00:00:00.000Z,2022-01-14T00:00:00.000Z,102434
2022-01-14T00:00:00.000Z,2022-01-15T00:00:00.000Z,82751
2022-01-15T00:00:00.000Z,2022-01-16T00:00:00.000Z,95594
2022-01-16T00:00:00.000Z,2022-01-17T00:00:00.000Z,110187
2022-01-17T00:00:00.000Z,2022-01-18T00:00:00.000Z,64737
2022-01-18T00:00:00.000Z,2022-01-19T00:00:00.000Z,59143
2022-01-19T00:00:00.000Z,2022-01-20T00:00:00.000Z,150890
2022-01-20T00:00:00.000Z,2022-01-21T00:00:00.000Z,93956
2022-01-21T00:00:00.000Z,2022-01-22T00:00:00.000Z,96454
2022-01-22T00:00:00.000Z,2022-01-23T00:00:00.000Z,84802
2022-01-23T00:00:00.000Z,2022-01-24T00:00:00.000Z,84054
2022-01-24T00:00:00.000Z,2022-01-25T00:00:00.000Z,84321
2022-01-25T00:00:00.000Z,2022-01-26T00:00:00.000Z,83397
2022-01-26T00:00:00.000Z,2022-01-27T00:00:00.000Z,61570
2022-01-27T00:00:00.000Z,2022-01-28T00:00:00.000Z,46612
2022-01-28T00:00:00.000Z,2022-01-29T00:00:00.000Z,63491
2021-11-28T00:00:00.000Z,2021-11-29T00:00:00.000Z,41743
2021-11-29T00:00:00.000Z,2021-11-30T00:00:00.000Z,61212
2021-11-30T00:00:00.000Z,2021-12-01T00:00:00.000Z,128060
2021-12-01T00:00:00.000Z,2021-12-02T00:00:00.000Z,142352
2021-12-02T00:00:00.000Z,2021-12-03T00:00:00.000Z,103171
2021-12-03T00:00:00.000Z,2021-12-04T00:00:00.000Z,72635
2021-12-04T00:00:00.000Z,2021-12-05T00:00:00.000Z,49306
2021-12-05T00:00:00.000Z,2021-12-06T00:00:00.000Z,59472
2021-12-06T00:00:00.000Z,2021-12-07T00:00:00.000Z,83011
2021-12-07T00:00:00.000Z,2021-12-08T00:00:00.000Z,84910
2021-12-08T00:00:00.000Z,2021-12-09T00:00:00.000Z,57976
2021-12-09T00:00:00.000Z,2021-12-10T00:00:00.000Z,84668
2021-12-10T00:00:00.000Z,2021-12-11T00:00:00.000Z,87550
2021-12-11T00:00:00.000Z,2021-12-12T00:00:00.000Z,53894
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,45989
2021-12-13T00:00:00.000Z,2021-12-14T00:00:00.000Z,76377
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,193481
2021-12-15T00:00:00.000Z,2021-12-16T00:00:00.000Z,115708
2021-12-16T00:00:00.000Z,2021-12-17T00:00:00.000Z,91830
2021-12-17T00:00:00.000Z,2021-12-18T00:00:00.000Z,79996
2021-12-18T00:00:00.000Z,2021-12-19T00:00:00.000Z,56426
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,58891
2021-12-20T00:00:00.000Z,2021-12-21T00:00:00.000Z,78782
2021-12-21T00:00:00.000Z,2021-12-22T00:00:00.000Z,109615
2021-12-22T00:00:00.000Z,2021-12-23T00:00:00.000Z,79170
2021-12-23T00:00:00.000Z,2021-12-24T00:00:00.000Z,78636
2021-12-24T00:00:00.000Z,2021-12-25T00:00:00.000Z,55252
2021-12-25T00:00:00.000Z,2021-12-26T00:00:00.000Z,40780
2021-12-26T00:00:00.000Z,2021-12-27T00:00:00.000Z,46629
2021-12-27T00:00:00.000Z,2021-12-28T00:00:00.000Z,92410
2021-12-28T00:00:00.000Z,2021-12-29T00:00:00.000Z,69103
2021-10-28T00:00:00.000Z,2021-10-29T00:00:00.000Z,78602
2021-10-29T00:00:00.000Z,2021-10-30T00:00:00.000Z,66588
2021-10-30T00:00:00.000Z,2021-10-31T00:00:00.000Z,64510
2021-10-31T00:00:00.000Z,2021-11-01T00:00:00.000Z,103875
2021-11-01T00:00:00.000Z,2021-11-02T00:00:00.000Z,81287
2021-11-02T00:00:00.000Z,2021-11-03T00:00:00.000Z,63765
2021-11-03T00:00:00.000Z,2021-11-04T00:00:00.000Z,62433
2021-11-04T00:00:00.000Z,2021-11-05T00:00:00.000Z,46834
