start,end,day_count
2022-03-08T00:00:00.000Z,2022-03-09T00:00:00.000Z,12916
2022-03-09T00:00:00.000Z,2022-03-10T00:00:00.000Z,10884
2022-03-10T00:00:00.000Z,2022-03-11T00:00:00.000Z,12529
2022-03-11T00:00:00.000Z,2022-03-12T00:00:00.000Z,8370
2022-03-12T00:00:00.000Z,2022-03-13T00:00:00.000Z,6522
2022-03-13T00:00:00.000Z,2022-03-14T00:00:00.000Z,7109
2022-03-14T00:00:00.000Z,2022-03-15T00:00:00.000Z,6326
2022-03-15T00:00:00.000Z,2022-03-16T00:00:00.000Z,5786
2022-03-16T00:00:00.000Z,2022-03-17T00:00:00.000Z,6137
2022-03-17T00:00:00.000Z,2022-03-18T00:00:00.000Z,7847
2022-03-18T00:00:00.000Z,2022-03-19T00:00:00.000Z,12683
2022-03-19T00:00:00.000Z,2022-03-20T00:00:00.000Z,11980
2022-03-20T00:00:00.000Z,2022-03-21T00:00:00.000Z,11414
2022-03-21T00:00:00.000Z,2022-03-22T00:00:00.000Z,22597
2022-03-22T00:00:00.000Z,2022-03-23T00:00:00.000Z,26281
2022-03-23T00:00:00.000Z,2022-03-24T00:00:00.000Z,46527
2022-03-24T00:00:00.000Z,2022-03-25T00:00:00.000Z,41640
2022-03-25T00:00:00.000Z,2022-03-26T00:00:00.000Z,19936
2022-03-26T00:00:00.000Z,2022-03-27T00:00:00.000Z,13077
2022-03-27T00:00:00.000Z,2022-03-28T00:00:00.000Z,12788
2022-03-28T00:00:00.000Z,2022-03-29T00:00:00.000Z,13066
2022-03-29T00:00:00.000Z,2022-03-30T00:00:00.000Z,15313
2022-03-30T00:00:00.000Z,2022-03-31T00:00:00.000Z,22367
2022-03-31T00:00:00.000Z,2022-04-01T00:00:00.000Z,16911
2022-04-01T00:00:00.000Z,2022-04-02T00:00:00.000Z,15197
2022-04-02T00:00:00.000Z,2022-04-03T00:00:00.000Z,18115
2022-04-03T00:00:00.000Z,2022-04-04T00:00:00.000Z,16474
2022-04-04T00:00:00.000Z,2022-04-05T00:00:00.000Z,15632
2022-04-05T00:00:00.000Z,2022-04-06T00:00:00.000Z,40326
2022-04-06T00:00:00.000Z,2022-04-07T00:00:00.000Z,43581
2022-04-07T00:00:00.000Z,2022-04-07T14:08:43.000Z,16744
2022-02-05T00:00:00.000Z,2022-02-06T00:00:00.000Z,5634
2022-02-06T00:00:00.000Z,2022-02-07T00:00:00.000Z,6230
2022-02-07T00:00:00.000Z,2022-02-08T00:00:00.000Z,10455
2022-02-08T00:00:00.000Z,2022-02-09T00:00:00.000Z,13553
2022-02-09T00:00:00.000Z,2022-02-10T00:00:00.000Z,6736
2022-02-10T00:00:00.000Z,2022-02-11T00:00:00.000Z,6761
2022-02-11T00:00:00.000Z,2022-02-12T00:00:00.000Z,14304
2022-02-12T00:00:00.000Z,2022-02-13T00:00:00.000Z,5595
2022-02-13T00:00:00.000Z,2022-02-14T00:00:00.000Z,5348
2022-02-14T00:00:00.000Z,2022-02-15T00:00:00.000Z,8105
2022-02-15T00:00:00.000Z,2022-02-16T00:00:00.000Z,7364
2022-02-16T00:00:00.000Z,2022-02-17T00:00:00.000Z,7022
2022-02-17T00:00:00.000Z,2022-02-18T00:00:00.000Z,5404
2022-02-18T00:00:00.000Z,2022-02-19T00:00:00.000Z,10143
2022-02-19T00:00:00.000Z,2022-02-20T00:00:00.000Z,21799
2022-02-20T00:00:00.000Z,2022-02-21T00:00:00.000Z,7690
2022-02-21T00:00:00.000Z,2022-02-22T00:00:00.000Z,6810
2022-02-22T00:00:00.000Z,2022-02-23T00:00:00.000Z,6130
2022-02-23T00:00:00.000Z,2022-02-24T00:00:00.000Z,9023
2022-02-24T00:00:00.000Z,2022-02-25T00:00:00.000Z,6293
2022-02-25T00:00:00.000Z,2022-02-26T00:00:00.000Z,5441
2022-02-26T00:00:00.000Z,2022-02-27T00:00:00.000Z,6046
2022-02-27T00:00:00.000Z,2022-02-28T00:00:00.000Z,5801
2022-02-28T00:00:00.000Z,2022-03-01T00:00:00.000Z,5129
2022-03-01T00:00:00.000Z,2022-03-02T00:00:00.000Z,8228
2022-03-02T00:00:00.000Z,2022-03-03T00:00:00.000Z,7945
2022-03-03T00:00:00.000Z,2022-03-04T00:00:00.000Z,7133
2022-03-04T00:00:00.000Z,2022-03-05T00:00:00.000Z,8116
2022-03-05T00:00:00.000Z,2022-03-06T00:00:00.000Z,7298
2022-03-06T00:00:00.000Z,2022-03-07T00:00:00.000Z,7170
2022-03-07T00:00:00.000Z,2022-03-08T00:00:00.000Z,7809
2022-01-05T00:00:00.000Z,2022-01-06T00:00:00.000Z,12789
2022-01-06T00:00:00.000Z,2022-01-07T00:00:00.000Z,11321
2022-01-07T00:00:00.000Z,2022-01-08T00:00:00.000Z,6421
