city,street,state,zip,country,latitude,longitude
Oceanside,4100 Oceanside Blvd,CA,92056,US,33.2063472,-117.2892174
Hammond,4120 S. Calumet Avenue,IN,46320,US,41.638760461651295,-87.50909938773157
Munster,428 Ridge Road,IN,46321,US,41.56198458437697,-87.51741078711984
Indio,42750 A Jackson Street,CA,92203,US,33.7386678862773,-116.21509517706636
San Diego,4380 Palm Avenue,CA,92154,US,32.58434181053248,-117.0384934398985
San Diego,4545 El Cajon Blvd,CA,92115,US,32.75511661643083,-117.09672400409158
Dorchester,465 Washington St,MA,02124,US,42.29504047998503,-71.0723487171793
Brewer,470 Wilson Street,ME,04412,US,44.78269340260029,-68.74699278148375
San Antonio,4711 W. Commerce St,TX,78237,US,29.43130156302943,-98.55550639938832
West Palm Beach,4720 Broadway,FL,33407,US,26.75416045529658,-80.05583075768948
Waterford,4820 Highland Road,MI,48328,US,42.65956323394089,-83.38263696751119
Saco,491 Main St,ME,04072,US,43.50782975923512,-70.43562827743176
Fresno,4948 East Kings Canyon,CA,93727,US,36.73557092160342,-119.73071988400937
Wixom,49714 Grand River Avenue,MI,48393,US,42.49528918660628,-83.53837973807822
Columbia Heights,5060 Central Avenue NE,MN,55421,US,45.06002282873516,-93.24821871717927
Tupelo,508 North Gloster Street,MS,38804,US,34.26433484990555,-88.71527929508915
San Antonio,5109 Walzem Road,TX,78218,US,29.510742726121197,-98.38900339404915
Los Angeles,5130 Obama Blvd,CA,90016,US,34.02117531889792,-118.35681190231708
West Jefferson,51 Beaver Creek School Rd,NC,28694,US,36.38015490635905,-81.48667306520747
Merrillville,5700 Broadway,IN,46410,US,41.51430872671156,-87.33658567419354
Dallas,5240 Spring Valley Road,TX,75254,US,32.93901618905641,-96.8193048251486
Baileys Crossroads,5711 Columbia Pike,VA,22041,US,38.85109459838231,-77.12658072941304
Austin,5607 N. Lamar Blvd,TX,78751,US,30.32456030335295,-97.72668571469785
Los Angeles,5720 S. Vermont Avenue,CA,90037,US,33.989840854114426,-118.29111527245811
Los Angeles,5925 West Third Street,CA,90036,US,34.069867133434116,-118.34966241960251
Bartlett,6028 Stage Rd,TN,38134,US,35.20522,-89.86236
Riverside,6221 Van Buren Blvd,CA,92503,US,33.94430817138799,-117.45337379013739
Carson,619 W Carson Street,CA,90745,US,33.831842169630065,-118.28643457729817
Plano,6301 Coit Road,TX,75024,US,33.058751,-96.770982
Albemarle,646 Highway 24/27,NC,28001,US,35.343702950991876,-80.17239576719146
Orangeburg,675 John C. Calhoun Drive,SC,29115,US,33.49086339513877,-80.8537410098217
Redlands,645 E. Redlands Boulevard,CA,92373,US,34.05446350494413,-117.17430335276129
Dorchester,695 Columbia Rd,MA,02125,US,42.31998680499776,-71.0617544947948
Arlington,700 W. Abram Street,TX,76013,US,32.73516033670239,-97.11491612222676
San Diego,7049 Eastman Street,CA,92111,US,32.78928023096994,-117.16848235643141
Fresno,7152 North Blackstone Avenue,CA,93650,US,36.84011467910338,-119.78984909067299
Austin,7206 Ed Bluestein Blvd,TX,78723,US,30.314349275484016,-97.66358026198861
Portland,7641 SW Barbur Blvd,OR,97219,US,45.469356658654135,-122.69195320676329
El Cajon,724 Fletcher Pky,CA,92020,US,32.808106704814335,-116.97178309019569
Waterford,7750 Cooley Lake Road,MI,48327,US,42.61546812691501,-83.43775261777535
Riverside,7970 Limonite Ave,CA,92509,US,33.97787447558876,-117.45815623867509
Dallas,7975 Belt Line Rd,TX,75254,US,32.951144212503955,-96.77052850155195
Rancho Cucamonga,8140 Vineyard Ave,CA,91730,US,34.105880803980824,-117.61155432634837
Indio,81769 US Highway 111,CA,92201,US,33.71126564567209,-116.23771026662683
San Antonio,8280 Bandera Rd,TX,78250,US,29.519158365765723,-98.63655070931958
Lancaster,866 W Avenue I,CA,93534,US,34.703585252529514,-118.14773777492786
San Antonio,8270 Marbach Rd,TX,78227,US,29.417456404174274,-98.6534070598633
Garden Grove,8971 Westminster Ave,CA,92844,US,33.75975734538421,-117.97293606382368
Somersworth,9 Commercial Drive,NH,03878,US,43.23631253023249,-70.88147492753706
Beaver,904 Ritter Drive,WV,25813,US,37.748564423139506,-81.13439804388827
Atlantic,905 W. Seventh Street,IA,50022,US,41.402209316182855,-95.0282941549334
Arvada,9200 Ralston Road,CO,80002,US,39.801671121476666,-105.10057249685383
Dallas,9465 Forest Ln,TX,75243,US,32.90945631736722,-96.73407716774801
Platteville,95 E. Business Highway 151,WI,53818,US,42.726325690702396,-90.47785693298653
Kirkland,11747 124th Ave NE,WA,98034,US,47.70568664662308,-122.17628186565878
Fontana,9758 Sierra Ave,CA,92335,US,34.076468243822184,-117.43605276992321
Cedar Park,1040 N Bell Blvd,TX,78613,US,30.521486391263092,-97.82997541181714
Kennett Square,743 W Cypress St,PA,19348,US,39.84308725301463,-75.72946968666326
Lewiston,1201 Lisbon,ME,04240,US,44.07734054887636,-70.18886381276684
Houston,11030 Louetta Road,TX,77070,US,29.997066872309173,-95.58131043848425
El Cajon,555 N 2nd St,CA,92021,US,32.80132524164808,-116.93533664553922
Westbrook,140 Main St,ME,04092,US,43.67771973299851,-70.33613256560045
Scarborough,400 Gallery Boulevard,ME,04074,US,43.62502595377897,-70.34380528664121
Southport,4921 Long Beach Road,NC,28461,US,33.9506103006746,-78.04994891288015
Georgetown,1 Georgetown Plaza,DE,19947,US,38.68016489029921,-75.39515247274045
Osceola,1001 W. Keiser,AR,72370,US,35.697088877330366,-89.98339647340072
Jacksonville,1007 Lane Ave S,FL,32205,US,30.3073550128041,-81.75149833804608
Pearland,10034 Broadway Street,TX,77584,US,29.555600079972628,-95.3763642297755
Clackamas,10185 S.E. Sunnyside Rd,OR,97015,US,45.4337329,-122.5601744
Beaverton,10190 SW Beaverton Hillsdale,OR,97005,US,45.486312,-122.782163
Jacksonville,10770 Beach Blvd,FL,32246,US,30.286229692514997,-81.53706370246414
Eaton,110 Collins Street,CO,80615,US,40.52421301289523,-104.71171784769643
Oregon City,1101 Main St,OR,97045,US,45.36040303823662,-122.60407542270184
Charlotte,1101 N Wendover Rd,NC,28211,US,35.19351511105286,-80.79523011117197
Canby,1101 S.W. First Avenue,OR,97013,US,45.255996779388084,-122.70445191627539
Aberdeen,1110 East Wishkah Street,WA,98520,US,46.97758724352554,-123.80396428583822
Bellingham,1120 Barkley Boulevard,WA,98225,US,48.77129081772812,-122.45995912512501
Jacksonville,1146 Dunn Ave,FL,32218,US,30.42956487998887,-81.66459116431025
Hillsboro,115 SW Oak St,OR,97123,US,45.51905571572594,-122.99006755150322
Los Angeles,11864 Wilmington Ave,CA,90059,US,33.92486502764322,-118.23866012014008
Upland,1188 W Foothill Blvd,CA,91786,US,34.106565,-117.6697745
Airway Heights,11921 W. Sunset Highway,WA,99001,US,47.64241765007314,-117.57647739078999
Balch Springs,12325 Elam Rd,TX,75180,US,32.7198106797318,-96.61504565090888
Marysville,1234 State Street,WA,98270,US,48.062869609346706,-122.17657100092504
Houston,12499 Westheimer Rd,TX,77077,US,29.735776329300915,-95.60266857011715
Bellevue,12611 SE 38th St,WA,98006,US,47.576677,-122.171609
Cordova,1295 N. Germantown Parkway,TN,38016,US,35.160476975399455,-89.79562192451954
Rockmart,130 Felton Drive,GA,30153,US,34.01095371595426,-85.04147580164727
Woodbridge,1307 Devils Reach Rd,VA,22192,US,38.67359571359617,-77.25463781345093
Oregon City,1308 Molalla Ave,OR,97045,US,45.33584549394835,-122.59079298059766
Houston,1300 Gulfgate Center Mall,TX,77087,US,29.698226,-95.2975124
North Las Vegas,1318 W Craig Rd,NV,89032,US,36.23982334296829,-115.15998900842573
Bonner Springs,14 North 130th,KS,66012,US,39.097835860425945,-94.8826689144866
Woodbridge,13565 Minnieville Rd,VA,22192,US,38.65399401939388,-77.30959128282069
Jonesboro,133 Southwest Drive,AR,72401,US,35.820153,-90.705879
Williamston,1471 Washington Street,NC,27892,US,35.835234421867675,-77.06575771412088
Veradale,15330 East Sprague Avenue,WA,99037,US,47.656767,-117.1988825
Coolidge,1505 N. Arizona Boulevard,AZ,85128,US,32.9961860752252,-111.52324171993729
Portland,14515 SE Division St,OR,97236,US,45.50441684113789,-122.51376343989853
Anacortes,1702 Commercial Avenue,WA,98221,US,48.5083516690224,-122.61333527116392
Simi Valley,1595 E. Los Angeles Avenue,CA,93065,US,34.27212146558717,-118.7682621542184
Orange Park,17 Blanding Blvd,FL,32073,US,30.188504448081805,-81.73880514691024
Dumfries,17450 Jefferson Davis Hwy,VA,22026,US,38.57382992420537,-77.31686275474567
Spokane,1812 Northwest Boulevard,WA,99205,US,47.680927104806514,-117.43894086328771
Lancaster,1827 E. Ave. J,CA,93535,US,34.69001745600882,-118.09624795891284
Yazoo City,1703 N. Jerry Clower Boulevard,MS,39194,US,32.8680928861678,-90.39360170188712
Wilson,1870 Tarboro Street W,NC,27893,US,35.71998595070701,-77.94894131327737
Wynne,1913 N. Falls,AR,72396,US,35.24793109522968,-90.78206163252355
Aloha,18735 S.W. Tualatin,OR,97006,US,45.49444199733782,-122.87047645315852
Nappanee,1956 East Market Street,IN,46550,US,41.44303821244683,-85.97886281349179
Monroe,19619 State Highway 2,WA,98272,US,47.85893487232751,-121.96727533494675
Mount Vernon,2003 Riverside Drive,WA,98273,US,48.438286772550505,-122.33567941712101
Las Vegas,1990 N Nellis Blvd,NV,89115,US,36.195971091588355,-115.06173548281436
Greenville,1998 Stantonsburg Road,NC,27834,US,35.607194516704695,-77.39758597668646
Jonesboro,2003 West Parker Road,AR,72404,US,35.81715803907677,-90.73385999995907
McKinney,2030 W. University Dr,TX,75071,US,33.21732894388406,-96.63955770264977
Purcellville,201 E. Hirst Road,VA,20132,US,39.143542912783516,-77.7137574343177
Torrance,2215 Sepulveda Blvd,CA,90501,US,33.82057729008654,-118.32041147299901
Memphis,2256 Lamar Ave,TN,38114,US,35.107605536420856,-89.98727523922173
Sammamish,22911 NE 4th Street,WA,98074,US,47.612680594991964,-122.03395755088525
Spencer,234 East Morgan,IN,47460,US,39.286834544495214,-86.75980093001851
Memphis,2452 Jackson Ave,TN,38108,US,35.15823673592061,-89.97626543741706
Orange,2469 N. Tustin Street,CA,92865,US,33.82946292726447,-117.83575224594762
Ligonier,"241 U.S. Highway 6, S",IN,46767,US,41.45185399782986,-85.58849060114773
San Antonio,2510 S.W. Military Drive,TX,78224,US,29.3562707,-98.5345241
North Palm Beach,2561 Northlake Blvd,FL,33403,US,26.808449468774686,-80.07479828758727
Tupelo,2602 West Main Street,MS,38801,US,34.255250189904736,-88.74804247792724
Everett,2702 Broadway,WA,98201,US,47.98150590784138,-122.20196078711984
Spokane,2819 E 29th Street,WA,99223,US,47.6284224691681,-117.369371661336
Hudson,282 Washington Street,MA,01749,US,42.37194167188182,-71.56157404750144
Anaheim,299 S. Euclid St,CA,92802,US,33.8292747,-117.9418653
Salisbury,307 Tilghman Road,MD,21804,US,38.36499558127994,-75.54710251649198
Beaverton,3340 SW Cedar Hills Blvd,OR,97005,US,45.49566633139846,-122.80886183680536
Jackson,3296 Highway 80 West,MS,39204,US,32.296927493879444,-90.23810702254656
Charlotte,321 East Woodlawn Road,NC,28217,US,35.17789084626273,-80.87811470735761
Arlington,3433 169th Place N.E,WA,98223,US,48.15035110385781,-122.18340612268446
Huntington Park,3100 E Gage Ave,CA,90255,US,33.98049715992351,-118.21226219983356
Ventura,3553 Telegraph Rd,CA,93003,US,34.27351233470844,-119.24730889145371
Blairsville,369 Bracket Way,GA,30512,US,34.87246310027804,-83.96565120122341
West Memphis,400 N. Missouri St,AR,72301,US,35.1506478905093,-90.18516337801384
Sandy,37495 Highway 26,OR,97055,US,45.400631028202724,-122.27774536167931
Spokane,4016 North Division Street,WA,99207,US,47.69519066994175,-117.41083973639343
Round Rock,404 W Palm Valley Blvd,TX,78664,US,30.51778261749059,-97.68623826871885
East Wenatchee,410 Valley Mall Parkway,WA,98802,US,47.40976402327165,-120.29007927112303
San Pedro,415 S Gaffey Street,CA,90731,US,33.740340794235784,-118.29260762140103
Memphis,4306 Summer Ave,TN,38122,US,35.14921491276698,-89.91724287081297
Lynwood,4339 E. Imperial Highway,CA,90262,US,33.931154900201534,-118.18489674161901
Las Vegas,4420 W Sahara Ave,NV,89102,US,36.14487991456432,-115.20098991228582
Lacey,4521 Lacey Boulevard,WA,98503,US,47.0361625796518,-122.82536842518329
Memphis,4790 Riverdale Road,TN,38141,US,35.0177217,-89.8307716
Sugar Land,4950 Highway 90A,TX,77498,US,29.601202675785085,-95.6824979245896
Tumwater,5110 Capitol Boulevard,WA,98501,US,47.00215851191991,-122.90931645472176
Trumann,504 Hwy. 63 & Speedway,AR,72472,US,35.67932291062879,-90.52422201165678
Frederick,5583 Spectrum Dr,MD,21703,US,39.385924817372356,-77.40664725950717
Hokes Bluff,5692 Highway 278 East,AL,35903,US,33.98616707682541,-85.86660839628894
Denver,6159 Hwy 16 South,NC,28037,US,35.55577943278655,-81.06338049134962
Centralia,619 West Main Street,WA,98531,US,46.71782762299026,-122.96107037909229
Holly Springs,620 Highway 7,MS,38635,US,34.753811133431604,-89.45323127296899
Springfield,6310 Backlick Road,VA,22150,US,38.781538,-77.185819
Roslindale,625 American Legion Hwy,MA,02131,US,42.28560636438925,-71.11090206989962
Charlotte,6320 West Sugar Creek Road,NC,28269,US,35.333715588957915,-80.79572516319467
San Marcos,660 E. Hopkins Street,TX,78666,US,29.88436397022785,-97.9245246622736
Hialeah,6725 West 28th Avenue,FL,33016,US,25.883535654455283,-80.33920720576873
Las Vegas,71 North Nellis Blvd,NV,89110,US,36.161201178211066,-115.06268432063638
District Heights,6615 Marlboro Pike,MD,20747,US,38.85150745598356,-76.8920718340666
Lakeland,727 E. Memorial Boulevard,FL,33801,US,28.054662977819728,-81.94989609321317
Hillsboro,7340 NW Butler Road,OR,97124,US,45.536995059852714,-122.90284472898156
Everett,7407 Evergreen Way,WA,98203,US,47.9307880876077,-122.22005034613431
Carlsbad,745 Carlsbad Village Drive,CA,92008,US,33.160701399043425,-117.34606708520471
Cambridge,766 Cambridge Plaza,MD,21613,US,38.56121753880769,-76.0638954851122
Hialeah,811 West 49th Street,FL,33012,US,25.8669762200055,-80.29968598851843
Memphis,7980 Winchester Road,TN,38125,US,35.04880841150083,-89.79669705522537
West Helena,789 N. Sebastian,AR,72390,US,34.55412581616358,-90.65524005781378
Lacey,"8030 Martin Way, E",WA,98516,US,47.05618938850203,-122.76993755034925
Jacksonville,8033 Normandy Blvd,FL,32221,US,30.292391436704726,-81.78284294419768
Charlotte,8800 Pineville Matthews Rd,NC,28226,US,35.08924250526196,-80.86832123005945
New Port Richey,8242 Little Road,FL,34654,US,28.2771645,-82.673909
Charlotte,9010 South Tryon Street,NC,28273,US,35.13599509362517,-80.93894744850297
Mint Hill,9030 Lawyers Road,NC,28227,US,35.187452620749774,-80.69101761434268
Tupelo,903 South Gloster Street,MS,38801,US,34.240694762459825,-88.71845206989963
Spokane,9229 Division Street,WA,99218,US,47.74135286483799,-117.4119770322036
Oakland,7272 International Blvd,CA,94621,US,37.75965227042645,-122.18730119506557
Jacksonville,9551 Regency Square Blvd North,FL,32225,US,30.3303908988324,-81.5496231490564
East Wareham,3015 Cranberry Hwy,MA,02538,US,41.758098,-70.660615
Charlotte,4601 N Tryon St,NC,28213,US,35.25866406103037,-80.78897201701324
Jacksonville,3930 University Blvd W,FL,32217,US,30.263373671416545,-81.62226057864484
Jacksonville,8003 Merrill Rd,FL,32277,US,30.3525719634661,-81.5625931778689
Jacksonville,8761 Baymeadows Rd,FL,32256,US,30.221396616719808,-81.57487714293956
Covington,17425 SE 272nd St,WA,98042,US,47.3578940566669,-122.10932430980438
Fullerton,1889 West Malvern Ave,CA,92833,US,33.87762238875398,-117.96130696838111
Myrtle Beach,1020 Glen Forest Road,SC,29579,US,33.75561468166401,-78.96417600496295
North Myrtle Beach,602 Highway 17,SC,29582,US,33.824768228228855,-78.68542241104507
Myrtle Beach,6100 North Kings Highway,SC,29577,US,33.73535433681503,-78.83202271468105
Austin,13435 US Hwy 183 North,TX,78750,US,30.44816524703377,-97.7892801328652
Austin,1700 W Parmer Lane,TX,78727,US,30.4132809,-97.6896868
Sterling,22300 S. Sterling Blvd,VA,20164,US,38.9988844,-77.4068701
Round Rock,641 Louis Henna Blvd,TX,78664,US,30.48262877316363,-97.65706234602237
Spring Valley,8330 Paradise Valley Rd,CA,91977,US,32.69748727731329,-117.01963064112186
Oakland,950 Market Street,CA,94607,US,37.80409024893764,-122.28212201505221
Houston,919 Federal Rd,TX,77015,US,29.77370582651746,-95.215819125125
Jacksonville,7276 103rd Street,FL,32210,US,30.247945971438973,-81.76643379017833
Jericho,83 Jericho Turnpike,NY,11753,US,40.77903094019386,-73.5610657192484
Alexandria,5890 Kingstowne Center,VA,22315,US,38.77181768523378,-77.13647208100298
Fort Washington,9598 Livingston Rd,MD,20744,US,38.75727008853774,-76.99498289896269
Las Vegas,3245 E. Tropicana Avenue,NV,89121,US,36.099613080354594,-115.10439606994055
Quincy,707 Hancock St,MA,02170,US,42.2666346854915,-71.0148613764946
Delray Beach,360 Linton Blvd,FL,33444,US,26.439248570830802,-80.07614996279864
Pompano Beach,341 W Atlantic Blvd,FL,33060,US,26.23197828894961,-80.12834840209837
Margate,2446 N. State Road 7,FL,33063,US,26.258282080229026,-80.2010619487587
Yelm,1310 E. Yelm Avenue,WA,98597,US,46.93390896859039,-122.59112422532866
Plano,401 Coit Road,TX,75075,US,33.00307349411678,-96.76833086871721
Bronx,1959 Bruckner Blvd,NY,10472,US,40.82678858365196,-73.85770927116391
Issaquah,555 NW Gilman Blvd,WA,98027,US,47.5420763787573,-122.04525306134224
Tampa,4302 N. Armenia Avenue,FL,33607,US,27.980223075090407,-82.48493658661954
Ashland,9309 U.S. Highway 60,KY,41102,US,38.40800372031253,-82.71565997052869
San Antonio,14076 Nacogdoches Road,TX,78247,US,29.56946853162045,-98.3828048446689
Jamaica,152-12 Rockaway Blvd,NY,11434,US,40.6719049177937,-73.7854134779272
Manhattan,1922 Third Avenue,NY,10029,US,40.791557766948884,-73.9450382435686
Miami,14790 SW 56th St,FL,33185,US,25.713497002329603,-80.43203455398464
Port Saint Lucie,1641 N.W. Saint Lucie West Boulevard,FL,34986,US,27.313256452140713,-80.39914376070698
Miami,2375 SW 8th Street,FL,33135,US,25.76553922282075,-80.23431623867509
Anna,2605 West White Street,TX,75409,US,33.34517199190015,-96.58232323619364
Florida City,232 S.E. 1st Avenue,FL,33034,US,25.44566271029851,-80.47561218811143
Charlotte,2639 Freedom Drive,NC,28208,US,35.23772207042628,-80.88381186435817
Stoughton,265 Washington Street,MA,02072,US,42.13901281916716,-71.10293045166986
Memphis,3623 Elvis Presley Blvd,TN,38116,US,35.04974999599081,-90.02568906688214
Morganton,324 Carbon City Rd,NC,28655,US,35.735746722808344,-81.72606615459631
Lauderdale Lakes,3298 N State Road 7,FL,33319,US,26.166024739398285,-80.20259829141901
New Port Richey,4312 U.S. Highway 19,FL,34652,US,28.2218488,-82.7343816
Kansas City,4401 Shawnee Drive,KS,66106,US,39.05293141877488,-94.68098527852158
Norwood,4478 Montgomery Rd,OH,45212,US,39.1596969,-84.4563682
Charlotte,5032 Sunset Rd,NC,28269,US,35.30766494315857,-80.843179271123
Tampa,5367 Ehrlich Road,FL,33625,US,28.083294160158744,-82.54248638467311
Charlotte,5540 University Pointe Blvd,NC,28262,US,35.2961976986916,-80.75557135577878
Bronx,5625 Broadway,NY,10463,US,40.8801638310206,-73.90425289392198
Elkridge,6281 Washington Blvd,MD,21075,US,39.20769849514108,-76.72581811380428
Cooper City,5990 S. Flamingo Road,FL,33330,US,26.045010139054,-80.31232673221416
Kansas City,635 S 7th St,KS,66105,US,39.0864414,-94.6253613
Landover,6701 Martin Luther King Jr Hwy,MD,20785,US,38.90941338399042,-76.89159180679798
San Antonio,6807 Military Drive W,TX,78227,US,29.403695312368875,-98.6292316619539
Miami,720 NW 37th Avenue,FL,33125,US,25.779963394104318,-80.25603082879513
Houston,7904 Long Point Road,TX,77055,US,29.80317137187788,-95.48576026417538
Capitol Heights,8251 Central Ave,MD,20743,US,38.889264217031375,-76.86364512278567
Memphis,869 S. 3rd St,TN,38106,US,35.12364521213525,-90.05532212822436
Wilson,901 Highway 301,NC,27893,US,35.72125022041717,-77.89301135885455
San Antonio,9160 Grissom Road,TX,78251,US,29.483625375097375,-98.6655598313751
Rockville,9910 Key West Avenue,MD,20850,US,39.100643,-77.2121551
Montgomery,917 W. South Boulevard,AL,36105,US,32.32584128008615,-86.32639830919169
Tampa,1605 W. Kennedy Boulevard,FL,33606,US,27.9449306,-82.4762021
Claymont,609 Naamans Rd,DE,19703,US,39.81715188530457,-75.45724495164154
Dunkirk,10517 Bennett Rd,NY,14048,US,42.45719112891009,-79.31230081750118
Cherryville,1101 East Church Street,NC,28021,US,35.386378020730135,-81.36523095319569
Port Richey,11818 U.S. Highway 19,FL,34668,US,28.32929057805063,-82.69862491086451
Portland,12124 NE Glisan St,OR,97220,US,45.52601730172978,-122.53811696534939
Moreno Valley,12280 Heacock Street,CA,92557,US,33.9423965,-117.2434234
Boynton Beach,131 E. Boynton Beach Blvd,FL,33435,US,26.529152498160926,-80.06260859688382
Framingham,149 Cochituate Rd,MA,01701,US,42.30034252266881,-71.40844691535801
Bremen,155 U.S. Highway 27 Bypass,GA,30110,US,33.6976307,-85.1445016
Clearwater,1648 S. Missouri Avenue,FL,33756,US,27.93668595301587,-82.7879594431904
Sherwood,15971 S.W. Tualatin Sherwood Road,OR,97140,US,45.36912683266745,-122.84148712036824
Buffalo,170 Abbott Road,NY,14220,US,42.856137339100535,-78.82274253032767
Deerfield Beach,177 N. Powerline Rd,FL,33442,US,26.32003279792587,-80.15341999999998
Oxnard,191 W. Gonzales Road,CA,93036,US,34.21948501241407,-119.17843591223595
Gresham,205 NW Burnside St,OR,97030,US,45.509703904267106,-122.43307640764317
Piedmont,206 Highway 278 Bypass East,AL,36272,US,33.934095638162916,-85.61061086283382
West Palm Beach,2525 South Military Trail,FL,33415,US,26.63997836985631,-80.11318443671416
West Palm Beach,3045 North Military Trail,FL,33409,US,26.72207153937532,-80.11114831239536
Houston,2701 Yale Street,TX,77008,US,29.811260929761726,-95.39983174340296
Boynton Beach,360 North Congress Ave,FL,33426,US,26.52982730166305,-80.09004148170686
Jacksonville,4201 Oldfield Crossing Drive,FL,32223,US,30.166869467712722,-81.60234882892826
Winter Park,4250 Aloma Ave,FL,32792,US,28.611864477528215,-81.27928267632564
Lancaster,43559 10th Street West,CA,93534,US,34.674561226770926,-118.1483736382969
Greenacres,4507 Lake Worth Road,FL,33463,US,26.618909205414916,-80.11517267632564
Walsenburg,457-A US Highway 85-87,CO,81089,US,37.65492575163409,-104.79446801180103
San Bernardino,4694 University Parkway,CA,92407,US,34.1705377671231,-117.33404425644875
San Rafael,555 Second Street,CA,94901,US,37.97015554858106,-122.52015507299899
Indianapolis,5662 Georgetown Road,IN,46254,US,39.85506287400831,-86.24078994171617
Depew,4940 Transit Rd,NY,14043,US,42.87986462146563,-78.69755492700097
Portland,5721 NE Martin Luther King,OR,97211,US,45.56405138646264,-122.6618462098217
Oxon Hill,6140-42 Oxon Hill Road,MD,20745,US,38.80432552397764,-76.97759974662705
Royal Palm Beach,667 Royal Palm Beach Blvd,FL,33411,US,26.682366405130697,-80.23060279877666
Jupiter,6700 W. Indiantown Rd,FL,33458,US,26.93389581787255,-80.13757961226844
San Antonio,8727 Perrin Beitel,TX,78217,US,29.51912532812991,-98.4113951473064
Greenacres,6712 Forest Hills Blvd,FL,33413,US,26.65066188295408,-80.14913397136638
Portland,8131 SE Powell Blvd,OR,97206,US,45.497707054638404,-122.57908626810553
San Antonio,6808 NW Loop 410,TX,78238,US,29.46195,-98.62185
Lincoln,75835 Highway 77,AL,35096,US,33.59549016151205,-86.12203209879397
West Palm Beach,980 North Military Trail,FL,33415,US,26.691285212628056,-80.11130998834324
Houston,14127 State Highway 249,TX,77086,US,29.922000076903867,-95.4974755829611
Seattle,210 W. Mercer St,WA,98119,US,47.624382,-122.359583
Richland Center,1950 US Highway 14 East,WI,53581,US,43.318515112240384,-90.36105536441801
Memphis,3995 S. 3rd St,TN,38109,US,35.03964494999235,-90.06954440244675
Gadsden,579 E. Meighan Boulevard,AL,35903,US,34.00776964263215,-85.98402148594857
White Plains,100 Main Street,NY,10601,US,41.0313952,-73.7706419
Brooklyn,108-30 Flatlands Ave,NY,11236,US,40.64941727960923,-73.89162344295693
Jamestown,102 Stewart Street,TN,38556,US,36.42681460068724,-84.92535357668646
El Dorado,433 W. Hillsboro Street,AR,71730,US,33.207102685993064,-92.66902739904481
Flushing,9015 Queens Blvd Fc2 Queens City Mall,NY,11373,US,40.73456800000003,-73.87065226823728
Gallup,1050 U.S. Highway 491,NM,87301,US,35.53768740967106,-108.75815634993631
Jefferson,4821 US Hwy 129 North,GA,30549,US,34.151634291442534,-83.64161188727172
Cortez,2222 East Main Street,CO,81321,US,37.35023309160827,-108.55720696808817
Valley,3006 20th Avenue,AL,36854,US,32.84325248196525,-85.17996693277439
Honolulu,4819 Bougainville Drive,HI,96818,US,21.344537654801197,-157.93058957659412
Selma,1326 Highland Avenue,AL,36701,US,32.430851060381684,-87.01612416312724
Sierra Vista,1060 Fry Boulevard,AZ,85635,US,31.554173786535635,-110.28772398683412
Cabot,1003 W. Main,AR,72023,US,34.97596248586336,-92.02665921288013
Hayti,1710 Highway 84,MO,63851,US,36.228802855861574,-89.72489244916028
Madras,1075 SW Highway 97,OR,97741,US,44.62053613591078,-121.13190772577764
New Albany,112 Park Plaza,MS,38652,US,34.4951278266005,-89.03196578478264
Winchester,1248 Dinah Shore Boulevard,TN,37398,US,35.196239531992596,-86.09840031743516
Whitley City,1280 North Highway 27,KY,42653,US,36.74101716238682,-84.47177727803677
Hartselle,1301 Highway 31 North,AL,35640,US,34.45478388199957,-86.9475308841536
Livingston,1349 West Main Street,TN,38570,US,36.37403837535035,-85.33941565013049
Lewisburg,1338 N. Ellington Parkway,TN,37091,US,35.46973395657566,-86.79286591840264
Atwater,1395 Atwater Boulevard,CA,95301,US,37.346857058371306,-120.61064361532686
McMinnville,1410 Smithville Hwy,TN,37110,US,35.7029631709324,-85.78052180852887
Athens,1605 Decatur Pike,TN,37303,US,35.450002341515535,-84.6222850417239
Tahlequah,1614 S. Muskogee Avenue,OK,74464,US,35.894936,-94.977427
Pulaski,1635 W. College Street,TN,38478,US,35.20214904152366,-87.0573075306711
Purcell,1718 N Green Avenue,OK,73080,US,35.0317453263691,-97.36588195394995
Reedsburg,1733 East Main St,WI,53959,US,43.532815900159676,-89.98268948016744
Tullahoma,1701 N. Jackson,TN,37388,US,35.380106715720274,-86.22850456305241
Manchester,2156 Hillsboro Boulevard,TN,37355,US,35.459812,-86.059573
Brinkley,2007 North Main,AR,72021,US,34.911983362272835,-91.19627815506334
Saint Augustine,2515 County Road 208,FL,32084,US,29.9179956,-81.4155908
Conway,2670 Donaghey Street,AR,72032,US,35.111785146378224,-92.44786545791777
Pasadena,2896 E. Colorado Blvd,CA,91107,US,34.14594275784674,-118.09065623894435
Nashville,290 Hicks Road,TN,37221,US,36.07355267302941,-86.92566402177306
Wrens,302 North Main Street,GA,30833,US,33.21107742123559,-82.38571113682269
Swainsboro,302 South Main Street,GA,30401,US,32.59304750479903,-82.33134950124077
Hendersonville,322 W. Main St,TN,37075,US,36.30412897413486,-86.62483553926944
Mitchell,3827 State Highway 37,IN,47446,US,38.733133699516266,-86.4919646412855
Winnsboro,3310 Front Street,LA,71295,US,32.18353174393515,-91.72745997311233
Crossville,410 Highland Square,TN,38555,US,35.9598135121551,-85.04410852487075
Casa Grande,618 E. Florence,AZ,85122,US,32.87992549490754,-111.74578959201335
