"注册地编码"	,"注册地名称"	,"商品编码"	,"商品名称"	,"贸易伙伴编码"	,"贸易伙伴名称"	,"第一数量"	,"第一计量单位"	,"第二数量"	,"第二计量单位"	,"美元"	,
"65	"	,"新疆维吾尔自治区	"	,"39204300	"	,"增塑剂≥6％氯乙烯聚合物制非泡沫塑料板等	"	,"344	"	,"俄罗斯联邦	"	,"7484	"	,"千克	"	,"0	"	,"?	"	,"23,112	"	,
"65	"	,"新疆维吾尔自治区	"	,"39204300	"	,"增塑剂≥6％氯乙烯聚合物制非泡沫塑料板等	"	,"502	"	,"美国	"	,"370	"	,"千克	"	,"0	"	,"?	"	,"4,500	"	,
"65	"	,"新疆维吾尔自治区	"	,"39204900	"	,"其他氯乙烯聚合物制非泡沫塑料的板、片等	"	,"103	"	,"孟加拉国	"	,"155	"	,"千克	"	,"0	"	,"?	"	,"10	"	,
"65	"	,"新疆维吾尔自治区	"	,"39204900	"	,"其他氯乙烯聚合物制非泡沫塑料的板、片等	"	,"110	"	,"中国香港	"	,"250	"	,"千克	"	,"0	"	,"?	"	,"2,000	"	,
"65	"	,"新疆维吾尔自治区	"	,"39204900	"	,"其他氯乙烯聚合物制非泡沫塑料的板、片等	"	,"122	"	,"马来西亚	"	,"42650	"	,"千克	"	,"0	"	,"?	"	,"330,040	"	,
"65	"	,"新疆维吾尔自治区	"	,"39204900	"	,"其他氯乙烯聚合物制非泡沫塑料的板、片等	"	,"136	"	,"泰国	"	,"30299	"	,"千克	"	,"0	"	,"?	"	,"173,542	"	,
"65	"	,"新疆维吾尔自治区	"	,"39204900	"	,"其他氯乙烯聚合物制非泡沫塑料的板、片等	"	,"145	"	,"哈萨克斯坦	"	,"585529	"	,"千克	"	,"0	"	,"?	"	,"2,020,786	"	,
"65	"	,"新疆维吾尔自治区	"	,"39204900	"	,"其他氯乙烯聚合物制非泡沫塑料的板、片等	"	,"146	"	,"吉尔吉斯斯坦	"	,"83615	"	,"千克	"	,"0	"	,"?	"	,"277,395	"	,
"65	"	,"新疆维吾尔自治区	"	,"39204900	"	,"其他氯乙烯聚合物制非泡沫塑料的板、片等	"	,"147	"	,"塔吉克斯坦	"	,"65888	"	,"千克	"	,"0	"	,"?	"	,"159,440	"	,
"65	"	,"新疆维吾尔自治区	"	,"39204900	"	,"其他氯乙烯聚合物制非泡沫塑料的板、片等	"	,"149	"	,"乌兹别克斯坦	"	,"26074	"	,"千克	"	,"0	"	,"?	"	,"47,934	"	,
"65	"	,"新疆维吾尔自治区	"	,"39204900	"	,"其他氯乙烯聚合物制非泡沫塑料的板、片等	"	,"324	"	,"马耳他	"	,"42379	"	,"千克	"	,"0	"	,"?	"	,"518,030	"	,
"65	"	,"新疆维吾尔自治区	"	,"39204900	"	,"其他氯乙烯聚合物制非泡沫塑料的板、片等	"	,"429	"	,"墨西哥	"	,"44000	"	,"千克	"	,"0	"	,"?	"	,"167,200	"	,
"65	"	,"新疆维吾尔自治区	"	,"39205100	"	,"聚甲基丙烯酸甲酯非泡沫塑料板、片、膜等	"	,"115	"	,"以色列	"	,"178	"	,"千克	"	,"0	"	,"?	"	,"5,696	"	,
"65	"	,"新疆维吾尔自治区	"	,"39205100	"	,"聚甲基丙烯酸甲酯非泡沫塑料板、片、膜等	"	,"137	"	,"土耳其	"	,"40	"	,"千克	"	,"0	"	,"?	"	,"320	"	,
"65	"	,"新疆维吾尔自治区	"	,"39205100	"	,"聚甲基丙烯酸甲酯非泡沫塑料板、片、膜等	"	,"145	"	,"哈萨克斯坦	"	,"315705	"	,"千克	"	,"0	"	,"?	"	,"1,230,559	"	,
"65	"	,"新疆维吾尔自治区	"	,"39205100	"	,"聚甲基丙烯酸甲酯非泡沫塑料板、片、膜等	"	,"146	"	,"吉尔吉斯斯坦	"	,"6973	"	,"千克	"	,"0	"	,"?	"	,"31,377	"	,
"65	"	,"新疆维吾尔自治区	"	,"39205100	"	,"聚甲基丙烯酸甲酯非泡沫塑料板、片、膜等	"	,"147	"	,"塔吉克斯坦	"	,"4494	"	,"千克	"	,"0	"	,"?	"	,"16,580	"	,
"65	"	,"新疆维吾尔自治区	"	,"39205100	"	,"聚甲基丙烯酸甲酯非泡沫塑料板、片、膜等	"	,"149	"	,"乌兹别克斯坦	"	,"10816	"	,"千克	"	,"0	"	,"?	"	,"40,793	"	,
"65	"	,"新疆维吾尔自治区	"	,"39205900	"	,"其他丙烯酸聚合物非泡沫塑料板、片、膜等	"	,"145	"	,"哈萨克斯坦	"	,"170	"	,"千克	"	,"0	"	,"?	"	,"340	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206100	"	,"聚碳酸酯非泡沫塑料板、片、膜、箔及扁条	"	,"127	"	,"巴基斯坦	"	,"4000	"	,"千克	"	,"0	"	,"?	"	,"8,000	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206100	"	,"聚碳酸酯非泡沫塑料板、片、膜、箔及扁条	"	,"147	"	,"塔吉克斯坦	"	,"56401	"	,"千克	"	,"0	"	,"?	"	,"171,399	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206100	"	,"聚碳酸酯非泡沫塑料板、片、膜、箔及扁条	"	,"149	"	,"乌兹别克斯坦	"	,"890	"	,"千克	"	,"0	"	,"?	"	,"3,736	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206100	"	,"聚碳酸酯非泡沫塑料板、片、膜、箔及扁条	"	,"445	"	,"委内瑞拉	"	,"670	"	,"千克	"	,"0	"	,"?	"	,"5,109	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206200	"	,"聚对苯二甲酸乙二酯非泡沫塑料板、片、膜等	"	,"145	"	,"哈萨克斯坦	"	,"211484	"	,"千克	"	,"0	"	,"?	"	,"605,040	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206200	"	,"聚对苯二甲酸乙二酯非泡沫塑料板、片、膜等	"	,"146	"	,"吉尔吉斯斯坦	"	,"10932	"	,"千克	"	,"0	"	,"?	"	,"42,838	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206200	"	,"聚对苯二甲酸乙二酯非泡沫塑料板、片、膜等	"	,"147	"	,"塔吉克斯坦	"	,"30521	"	,"千克	"	,"0	"	,"?	"	,"71,803	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206200	"	,"聚对苯二甲酸乙二酯非泡沫塑料板、片、膜等	"	,"149	"	,"乌兹别克斯坦	"	,"177139	"	,"千克	"	,"0	"	,"?	"	,"446,095	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206200	"	,"聚对苯二甲酸乙二酯非泡沫塑料板、片、膜等	"	,"344	"	,"俄罗斯联邦	"	,"2870	"	,"千克	"	,"0	"	,"?	"	,"17,222	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206300	"	,"不饱和聚酯非泡沫塑料板、片、膜、箔及扁条	"	,"145	"	,"哈萨克斯坦	"	,"85950	"	,"千克	"	,"0	"	,"?	"	,"105,500	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206900	"	,"其他聚酯非泡沫塑料的板、片、膜、箔及扁条	"	,"145	"	,"哈萨克斯坦	"	,"25653	"	,"千克	"	,"0	"	,"?	"	,"55,080	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206900	"	,"其他聚酯非泡沫塑料的板、片、膜、箔及扁条	"	,"146	"	,"吉尔吉斯斯坦	"	,"11300	"	,"千克	"	,"0	"	,"?	"	,"33,900	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206900	"	,"其他聚酯非泡沫塑料的板、片、膜、箔及扁条	"	,"148	"	,"土库曼斯坦	"	,"10299	"	,"千克	"	,"0	"	,"?	"	,"20,330	"	,
"65	"	,"新疆维吾尔自治区	"	,"39206900	"	,"其他聚酯非泡沫塑料的板、片、膜、箔及扁条	"	,"234	"	,"纳米比亚	"	,"23	"	,"千克	"	,"0	"	,"?	"	,"64	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207100	"	,"再生纤维素非泡沫塑料板、片、膜、箔及扁条	"	,"107	"	,"柬埔寨	"	,"4512	"	,"千克	"	,"0	"	,"?	"	,"18,038	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207100	"	,"再生纤维素非泡沫塑料板、片、膜、箔及扁条	"	,"110	"	,"中国香港	"	,"1620	"	,"千克	"	,"0	"	,"?	"	,"7,758	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207100	"	,"再生纤维素非泡沫塑料板、片、膜、箔及扁条	"	,"111	"	,"印度	"	,"70139	"	,"千克	"	,"0	"	,"?	"	,"215,314	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207100	"	,"再生纤维素非泡沫塑料板、片、膜、箔及扁条	"	,"113	"	,"伊朗	"	,"24570	"	,"千克	"	,"0	"	,"?	"	,"75,900	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207100	"	,"再生纤维素非泡沫塑料板、片、膜、箔及扁条	"	,"136	"	,"泰国	"	,"16574	"	,"千克	"	,"0	"	,"?	"	,"63,370	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207100	"	,"再生纤维素非泡沫塑料板、片、膜、箔及扁条	"	,"143	"	,"中国台湾	"	,"26420	"	,"千克	"	,"0	"	,"?	"	,"42,181	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207100	"	,"再生纤维素非泡沫塑料板、片、膜、箔及扁条	"	,"145	"	,"哈萨克斯坦	"	,"4400	"	,"千克	"	,"0	"	,"?	"	,"17,600	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207100	"	,"再生纤维素非泡沫塑料板、片、膜、箔及扁条	"	,"146	"	,"吉尔吉斯斯坦	"	,"38910	"	,"千克	"	,"0	"	,"?	"	,"154,720	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207100	"	,"再生纤维素非泡沫塑料板、片、膜、箔及扁条	"	,"402	"	,"阿根廷	"	,"4095	"	,"千克	"	,"0	"	,"?	"	,"14,062	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207100	"	,"再生纤维素非泡沫塑料板、片、膜、箔及扁条	"	,"440	"	,"萨尔瓦多	"	,"20384	"	,"千克	"	,"0	"	,"?	"	,"91,687	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207900	"	,"其他纤维素衍生物非泡沫塑料板、片、膜等	"	,"111	"	,"印度	"	,"52269	"	,"千克	"	,"0	"	,"?	"	,"157,877	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207900	"	,"其他纤维素衍生物非泡沫塑料板、片、膜等	"	,"137	"	,"土耳其	"	,"423668	"	,"千克	"	,"0	"	,"?	"	,"1,186,271	"	,
"65	"	,"新疆维吾尔自治区	"	,"39207900	"	,"其他纤维素衍生物非泡沫塑料板、片、膜等	"	,"502	"	,"美国	"	,"2216	"	,"千克	"	,"0	"	,"?	"	,"6,730	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209200	"	,"聚酰胺制非泡沫塑料的板、片、膜、箔及扁条	"	,"145	"	,"哈萨克斯坦	"	,"4389	"	,"千克	"	,"0	"	,"?	"	,"19,988	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209200	"	,"聚酰胺制非泡沫塑料的板、片、膜、箔及扁条	"	,"149	"	,"乌兹别克斯坦	"	,"81	"	,"千克	"	,"0	"	,"?	"	,"648	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209400	"	,"酚醛树脂非泡沫塑料板、片、膜、箔及扁条	"	,"146	"	,"吉尔吉斯斯坦	"	,"6900	"	,"千克	"	,"0	"	,"?	"	,"9,100	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209400	"	,"酚醛树脂非泡沫塑料板、片、膜、箔及扁条	"	,"149	"	,"乌兹别克斯坦	"	,"4980	"	,"千克	"	,"0	"	,"?	"	,"12,033	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209400	"	,"酚醛树脂非泡沫塑料板、片、膜、箔及扁条	"	,"202	"	,"安哥拉	"	,"13590	"	,"千克	"	,"0	"	,"?	"	,"53,701	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209910	"	,"聚四氟乙烯制非泡沫板、片、膜、箔及扁条	"	,"145	"	,"哈萨克斯坦	"	,"76065	"	,"千克	"	,"0	"	,"?	"	,"453,927	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209910	"	,"聚四氟乙烯制非泡沫板、片、膜、箔及扁条	"	,"146	"	,"吉尔吉斯斯坦	"	,"653	"	,"千克	"	,"0	"	,"?	"	,"3,130	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209910	"	,"聚四氟乙烯制非泡沫板、片、膜、箔及扁条	"	,"147	"	,"塔吉克斯坦	"	,"4800	"	,"千克	"	,"0	"	,"?	"	,"11,320	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209910	"	,"聚四氟乙烯制非泡沫板、片、膜、箔及扁条	"	,"149	"	,"乌兹别克斯坦	"	,"183	"	,"千克	"	,"0	"	,"?	"	,"2,239	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209910	"	,"聚四氟乙烯制非泡沫板、片、膜、箔及扁条	"	,"202	"	,"安哥拉	"	,"15	"	,"千克	"	,"0	"	,"?	"	,"319	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209910	"	,"聚四氟乙烯制非泡沫板、片、膜、箔及扁条	"	,"344	"	,"俄罗斯联邦	"	,"7913	"	,"千克	"	,"0	"	,"?	"	,"26,319	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209990	"	,"未列名非泡沫塑料板、片、膜、箔及扁条	"	,"113	"	,"伊朗	"	,"21909	"	,"千克	"	,"0	"	,"?	"	,"41,627	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209990	"	,"未列名非泡沫塑料板、片、膜、箔及扁条	"	,"136	"	,"泰国	"	,"400	"	,"千克	"	,"0	"	,"?	"	,"13,120	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209990	"	,"未列名非泡沫塑料板、片、膜、箔及扁条	"	,"141	"	,"越南	"	,"1253	"	,"千克	"	,"0	"	,"?	"	,"23,807	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209990	"	,"未列名非泡沫塑料板、片、膜、箔及扁条	"	,"145	"	,"哈萨克斯坦	"	,"89588	"	,"千克	"	,"0	"	,"?	"	,"106,532	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209990	"	,"未列名非泡沫塑料板、片、膜、箔及扁条	"	,"146	"	,"吉尔吉斯斯坦	"	,"61165	"	,"千克	"	,"0	"	,"?	"	,"163,165	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209990	"	,"未列名非泡沫塑料板、片、膜、箔及扁条	"	,"147	"	,"塔吉克斯坦	"	,"26150	"	,"千克	"	,"0	"	,"?	"	,"52,101	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209990	"	,"未列名非泡沫塑料板、片、膜、箔及扁条	"	,"149	"	,"乌兹别克斯坦	"	,"90770	"	,"千克	"	,"0	"	,"?	"	,"163,669	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209990	"	,"未列名非泡沫塑料板、片、膜、箔及扁条	"	,"246	"	,"苏丹	"	,"29	"	,"千克	"	,"0	"	,"?	"	,"584	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209990	"	,"未列名非泡沫塑料板、片、膜、箔及扁条	"	,"260	"	,"南苏丹共和国	"	,"30	"	,"千克	"	,"0	"	,"?	"	,"120	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209990	"	,"未列名非泡沫塑料板、片、膜、箔及扁条	"	,"344	"	,"俄罗斯联邦	"	,"650	"	,"千克	"	,"0	"	,"?	"	,"4,707	"	,
"65	"	,"新疆维吾尔自治区	"	,"39209990	"	,"未列名非泡沫塑料板、片、膜、箔及扁条	"	,"410	"	,"巴西	"	,"2139	"	,"千克	"	,"0	"	,"?	"	,"7,800	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211100	"	,"苯乙烯聚合物泡沫塑料板、片、膜、箔、扁条	"	,"110	"	,"中国香港	"	,"1930	"	,"千克	"	,"0	"	,"?	"	,"32,565	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211100	"	,"苯乙烯聚合物泡沫塑料板、片、膜、箔、扁条	"	,"145	"	,"哈萨克斯坦	"	,"522631	"	,"千克	"	,"0	"	,"?	"	,"921,753	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211100	"	,"苯乙烯聚合物泡沫塑料板、片、膜、箔、扁条	"	,"146	"	,"吉尔吉斯斯坦	"	,"5000	"	,"千克	"	,"0	"	,"?	"	,"14,400	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211100	"	,"苯乙烯聚合物泡沫塑料板、片、膜、箔、扁条	"	,"147	"	,"塔吉克斯坦	"	,"49806	"	,"千克	"	,"0	"	,"?	"	,"145,375	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211100	"	,"苯乙烯聚合物泡沫塑料板、片、膜、箔、扁条	"	,"445	"	,"委内瑞拉	"	,"460	"	,"千克	"	,"0	"	,"?	"	,"1,154	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211210	"	,"氯乙烯聚合物泡沫人造革及合成革	"	,"145	"	,"哈萨克斯坦	"	,"87893	"	,"千克	"	,"353111	"	,"米	"	,"972,432	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211210	"	,"氯乙烯聚合物泡沫人造革及合成革	"	,"149	"	,"乌兹别克斯坦	"	,"25200	"	,"千克	"	,"14573	"	,"米	"	,"20,624	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211210	"	,"氯乙烯聚合物泡沫人造革及合成革	"	,"247	"	,"坦桑尼亚	"	,"27430	"	,"千克	"	,"38402	"	,"米	"	,"160,466	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211210	"	,"氯乙烯聚合物泡沫人造革及合成革	"	,"502	"	,"美国	"	,"23350	"	,"千克	"	,"34000	"	,"米	"	,"140,100	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211290	"	,"其他氯乙烯聚合物泡沫塑料板、片、膜、箔等	"	,"145	"	,"哈萨克斯坦	"	,"689400	"	,"千克	"	,"0	"	,"?	"	,"1,338,918	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211290	"	,"其他氯乙烯聚合物泡沫塑料板、片、膜、箔等	"	,"146	"	,"吉尔吉斯斯坦	"	,"20	"	,"千克	"	,"0	"	,"?	"	,"160	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211290	"	,"其他氯乙烯聚合物泡沫塑料板、片、膜、箔等	"	,"148	"	,"土库曼斯坦	"	,"180	"	,"千克	"	,"0	"	,"?	"	,"2,110	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211290	"	,"其他氯乙烯聚合物泡沫塑料板、片、膜、箔等	"	,"149	"	,"乌兹别克斯坦	"	,"15544	"	,"千克	"	,"0	"	,"?	"	,"33,334	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211290	"	,"其他氯乙烯聚合物泡沫塑料板、片、膜、箔等	"	,"344	"	,"俄罗斯联邦	"	,"12689	"	,"千克	"	,"0	"	,"?	"	,"21,660	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211290	"	,"其他氯乙烯聚合物泡沫塑料板、片、膜、箔等	"	,"502	"	,"美国	"	,"240	"	,"千克	"	,"0	"	,"?	"	,"3,000	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211310	"	,"氨酯聚合物泡沫人造革及合成革	"	,"145	"	,"哈萨克斯坦	"	,"70160	"	,"千克	"	,"124202	"	,"米	"	,"270,047	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211310	"	,"氨酯聚合物泡沫人造革及合成革	"	,"502	"	,"美国	"	,"2720	"	,"千克	"	,"9040	"	,"米	"	,"57,120	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211390	"	,"其他氨酯聚合物泡沫塑料板、片、膜、箔等	"	,"116	"	,"日本	"	,"1120	"	,"千克	"	,"0	"	,"?	"	,"28,000	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211390	"	,"其他氨酯聚合物泡沫塑料板、片、膜、箔等	"	,"124	"	,"蒙古	"	,"22064	"	,"千克	"	,"0	"	,"?	"	,"32,716	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211390	"	,"其他氨酯聚合物泡沫塑料板、片、膜、箔等	"	,"145	"	,"哈萨克斯坦	"	,"74489	"	,"千克	"	,"0	"	,"?	"	,"309,565	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211390	"	,"其他氨酯聚合物泡沫塑料板、片、膜、箔等	"	,"146	"	,"吉尔吉斯斯坦	"	,"400	"	,"千克	"	,"0	"	,"?	"	,"800	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211390	"	,"其他氨酯聚合物泡沫塑料板、片、膜、箔等	"	,"147	"	,"塔吉克斯坦	"	,"171395	"	,"千克	"	,"0	"	,"?	"	,"351,515	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211390	"	,"其他氨酯聚合物泡沫塑料板、片、膜、箔等	"	,"149	"	,"乌兹别克斯坦	"	,"27035	"	,"千克	"	,"0	"	,"?	"	,"61,208	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211390	"	,"其他氨酯聚合物泡沫塑料板、片、膜、箔等	"	,"344	"	,"俄罗斯联邦	"	,"16	"	,"千克	"	,"0	"	,"?	"	,"17	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211390	"	,"其他氨酯聚合物泡沫塑料板、片、膜、箔等	"	,"432	"	,"巴拿马	"	,"48000	"	,"千克	"	,"0	"	,"?	"	,"61,993	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211390	"	,"其他氨酯聚合物泡沫塑料板、片、膜、箔等	"	,"445	"	,"委内瑞拉	"	,"90400	"	,"千克	"	,"0	"	,"?	"	,"172,355	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211390	"	,"其他氨酯聚合物泡沫塑料板、片、膜、箔等	"	,"502	"	,"美国	"	,"1242	"	,"千克	"	,"0	"	,"?	"	,"59,082	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211990	"	,"未列名泡沫塑料板、片、膜、箔、扁条	"	,"112	"	,"印度尼西亚	"	,"5010	"	,"千克	"	,"0	"	,"?	"	,"165,200	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211990	"	,"未列名泡沫塑料板、片、膜、箔、扁条	"	,"127	"	,"巴基斯坦	"	,"62	"	,"千克	"	,"0	"	,"?	"	,"558	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211990	"	,"未列名泡沫塑料板、片、膜、箔、扁条	"	,"141	"	,"越南	"	,"363	"	,"千克	"	,"0	"	,"?	"	,"454	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211990	"	,"未列名泡沫塑料板、片、膜、箔、扁条	"	,"143	"	,"中国台湾	"	,"1043	"	,"千克	"	,"0	"	,"?	"	,"7,145	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211990	"	,"未列名泡沫塑料板、片、膜、箔、扁条	"	,"145	"	,"哈萨克斯坦	"	,"2280	"	,"千克	"	,"0	"	,"?	"	,"10,020	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211990	"	,"未列名泡沫塑料板、片、膜、箔、扁条	"	,"146	"	,"吉尔吉斯斯坦	"	,"69048	"	,"千克	"	,"0	"	,"?	"	,"171,995	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211990	"	,"未列名泡沫塑料板、片、膜、箔、扁条	"	,"147	"	,"塔吉克斯坦	"	,"300	"	,"千克	"	,"0	"	,"?	"	,"1,500	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211990	"	,"未列名泡沫塑料板、片、膜、箔、扁条	"	,"148	"	,"土库曼斯坦	"	,"450	"	,"千克	"	,"0	"	,"?	"	,"1,550	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211990	"	,"未列名泡沫塑料板、片、膜、箔、扁条	"	,"149	"	,"乌兹别克斯坦	"	,"33750	"	,"千克	"	,"0	"	,"?	"	,"79,364	"	,
"65	"	,"新疆维吾尔自治区	"	,"39211990	"	,"未列名泡沫塑料板、片、膜、箔、扁条	"	,"202	"	,"安哥拉	"	,"380	"	,"千克	"	,"0	"	,"?	"	,"368	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219020	"	,"嵌有玻璃纤维的聚乙烯板、片	"	,"145	"	,"哈萨克斯坦	"	,"280	"	,"千克	"	,"0	"	,"?	"	,"140	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219020	"	,"嵌有玻璃纤维的聚乙烯板、片	"	,"344	"	,"俄罗斯联邦	"	,"2060	"	,"千克	"	,"0	"	,"?	"	,"4,600	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219030	"	,"附有人造毛毡的聚异丁烯板、片、卷材	"	,"145	"	,"哈萨克斯坦	"	,"3620	"	,"千克	"	,"0	"	,"?	"	,"7,240	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219030	"	,"附有人造毛毡的聚异丁烯板、片、卷材	"	,"146	"	,"吉尔吉斯斯坦	"	,"3765	"	,"千克	"	,"0	"	,"?	"	,"11,295	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219030	"	,"附有人造毛毡的聚异丁烯板、片、卷材	"	,"147	"	,"塔吉克斯坦	"	,"25250	"	,"千克	"	,"0	"	,"?	"	,"50,380	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219030	"	,"附有人造毛毡的聚异丁烯板、片、卷材	"	,"202	"	,"安哥拉	"	,"980	"	,"千克	"	,"0	"	,"?	"	,"4,927	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219090	"	,"未列名塑料板、片、膜、箔、扁条	"	,"110	"	,"中国香港	"	,"3077	"	,"千克	"	,"0	"	,"?	"	,"1,720	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219090	"	,"未列名塑料板、片、膜、箔、扁条	"	,"131	"	,"沙特阿拉伯	"	,"2500	"	,"千克	"	,"0	"	,"?	"	,"4,478	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219090	"	,"未列名塑料板、片、膜、箔、扁条	"	,"132	"	,"新加坡	"	,"46	"	,"千克	"	,"0	"	,"?	"	,"138	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219090	"	,"未列名塑料板、片、膜、箔、扁条	"	,"145	"	,"哈萨克斯坦	"	,"348030	"	,"千克	"	,"0	"	,"?	"	,"735,882	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219090	"	,"未列名塑料板、片、膜、箔、扁条	"	,"146	"	,"吉尔吉斯斯坦	"	,"56051	"	,"千克	"	,"0	"	,"?	"	,"287,444	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219090	"	,"未列名塑料板、片、膜、箔、扁条	"	,"147	"	,"塔吉克斯坦	"	,"29810	"	,"千克	"	,"0	"	,"?	"	,"100,482	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219090	"	,"未列名塑料板、片、膜、箔、扁条	"	,"148	"	,"土库曼斯坦	"	,"11054	"	,"千克	"	,"0	"	,"?	"	,"41,049	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219090	"	,"未列名塑料板、片、膜、箔、扁条	"	,"149	"	,"乌兹别克斯坦	"	,"66080	"	,"千克	"	,"0	"	,"?	"	,"106,664	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219090	"	,"未列名塑料板、片、膜、箔、扁条	"	,"201	"	,"阿尔及利亚	"	,"15	"	,"千克	"	,"0	"	,"?	"	,"500	"	,
"65	"	,"新疆维吾尔自治区	"	,"39219090	"	,"未列名塑料板、片、膜、箔、扁条	"	,"202	"	,"安哥拉	"	,"1200	"	,"千克	"	,"0	"	,"?	"	,"2,294	"	,
"65	"	,"新疆维吾尔自治区	"	,"39221000	"	,"塑料浴缸、淋浴盘、洗涤槽及盥洗盆	"	,"124	"	,"蒙古	"	,"42265	"	,"千克	"	,"0	"	,"?	"	,"165,505	"	,
