,report_id,arrest_date,time,area_id,area_name,reporting_district,age,sex_code,descent_code,charge_group_code,charge_group_description,arrest_type_code,charge,charge_description,address,location,year,quarter,day,month,monthname,weekday,hour,minute,night,latitude,longitude,descent_description,arrest_type_description,geometry
20694,190813199,2019-07-20,1100,8,West LA,884,49,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,EXPOSITION,"34.0397, -118.4301",2019,3,20,7,July,Saturday,11,00,False,34.0397,-118.4301,White,Misdemeanor,POINT (-118.4301 34.0397)
20839,190813198,2019-07-20,1045,8,West LA,892,55,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,EXPOSITION,"34.0345, -118.438",2019,3,20,7,July,Saturday,10,45,False,34.0345,-118.438,Black,Misdemeanor,POINT (-118.438 34.0345)
20859,190813298,2019-07-20,0920,8,West LA,853,51,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,OHIO,"34.0445, -118.4491",2019,3,20,7,July,Saturday,09,20,False,34.0445,-118.4491,White,Misdemeanor,POINT (-118.4491 34.0445)
20929,190813304,2019-07-20,1030,8,West LA,884,53,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,COTNER,"34.0397, -118.4301",2019,3,20,7,July,Saturday,10,30,False,34.0397,-118.4301,Black,Misdemeanor,POINT (-118.4301 34.0397)
20930,190813302,2019-07-20,0930,8,West LA,853,63,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,OHIO,"34.0445, -118.4491",2019,3,20,7,July,Saturday,09,30,False,34.0445,-118.4491,White,Misdemeanor,POINT (-118.4491 34.0445)
21065,191416972,2019-07-19,1500,14,Pacific,1413,48,M,W,nan,,I,41.18(D)LAM,,3RD                          AV,"33.997, -118.4761",2019,3,19,7,July,Friday,15,00,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
21400,190812872,2019-07-18,1700,8,West LA,884,53,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,PICO,"34.0362, -118.4367",2019,3,18,7,July,Thursday,17,00,False,34.0362,-118.4367,Black,Misdemeanor,POINT (-118.4367 34.0362)
21487,190118853,2019-07-18,1910,1,Central,154,53,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,5TH,"34.0467, -118.2485",2019,3,18,7,July,Thursday,19,10,False,34.0467,-118.2485,Black,Misdemeanor,POINT (-118.2485 34.0467)
21495,190119126,2019-07-18,1920,1,Central,154,54,M,H,20,Disorderly Conduct,M,41.18BLAMC,LOITER IN TUNNEL/PED SUBWAY/OVERPAS,5TH,"34.0467, -118.2485",2019,3,18,7,July,Thursday,19,20,False,34.0467,-118.2485,Hispanic,Misdemeanor,POINT (-118.2485 34.0467)
21551,190215132,2019-07-17,1720,2,Rampart,246,26,M,W,nan,,I,41.18DLAMC,,600 S  ALVARADO                     ST,"34.0596, -118.2749",2019,3,17,7,July,Wednesday,17,20,False,34.0596,-118.2749,White,Infraction,POINT (-118.2749 34.0596)
21566,190118850,2019-07-17,1900,1,Central,153,54,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,5TH,"34.0481, -118.2507",2019,3,17,7,July,Wednesday,19,00,False,34.0481,-118.2507,White,Misdemeanor,POINT (-118.2507 34.0481)
21852,190215133,2019-07-17,1730,2,Rampart,246,23,M,W,nan,,I,41.18DLAMC,,600 S  ALVARADO                     ST,"34.0596, -118.2749",2019,3,17,7,July,Wednesday,17,30,False,34.0596,-118.2749,White,Infraction,POINT (-118.2749 34.0596)
21864,190914093,2019-07-17,1000,9,Van Nuys,923,42,M,H,24,Miscellaneous Other Violations,M,41.18LAMC,LOITERING (GENERALLY),GILMORE                      ST,"34.1877, -118.4509",2019,3,17,7,July,Wednesday,10,00,False,34.1877,-118.4509,Hispanic,Misdemeanor,POINT (-118.4509 34.1877)
21916,190812874,2019-07-16,0810,8,West LA,897,42,M,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,BAGLEY,"34.0292, -118.3968",2019,3,16,7,July,Tuesday,08,10,False,34.0292,-118.3968,White,Misdemeanor,POINT (-118.3968 34.0292)
21996,190812788,2019-07-16,1600,8,West LA,884,49,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,EXPOSITION,"34.0397, -118.4301",2019,3,16,7,July,Tuesday,16,00,False,34.0397,-118.4301,White,Misdemeanor,POINT (-118.4301 34.0397)
22054,190812785,2019-07-16,1650,8,West LA,893,48,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,SEPULVEDA,"34.0344, -118.4336",2019,3,16,7,July,Tuesday,16,50,False,34.0344,-118.4336,Hispanic,Misdemeanor,POINT (-118.4336 34.0344)
22075,190812786,2019-07-16,1700,8,West LA,893,36,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,SEPULVEDA,"34.0344, -118.4336",2019,3,16,7,July,Tuesday,17,00,False,34.0344,-118.4336,Hispanic,Misdemeanor,POINT (-118.4336 34.0344)
22137,190812787,2019-07-16,1700,8,West LA,893,32,F,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,SEPULVEDA,"34.0344, -118.4336",2019,3,16,7,July,Tuesday,17,00,False,34.0344,-118.4336,Hispanic,Misdemeanor,POINT (-118.4336 34.0344)
22224,190812799,2019-07-15,1845,8,West LA,883,52,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,BELOIT,"34.04, -118.4393",2019,3,15,7,July,Monday,18,45,False,34.04,-118.4393,White,Misdemeanor,POINT (-118.4393 34.04)
22228,190812792,2019-07-15,1340,8,West LA,897,42,M,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,BAGLEY,"34.0292, -118.3968",2019,3,15,7,July,Monday,13,40,False,34.0292,-118.3968,White,Misdemeanor,POINT (-118.3968 34.0292)
22233,191416438,2019-07-15,0930,14,Pacific,1413,28,M,W,nan,,I,41.18(A)LAM,,3RD,"33.9955, -118.4745",2019,3,15,7,July,Monday,09,30,False,33.9955,-118.4745,White,Infraction,POINT (-118.4745 33.9955)
22240,190812794,2019-07-15,1535,8,West LA,881,49,M,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,EXPOSITION,"34.0328, -118.4483",2019,3,15,7,July,Monday,15,35,False,34.0328,-118.4483,White,Misdemeanor,POINT (-118.4483 34.0328)
22244,190812793,2019-07-15,1430,8,West LA,884,51,M,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,EXPOSITION,"34.0397, -118.4301",2019,3,15,7,July,Monday,14,30,False,34.0397,-118.4301,White,Misdemeanor,POINT (-118.4301 34.0397)
22279,190812791,2019-07-15,1340,8,West LA,897,31,M,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,BAGLEY,"34.0292, -118.3968",2019,3,15,7,July,Monday,13,40,False,34.0292,-118.3968,Hispanic,Misdemeanor,POINT (-118.3968 34.0292)
22298,190812795,2019-07-15,1845,8,West LA,883,52,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,BELOIT,"34.04, -118.4393",2019,3,15,7,July,Monday,18,45,False,34.04,-118.4393,Hispanic,Misdemeanor,POINT (-118.4393 34.04)
22340,190812789,2019-07-15,1510,8,West LA,881,55,M,W,nan,,I,41.18DLAMC,,EXPOSITION,"34.0341, -118.4525",2019,3,15,7,July,Monday,15,10,False,34.0341,-118.4525,White,Infraction,POINT (-118.4525 34.0341)
22451,190118456,2019-07-14,1615,1,Central,166,36,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,6TH,"34.0428, -118.2461",2019,3,14,7,July,Sunday,16,15,False,34.0428,-118.2461,Black,Misdemeanor,POINT (-118.2461 34.0428)
22796,191416415,2019-07-13,0915,14,Pacific,1413,37,F,W,nan,,I,41.18(A)LAM,,3RD,"33.9955, -118.4745",2019,3,13,7,July,Saturday,09,15,False,33.9955,-118.4745,White,Infraction,POINT (-118.4745 33.9955)
22926,190214798,2019-07-13,1600,2,Rampart,246,47,M,B,nan,,I,41.18(D)LAM,,ALVARADO                     ST,"34.0613, -118.2738",2019,3,13,7,July,Saturday,16,00,False,34.0613,-118.2738,Black,Infraction,POINT (-118.2738 34.0613)
23381,190812529,2019-07-11,1200,8,West LA,884,35,F,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,COTNER                       AV,"34.0397, -118.4301",2019,3,11,7,July,Thursday,12,00,False,34.0397,-118.4301,White,Misdemeanor,POINT (-118.4301 34.0397)
23519,190118452,2019-07-11,1125,1,Central,148,52,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,4TH,"34.0438, -118.2416",2019,3,11,7,July,Thursday,11,25,False,34.0438,-118.2416,Black,Misdemeanor,POINT (-118.2416 34.0438)
23548,190118445,2019-07-11,1128,1,Central,158,30,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,5TH,"34.0421, -118.2405",2019,3,11,7,July,Thursday,11,28,False,34.0421,-118.2405,Black,Misdemeanor,POINT (-118.2405 34.0421)
23568,190118300,2019-07-10,1439,1,Central,176,42,F,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,7TH,"34.0419, -118.2485",2019,3,10,7,July,Wednesday,14,39,False,34.0419,-118.2485,White,Misdemeanor,POINT (-118.2485 34.0419)
23746,190214824,2019-07-10,2130,2,Rampart,246,47,M,B,nan,,I,41.18DLAMC,,400 S  ALVARADO                     ST,"34.0613, -118.2738",2019,3,10,7,July,Wednesday,21,30,False,34.0613,-118.2738,Black,Infraction,POINT (-118.2738 34.0613)
23820,190118289,2019-07-10,0739,1,Central,157,50,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,7TH,"34.0401, -118.2459",2019,3,10,7,July,Wednesday,07,39,False,34.0401,-118.2459,Black,Misdemeanor,POINT (-118.2459 34.0401)
23827,190214825,2019-07-10,2140,2,Rampart,246,54,F,W,nan,,I,41.18DLAMC,,400 S  ALVARADO                     ST,"34.0613, -118.2738",2019,3,10,7,July,Wednesday,21,40,False,34.0613,-118.2738,White,Infraction,POINT (-118.2738 34.0613)
23918,191218632,2019-07-09,1440,12,77th Street,1267,27,F,B,nan,,M,41.18(D),,GRAND                        AV,"33.9642, -118.2804",2019,3,9,7,July,Tuesday,14,40,False,33.9642,-118.2804,Black,Misdemeanor,POINT (-118.2804 33.9642)
23952,190118295,2019-07-09,1712,1,Central,157,50,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,7TH,"34.0401, -118.2459",2019,3,9,7,July,Tuesday,17,12,False,34.0401,-118.2459,Black,Misdemeanor,POINT (-118.2459 34.0401)
23998,191218633,2019-07-09,1440,12,77th Street,1267,33,M,B,nan,,M,41.18(D),,GRAND                        AV,"33.9642, -118.2804",2019,3,9,7,July,Tuesday,14,40,False,33.9642,-118.2804,Black,Misdemeanor,POINT (-118.2804 33.9642)
24018,190118296,2019-07-09,1535,1,Central,157,57,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,6TH,"34.0408, -118.2428",2019,3,9,7,July,Tuesday,15,35,False,34.0408,-118.2428,Black,Misdemeanor,POINT (-118.2428 34.0408)
24057,190616069,2019-07-09,1125,6,Hollywood,663,27,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1000 N  MC CADDEN                    PL,"34.0889, -118.3374",2019,3,9,7,July,Tuesday,11,25,False,34.0889,-118.3374,Black,Misdemeanor,POINT (-118.3374 34.0889)
24423,190118282,2019-07-07,1655,1,Central,153,52,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,5TH,"34.0467, -118.252",2019,3,7,7,July,Sunday,16,55,False,34.0467,-118.252,Black,Misdemeanor,POINT (-118.252 34.0467)
24607,190812784,2019-07-06,1610,8,West LA,884,52,F,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,EXPOSITION,"34.0397, -118.4301",2019,3,6,7,July,Saturday,16,10,False,34.0397,-118.4301,Hispanic,Misdemeanor,POINT (-118.4301 34.0397)
25662,190117903,2019-07-02,1520,1,Central,165,37,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH,"34.0439, -118.2479",2019,3,2,7,July,Tuesday,15,20,False,34.0439,-118.2479,White,Misdemeanor,POINT (-118.2479 34.0439)
25667,190117904,2019-07-02,1700,1,Central,157,52,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH,"34.0416, -118.244",2019,3,2,7,July,Tuesday,17,00,False,34.0416,-118.244,Hispanic,Misdemeanor,POINT (-118.244 34.0416)
25673,190117900,2019-07-02,1700,1,Central,157,32,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH,"34.0401, -118.2459",2019,3,2,7,July,Tuesday,17,00,False,34.0401,-118.2459,Black,Misdemeanor,POINT (-118.2459 34.0401)
25675,190117905,2019-07-02,1500,1,Central,157,23,F,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH,"34.0416, -118.244",2019,3,2,7,July,Tuesday,15,00,False,34.0416,-118.244,Hispanic,Misdemeanor,POINT (-118.244 34.0416)
25690,190117901,2019-07-02,1650,1,Central,157,37,M,B,19,Disturbing the Peace,M,41.18CLAMC,ANNOY/MOLEST PERSON IN PED SUBWAY,6TH,"34.0417, -118.2443",2019,3,2,7,July,Tuesday,16,50,False,34.0417,-118.2443,Black,Misdemeanor,POINT (-118.2443 34.0417)
25855,190512150,2019-07-02,0710,5,Harbor,566,44,M,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,100 W  8TH                          ST,"33.7369, -118.2804",2019,3,2,7,July,Tuesday,07,10,False,33.7369,-118.2804,Hispanic,Misdemeanor,POINT (-118.2804 33.7369)
25921,190117424,2019-07-01,1640,1,Central,155,45,F,B,nan,,M,41.18(D)LAM,,5TH,"34.0448, -118.2474",2019,3,1,7,July,Monday,16,40,False,34.0448,-118.2474,Black,Misdemeanor,POINT (-118.2474 34.0448)
26069,190117839,2019-07-01,1720,1,Central,165,55,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,7TH,"34.0433, -118.2488",2019,3,1,7,July,Monday,17,20,False,34.0433,-118.2488,Black,Misdemeanor,POINT (-118.2488 34.0433)
26073,190614983,2019-07-01,0800,6,Hollywood,637,61,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,GOWER                        ST,"34.104, -118.3224",2019,3,1,7,July,Monday,08,00,False,34.104,-118.3224,White,Misdemeanor,POINT (-118.3224 34.104)
26185,190315938,2019-06-30,1605,3,Southwest,356,26,M,H,nan,,I,41.18(D)LAM,,S  37TH                         PL,"34.02, -118.3002",2019,2,30,6,June,Sunday,16,05,False,34.02,-118.3002,Hispanic,Infraction,POINT (-118.3002 34.02)
26204,190315937,2019-06-30,1605,3,Southwest,356,25,M,H,nan,,I,41.18(D)LAM,,S  37TH                         PL,"34.02, -118.3002",2019,2,30,6,June,Sunday,16,05,False,34.02,-118.3002,Hispanic,Infraction,POINT (-118.3002 34.02)
26251,190117425,2019-06-30,1845,1,Central,163,41,M,W,nan,,M,41.18(D)LAM,,7TH,"34.0438, -118.2547",2019,2,30,6,June,Sunday,18,45,False,34.0438,-118.2547,White,Misdemeanor,POINT (-118.2547 34.0438)
26372,190117426,2019-06-30,2105,1,Central,111,61,M,H,nan,,M,41.18(D)LAM,,CESAR E CHAVEZ,"34.0583, -118.2378",2019,2,30,6,June,Sunday,21,05,False,34.0583,-118.2378,Hispanic,Misdemeanor,POINT (-118.2378 34.0583)
26451,190315833,2019-06-29,1830,3,Southwest,318,51,M,H,24,Miscellaneous Other Violations,M,41.18LAMC,LOITERING (GENERALLY),1300 W  25TH                         ST,"34.0336, -118.289",2019,2,29,6,June,Saturday,18,30,False,34.0336,-118.289,Hispanic,Misdemeanor,POINT (-118.289 34.0336)
26465,190315832,2019-06-29,1630,3,Southwest,318,45,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,1300 W  25TH                         ST,"34.0336, -118.289",2019,2,29,6,June,Saturday,16,30,False,34.0336,-118.289,Hispanic,Misdemeanor,POINT (-118.289 34.0336)
26516,190316211,2019-06-29,1620,3,Southwest,318,32,M,H,nan,,I,41.18(A)LAM,,1300 W  25TH                         ST,"34.0336, -118.289",2019,2,29,6,June,Saturday,16,20,False,34.0336,-118.289,Hispanic,Infraction,POINT (-118.289 34.0336)
26598,190117268,2019-06-29,1715,1,Central,163,59,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH                          ST,"34.0438, -118.2547",2019,2,29,6,June,Saturday,17,15,False,34.0438,-118.2547,Black,Misdemeanor,POINT (-118.2547 34.0438)
26600,190316214,2019-06-29,1620,3,Southwest,318,56,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,1300 W  25TH                         ST,"34.0336, -118.289",2019,2,29,6,June,Saturday,16,20,False,34.0336,-118.289,Hispanic,Misdemeanor,POINT (-118.289 34.0336)
26695,190315834,2019-06-29,1630,3,Southwest,318,47,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,1300 W  25TH                         ST,"34.0336, -118.289",2019,2,29,6,June,Saturday,16,30,False,34.0336,-118.289,Hispanic,Misdemeanor,POINT (-118.289 34.0336)
26738,190315829,2019-06-28,2110,3,Southwest,318,56,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,1300 W  25TH                         ST,"34.0336, -118.289",2019,2,28,6,June,Friday,21,10,False,34.0336,-118.289,Hispanic,Misdemeanor,POINT (-118.289 34.0336)
26817,190315830,2019-06-28,2110,3,Southwest,318,51,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,1300 W  25TH                         ST,"34.0336, -118.289",2019,2,28,6,June,Friday,21,10,False,34.0336,-118.289,Hispanic,Misdemeanor,POINT (-118.289 34.0336)
26876,190315828,2019-06-28,2110,3,Southwest,318,45,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,1300 W  25TH                         ST,"34.0336, -118.289",2019,2,28,6,June,Friday,21,10,False,34.0336,-118.289,Hispanic,Misdemeanor,POINT (-118.289 34.0336)
27320,190117299,2019-06-26,1600,1,Central,156,34,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH                          ST,"34.0437, -118.2455",2019,2,26,6,June,Wednesday,16,00,False,34.0437,-118.2455,Hispanic,Misdemeanor,POINT (-118.2455 34.0437)
27322,190117329,2019-06-26,0850,1,Central,171,44,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,OLYMPIC,"34.0465, -118.2681",2019,2,26,6,June,Wednesday,08,50,False,34.0465,-118.2681,Hispanic,Misdemeanor,POINT (-118.2681 34.0465)
27326,190117298,2019-06-26,1435,1,Central,156,38,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,5TH                          ST,"34.0446, -118.245",2019,2,26,6,June,Wednesday,14,35,False,34.0446,-118.245,Hispanic,Misdemeanor,POINT (-118.245 34.0446)
27341,190117330,2019-06-26,0940,1,Central,171,34,M,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,JAMES M WOOD,"34.0478, -118.2665",2019,2,26,6,June,Wednesday,09,40,False,34.0478,-118.2665,White,Misdemeanor,POINT (-118.2665 34.0478)
27361,190117300,2019-06-26,1550,1,Central,165,31,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH                          ST,"34.0439, -118.2479",2019,2,26,6,June,Wednesday,15,50,False,34.0439,-118.2479,White,Misdemeanor,POINT (-118.2479 34.0439)
27381,190117304,2019-06-26,1430,1,Central,156,41,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,5TH                          ST,"34.0446, -118.245",2019,2,26,6,June,Wednesday,14,30,False,34.0446,-118.245,Hispanic,Misdemeanor,POINT (-118.245 34.0446)
27445,190117303,2019-06-26,1430,1,Central,156,39,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,5TH                          ST,"34.0446, -118.245",2019,2,26,6,June,Wednesday,14,30,False,34.0446,-118.245,Hispanic,Misdemeanor,POINT (-118.245 34.0446)
27589,190117327,2019-06-26,0855,1,Central,171,51,F,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,OLYMPIC,"34.0465, -118.2681",2019,2,26,6,June,Wednesday,08,55,False,34.0465,-118.2681,White,Misdemeanor,POINT (-118.2681 34.0465)
28300,191414815,2019-06-23,1655,14,Pacific,1431,59,M,W,nan,,I,41.18(D)LAM,,VENICE,"33.9876, -118.466",2019,2,23,6,June,Sunday,16,55,False,33.9876,-118.466,White,Infraction,POINT (-118.466 33.9876)
28471,190116713,2019-06-23,1655,1,Central,152,42,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,FLOWER,"34.0494, -118.2581",2019,2,23,6,June,Sunday,16,55,False,34.0494,-118.2581,Black,Misdemeanor,POINT (-118.2581 34.0494)
28594,190116719,2019-06-22,1725,1,Central,166,28,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,6TH,"34.0428, -118.2461",2019,2,22,6,June,Saturday,17,25,False,34.0428,-118.2461,Black,Misdemeanor,POINT (-118.2461 34.0428)
28639,190116717,2019-06-22,1725,1,Central,166,29,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,6TH,"34.0428, -118.2461",2019,2,22,6,June,Saturday,17,25,False,34.0428,-118.2461,Black,Misdemeanor,POINT (-118.2461 34.0428)
28643,190116720,2019-06-22,1745,1,Central,166,45,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,6TH,"34.0428, -118.2461",2019,2,22,6,June,Saturday,17,45,False,34.0428,-118.2461,Black,Misdemeanor,POINT (-118.2461 34.0428)
28644,191414818,2019-06-22,1915,14,Pacific,1413,43,M,B,nan,,I,41.18(D)LAM,,SUNSET,"33.996, -118.4735",2019,2,22,6,June,Saturday,19,15,False,33.996,-118.4735,Black,Infraction,POINT (-118.4735 33.996)
28674,191414817,2019-06-22,1915,14,Pacific,1415,52,F,W,nan,,I,41.18(D)LAM,,LINCOLN                      BL,"34.0008, -118.4667",2019,2,22,6,June,Saturday,19,15,False,34.0008,-118.4667,White,Infraction,POINT (-118.4667 34.0008)
28680,190116718,2019-06-22,1550,1,Central,157,32,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,7TH,"34.039, -118.2444",2019,2,22,6,June,Saturday,15,50,False,34.039,-118.2444,Black,Misdemeanor,POINT (-118.2444 34.039)
28714,191414820,2019-06-22,1640,14,Pacific,1413,61,M,W,nan,,I,41.18(D)LAM,,LINCOLN,"33.9956, -118.4722",2019,2,22,6,June,Saturday,16,40,False,33.9956,-118.4722,White,Infraction,POINT (-118.4722 33.9956)
28718,191414819,2019-06-22,2014,14,Pacific,1432,47,M,B,nan,,I,41.18(D)LAM,,VENICE                       BL,"33.9918, -118.457",2019,2,22,6,June,Saturday,20,14,False,33.9918,-118.457,Black,Infraction,POINT (-118.457 33.9918)
28847,190116800,2019-06-21,1640,1,Central,138,27,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,3RD                          ST,"34.0464, -118.2402",2019,2,21,6,June,Friday,16,40,False,34.0464,-118.2402,White,Misdemeanor,POINT (-118.2402 34.0464)
29099,190116715,2019-06-21,1750,1,Central,155,29,F,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,6TH,"34.0435, -118.2471",2019,2,21,6,June,Friday,17,50,False,34.0435,-118.2471,White,Misdemeanor,POINT (-118.2471 34.0435)
29150,190116831,2019-06-20,1630,1,Central,156,39,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH,"34.0428, -118.2461",2019,2,20,6,June,Thursday,16,30,False,34.0428,-118.2461,White,Misdemeanor,POINT (-118.2461 34.0428)
29209,190614017,2019-06-20,1040,6,Hollywood,637,44,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,GOWER                        ST,"34.104, -118.3224",2019,2,20,6,June,Thursday,10,40,False,34.104,-118.3224,White,Misdemeanor,POINT (-118.3224 34.104)
29280,191313721,2019-06-20,1800,13,Newton,1307,56,M,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,8TH,"34.0372, -118.2476",2019,2,20,6,June,Thursday,18,00,False,34.0372,-118.2476,Hispanic,Misdemeanor,POINT (-118.2476 34.0372)
29346,190116832,2019-06-20,1450,1,Central,135,26,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,3RD,"34.0499, -118.2464",2019,2,20,6,June,Thursday,14,50,False,34.0499,-118.2464,White,Misdemeanor,POINT (-118.2464 34.0499)
29469,190213837,2019-06-20,1550,2,Rampart,256,51,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,SHATTO,"34.0564, -118.2702",2019,2,20,6,June,Thursday,15,50,False,34.0564,-118.2702,Hispanic,Misdemeanor,POINT (-118.2702 34.0564)
29577,190116650,2019-06-19,2130,1,Central,159,51,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,ALAMEDA,"34.0361, -118.2385",2019,2,19,6,June,Wednesday,21,30,False,34.0361,-118.2385,Black,Misdemeanor,POINT (-118.2385 34.0361)
