index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,employerfull
924951,2018,CITY,232532.0,FREMONT,FIR-OPERATIONS STAFFING,FIRE CAPTAIN,1084.0,1084.0,0.0,ALAMEDA,0.0,1084.0,1084.0,0.0,0.0,FREMONT_CITY
924952,2018,CITY,232532.0,FREMONT,FIR-OPERATIONS STAFFING,FIRE CAPTAIN,3445.0,3445.0,0.0,ALAMEDA,0.0,3445.0,3445.0,0.0,0.0,FREMONT_CITY
924953,2018,CITY,232532.0,FREMONT,FIR-OPERATIONS STAFFING,FIRE CAPTAIN,4785.0,4785.0,0.0,ALAMEDA,0.0,4785.000000000001,4785.000000000001,0.0,0.0,FREMONT_CITY
924954,2018,CITY,232532.0,FREMONT,FIR-OPERATIONS STAFFING,FIRE CAPTAIN,2777.0,2777.0,0.0,ALAMEDA,0.0,2777.0,2777.0,0.0,0.0,FREMONT_CITY
924955,2018,CITY,232532.0,FREMONT,FIR-OPERATIONS STAFFING,FIRE CAPTAIN,3142.0,3142.0,0.0,ALAMEDA,0.0,3142.0,3142.0,0.0,0.0,FREMONT_CITY
924956,2018,CITY,232532.0,FREMONT,FIR-OPERATIONS STAFFING,FIRE CAPTAIN,5721.0,5721.0,0.0,ALAMEDA,0.0,5720.999999999999,5720.999999999999,0.0,0.0,FREMONT_CITY
924957,2018,CITY,232532.0,FREMONT,FIR-OPERATIONS STAFFING,FIRE CAPTAIN,2667.0,2667.0,0.0,ALAMEDA,0.0,2667.0,2667.0,0.0,0.0,FREMONT_CITY
924958,2018,CITY,232532.0,FREMONT,FIR-OPERATIONS STAFFING,FIRE CAPTAIN,5181.0,5181.0,0.0,ALAMEDA,0.0,5181.0,5181.0,0.0,0.0,FREMONT_CITY
924959,2018,CITY,232532.0,FREMONT,FIR-OPERATIONS STAFFING,FIRE ENGINEER,1703.0,1703.0,0.0,ALAMEDA,0.0,1703.0,1703.0,0.0,0.0,FREMONT_CITY
924960,2018,CITY,232532.0,FREMONT,FIR-OPERATIONS STAFFING,FIRE ENGINEER,1425.0,1425.0,0.0,ALAMEDA,0.0,1425.0,1425.0,0.0,0.0,FREMONT_CITY
