employer,type,year,overtime,adjusted_overtime,wages
ALAMEDA,CITY,2011,543140.0,606325.519274114,8742887.0
ALAMEDA,CITY,2012,378359.0,413811.3078434104,8484669.0
ALAMEDA,CITY,2013,445442.0,480146.99834733456,8852116.0
ALAMEDA,CITY,2014,884637.0,938338.6690617399,9740506.0
ALAMEDA,CITY,2015,1625018.0,1721620.790601518,10713743.0
ALAMEDA,CITY,2016,963185.0,1007731.0069914629,10079403.0
ALAMEDA,CITY,2017,1032767.0,1057992.0980295364,10450012.0
ALAMEDA,CITY,2018,1412566.0,1412566.0,11295741.0
