index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employer_full,fire
871455,2018,CITY,86931.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,290.0,3831.0,1088.0,LOS ANGELES,290.0,3831.0,1088.0,ALHAMBRA_CITY,True
1451681,2013,CITY,84697.0,ALHAMBRA,FIRE ADMIN,DEPUTY FIRE MARSHAL,1478.0,81370.0,35598.0,LOS ANGELES,1593.1530110707126,87709.64851882536,38371.48909884657,ALHAMBRA_CITY,True
1451683,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,ASST CHIEF/FIRE MARSHAL,29655.0,166872.0,79177.0,LOS ANGELES,31965.461801963454,179873.22683585383,85345.78887520015,ALHAMBRA_CITY,True
1451684,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE BATTALION CHIEF,26276.0,152994.0,76597.0,LOS ANGELES,28323.199268534536,164913.97278467703,82564.77752975872,ALHAMBRA_CITY,True
1451685,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE BATTALION CHIEF,32862.0,155923.0,73639.0,LOS ANGELES,35422.32357902961,168071.17519971498,79376.31568486888,ALHAMBRA_CITY,True
1451686,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,79338.0,180038.0,65427.0,LOS ANGELES,85519.3326064467,194065.00798859875,70524.50747992119,ALHAMBRA_CITY,True
1451687,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,38355.0,140193.0,64422.0,LOS ANGELES,41343.290757521776,151115.62928351585,69441.20654884807,ALHAMBRA_CITY,True
1451688,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,46284.0,149678.0,64777.0,LOS ANGELES,49890.05004357028,161339.6186678228,69823.86508668982,ALHAMBRA_CITY,True
1451689,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,46005.0,162894.0,62834.0,LOS ANGELES,49589.31277016789,175585.29538927786,67729.48328661513,ALHAMBRA_CITY,True
1451690,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,35056.0,132015.0,59313.0,LOS ANGELES,37787.26113402903,142300.47006529104,63934.15733804952,ALHAMBRA_CITY,True
1451691,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,71928.0,185477.0,60529.0,LOS ANGELES,77532.00932360908,199927.767952884,65244.89756907927,ALHAMBRA_CITY,True
1451692,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,54142.0,127765.0,62208.0,LOS ANGELES,58360.277622050424,137719.34672493208,67054.7107663646,ALHAMBRA_CITY,True
1451694,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,16760.0,99209.0,37528.0,LOS ANGELES,18065.794631627297,106938.50952321674,40451.85805105663,ALHAMBRA_CITY,True
1451695,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,46523.0,155154.0,67391.0,LOS ANGELES,50147.670862004576,167242.26135295356,72641.52541885413,ALHAMBRA_CITY,True
1451696,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,31016.0,131866.0,66407.0,LOS ANGELES,33432.49918225252,142139.86127053492,71580.86062663926,ALHAMBRA_CITY,True
1451697,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,58109.0,168928.0,65272.0,LOS ANGELES,62636.35204351018,182089.41262121336,70357.43121691987,ALHAMBRA_CITY,True
1451698,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,71007.0,179401.0,66920.0,LOS ANGELES,76539.25294796895,193378.378443232,72133.82916160494,ALHAMBRA_CITY,True
1451699,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,38071.0,149594.0,62162.0,LOS ANGELES,41037.16392724837,161249.07411238985,67005.12684315132,ALHAMBRA_CITY,True
1451700,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,54146.0,161377.0,67646.0,LOS ANGELES,58364.58926754723,173950.10383461326,72916.39281927567,ALHAMBRA_CITY,True
1451701,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,46207.0,148808.0,63560.0,LOS ANGELES,49807.05086775671,160401.835772267,68512.04694428586,ALHAMBRA_CITY,True
1451703,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,59514.0,159211.0,45252.0,LOS ANGELES,64150.81752426414,171615.3477980915,48777.6455053937,ALHAMBRA_CITY,True
1451704,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,78924.0,166509.0,58964.0,LOS ANGELES,85073.07729752702,179481.94500701845,63557.966268452976,ALHAMBRA_CITY,True
1451705,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,48210.0,137863.0,59692.0,LOS ANGELES,51966.107350283535,148604.09578162493,64342.68574887211,ALHAMBRA_CITY,True
1451706,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,25779.0,110974.0,57753.0,LOS ANGELES,27787.47731555609,119620.13684070451,62252.61559429423,ALHAMBRA_CITY,True
1451707,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,40249.0,122407.0,55374.0,LOS ANGELES,43384.85490026056,131943.8975819572,59688.264435067416,ALHAMBRA_CITY,True
1451708,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,28068.0,118801.0,59016.0,LOS ANGELES,30254.81645110471,128056.94916658438,63614.017659911486,ALHAMBRA_CITY,True
1451709,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,44438.0,151528.0,48172.0,LOS ANGELES,47900.22564679319,163333.75471009672,51925.14671806385,ALHAMBRA_CITY,True
1451710,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,44944.0,137868.0,57623.0,LOS ANGELES,48445.64880213945,148609.48533849596,62112.48711564796,ALHAMBRA_CITY,True
1451711,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,29152.0,129506.0,49507.0,LOS ANGELES,31423.272380739796,139595.99042741794,53364.15840262366,ALHAMBRA_CITY,True
1451712,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,66554.0,149619.0,58405.0,LOS ANGELES,71739.31359864697,161276.0218967449,62955.413810273996,ALHAMBRA_CITY,True
1451713,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,23768.0,111401.0,56987.0,LOS ANGELES,25619.797542035656,120080.40499748882,61426.93548165541,ALHAMBRA_CITY,True
1451714,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,37032.0,141752.0,50667.0,LOS ANGELES,39917.21400945239,152796.09311589695,54614.53559669811,ALHAMBRA_CITY,True
1451715,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,25101.0,119584.0,58409.0,LOS ANGELES,27056.653403847064,128900.95377258465,62959.72545577081,ALHAMBRA_CITY,True
1451716,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE ENGINEER,37897.0,127846.0,58461.0,LOS ANGELES,40849.607348137215,137806.65754624244,63015.77684722932,ALHAMBRA_CITY,True
1451717,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER,48355.0,130372.0,47893.0,LOS ANGELES,52122.404499542834,140529.46167747697,51624.40944466146,ALHAMBRA_CITY,True
1451718,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER,40630.0,115973.0,51887.0,LOS ANGELES,43795.53913383157,125008.61580034085,55929.587473224674,ALHAMBRA_CITY,True
1451719,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER,32448.0,113915.0,45949.0,LOS ANGELES,34976.068270109936,122790.27419223292,49528.94973321257,ALHAMBRA_CITY,True
1451720,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER,29863.0,103119.0,50908.0,LOS ANGELES,32189.66736779749,111153.14299634697,54874.31223788081,ALHAMBRA_CITY,True
1451721,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER,34423.0,111156.0,51838.0,LOS ANGELES,37104.943234159095,119816.3167108093,55876.769815888765,ALHAMBRA_CITY,True
1451722,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER,26875.0,109961.0,39787.0,LOS ANGELES,28968.8681816816,118528.21261863777,42886.85984537919,ALHAMBRA_CITY,True
1451723,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER,29401.0,99563.0,49975.0,LOS ANGELES,31691.67231291612,107320.09014968429,53868.62092575024,ALHAMBRA_CITY,True
1451724,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER,36465.0,111611.0,51441.0,LOS ANGELES,39306.0382602798,120306.76638607125,55448.83900033054,ALHAMBRA_CITY,True
1451725,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER,46704.0,124687.0,50334.0,LOS ANGELES,50342.772820735154,134401.53551513798,54255.591109088804,ALHAMBRA_CITY,True
1451726,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER,31578.0,105646.0,50871.0,LOS ANGELES,34038.2853745541,113877.02503895569,54834.429517035336,ALHAMBRA_CITY,True
1451727,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER,4107.0,64565.0,37015.0,LOS ANGELES,4426.982013848049,69595.34787535897,39898.88951609095,ALHAMBRA_CITY,True
1451728,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,12758.0,111722.0,45420.0,LOS ANGELES,13751.993312070468,120426.41454860769,48958.73461625965,ALHAMBRA_CITY,True
1451729,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,42528.0,123290.0,57548.0,LOS ANGELES,45841.41492206716,132895.69332537765,62031.6437625828,ALHAMBRA_CITY,True
1451730,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,5575.0,91666.0,56479.0,LOS ANGELES,6009.355911176741,98807.82402761024,60879.356503560746,ALHAMBRA_CITY,True
1451731,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,47770.0,140617.0,51934.0,LOS ANGELES,51491.8263456346,151572.66370617755,55980.24930781217,ALHAMBRA_CITY,True
1451732,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,10063.0,109379.0,45285.0,LOS ANGELES,10847.022158595792,117900.86819885214,48813.216580742366,ALHAMBRA_CITY,True
1451733,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,48900.0,149442.0,45767.0,LOS ANGELES,52709.86619848299,161085.23158351114,49332.76986310779,ALHAMBRA_CITY,True
1451734,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,42566.0,125342.0,56551.0,LOS ANGELES,45882.375554286846,135107.56746524037,60956.9661225033,ALHAMBRA_CITY,True
1451735,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,44688.0,136658.0,52597.0,LOS ANGELES,48169.703490343716,147305.21257571143,56694.90454890817,ALHAMBRA_CITY,True
1451736,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,41024.0,131450.0,57927.0,LOS ANGELES,44220.2362152672,141691.4501388668,62440.17217340539,ALHAMBRA_CITY,True
1451737,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,36481.0,129678.0,52830.0,LOS ANGELES,39323.28484226703,139781.3911837807,56946.057899097264,ALHAMBRA_CITY,True
1451738,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,36037.0,121442.0,56373.0,LOS ANGELES,38844.6921921213,130903.71310585216,60765.09789789532,ALHAMBRA_CITY,True
1451739,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,46394.0,134208.0,58192.0,LOS ANGELES,50008.62029473251,144664.32970891622,62725.81868756895,ALHAMBRA_CITY,True
1451740,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,41980.0,129346.0,49199.0,LOS ANGELES,45250.719489004405,139423.5246075456,53032.16169936941,ALHAMBRA_CITY,True
1451741,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,17424.0,95534.0,45843.0,LOS ANGELES,18781.527784097492,102977.18522302399,49414.69112754714,ALHAMBRA_CITY,True
1451742,2013,CITY,84697.0,ALHAMBRA,FIRE SAFETY,FIRE FIGHTER/PARAMEDIC,10536.0,72467.0,24317.0,LOS ANGELES,11356.87423859339,78113.00355430401,26211.57088647261,ALHAMBRA_CITY,True
1755810,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,ASSISTANT CHIEF/FIRE MARSHAL,40066.0,177205.0,78770.0,LOS ANGELES,43820.19156423949,193809.1410707597,86150.76347813968,ALHAMBRA_CITY,True
1755811,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,FIRE BATTALION CHIEF,36488.0,168083.0,76202.0,LOS ANGELES,39906.93230659338,183832.40799411133,83342.14140613431,ALHAMBRA_CITY,True
1755812,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,FIRE BATTALION CHIEF,32473.0,155246.0,73256.0,LOS ANGELES,35515.72606862549,169792.5787346359,80120.10066465152,ALHAMBRA_CITY,True
1755813,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,82894.0,186340.0,65607.0,LOS ANGELES,90661.18303614206,203800.09224979748,71754.38795874457,ALHAMBRA_CITY,True
1755814,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,73192.0,178150.0,62289.0,LOS ANGELES,80050.10385288815,194842.68774445326,68125.49074888717,ALHAMBRA_CITY,True
1755815,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,47687.0,156495.0,67251.0,LOS ANGELES,52155.280664999955,171158.61026420552,73552.43106091623,ALHAMBRA_CITY,True
1755816,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,39160.0,146388.0,65725.0,LOS ANGELES,42829.29919771422,160104.5825065115,71883.44458043328,ALHAMBRA_CITY,True
1755817,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,68215.0,177900.0,66738.0,LOS ANGELES,74606.75803810204,194569.26269850257,72991.36286662544,ALHAMBRA_CITY,True
1755818,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,61049.0,177952.0,62355.0,LOS ANGELES,66769.3025209718,194626.13510806032,68197.67496101814,ALHAMBRA_CITY,True
1755819,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,23009.0,50531.0,62174.0,LOS ANGELES,25164.947529116613,55265.76398773487,67999.71522774985,ALHAMBRA_CITY,True
1755820,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,60018.0,162799.0,62890.0,LOS ANGELES,65641.69763147121,178053.29622289783,68782.8045593526,ALHAMBRA_CITY,True
1755821,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,42253.0,154715.0,61001.0,LOS ANGELES,46212.11386621602,169211.8239370367,66716.80491214928,ALHAMBRA_CITY,True
1755822,2012,CITY,84240.0,ALHAMBRA,FIRE SAFETY,FIRE CAPTAIN,152.0,14538.0,64815.0,LOS ANGELES,166.24242793801233,15900.213272123838,70888.17741317282,ALHAMBRA_CITY,True
