employer,type,year,overtime,adjusted_overtime,wages
LONG BEACH,CITY,2011,15186723.0,16953451.612930626,59371109.0
LONG BEACH,CITY,2012,15892683.0,17381830.318218254,60295416.0
LONG BEACH,CITY,2013,17078335.0,18408931.54893391,61437288.0
LONG BEACH,CITY,2014,14749317.0,15644670.620095806,60148424.0
LONG BEACH,CITY,2015,17675672.0,18726441.432066076,66334686.0
LONG BEACH,CITY,2016,18303952.0,19150485.08945158,62986214.0
LONG BEACH,CITY,2017,22785164.0,23341686.42521213,71930370.0
LONG BEACH,CITY,2018,23161178.0,23161178.0,75513849.0
