index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,employerfull
1148351,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,0.0,40397.0,9821.0,SANTA CLARA,40397.0,0.0,40397.0,9821.0,40397.0,SAN_JOSE_CITY
1148352,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,0.0,47617.0,10226.0,SANTA CLARA,47617.0,0.0,47617.0,10226.0,47617.0,SAN_JOSE_CITY
1148353,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,0.0,99837.0,7774.0,SANTA CLARA,99837.0,0.0,99837.0,7774.0,99837.0,SAN_JOSE_CITY
1148354,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,0.0,101666.0,27450.0,SANTA CLARA,101666.0,0.0,101666.0,27450.0,101666.0,SAN_JOSE_CITY
1148355,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,745.0,103502.0,14635.0,SANTA CLARA,102757.0,745.0,103502.0,14635.0,102757.0,SAN_JOSE_CITY
1148356,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,8993.0,118293.0,10418.0,SANTA CLARA,109300.0,8993.0,118293.0,10418.0,109300.0,SAN_JOSE_CITY
1148357,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,7924.0,121875.0,10680.0,SANTA CLARA,113951.0,7924.0,121875.0,10680.0,113951.0,SAN_JOSE_CITY
1148358,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,8365.0,124614.0,12538.0,SANTA CLARA,116249.0,8365.0,124614.0,12538.0,116249.0,SAN_JOSE_CITY
1148359,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,13133.0,133675.0,42553.0,SANTA CLARA,120542.0,13133.0,133675.0,42553.0,120542.0,SAN_JOSE_CITY
1148360,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,11024.0,132818.0,42553.0,SANTA CLARA,121794.0,11024.0,132818.0,42553.0,121794.0,SAN_JOSE_CITY
1148361,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,12165.0,130427.0,23786.0,SANTA CLARA,118262.0,12165.0,130427.0,23786.0,118262.0,SAN_JOSE_CITY
1148362,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,17507.0,142563.0,29327.0,SANTA CLARA,125056.0,17507.0,142563.0,29327.0,125056.0,SAN_JOSE_CITY
1148363,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,14640.0,137814.0,29323.0,SANTA CLARA,123174.0,14640.0,137814.0,29323.0,123174.0,SAN_JOSE_CITY
1148364,2018,CITY,1043058.0,SAN JOSE,FIRE,ASSOC ENGINEER,13727.0,137970.0,34742.0,SANTA CLARA,124243.0,13727.0,137970.0,34742.0,124243.0,SAN_JOSE_CITY
