employer,type,year,overtime,adjusted_overtime,wages
ALBANY,CITY,2011,512198.0,571783.9200227617,2743728.0
ALBANY,CITY,2012,704918.0,770968.9461658405,2781540.0
ALBANY,CITY,2013,592223.0,638363.907764094,2737368.0
ALBANY,CITY,2014,570140.0,604750.2068971345,2907402.0
ALBANY,CITY,2015,612593.0,649009.9463371825,2949700.0
ALBANY,CITY,2017,715974.0,733461.5013789163,3016801.0
ALBANY,CITY,2018,852655.0,852655.0,3102059.0
