index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,employerfull
1041068,2018,CITY,87180.0,NEWPORT BEACH,FIRE,FIRE ASSISTANT CHIEF,7643.0,217064.0,58847.0,ORANGE,209421.0,7643.0,217064.0,58847.0,209421.0,NEWPORT_BEACH_CITY
1041069,2018,CITY,87180.0,NEWPORT BEACH,FIRE,FIRE BATTALION CHIEF,30762.0,247207.0,42548.0,ORANGE,216445.0,30762.0,247207.0,42548.0,216445.0,NEWPORT_BEACH_CITY
1041070,2018,CITY,87180.0,NEWPORT BEACH,FIRE,FIRE BATTALION CHIEF,38368.0,233641.0,40459.0,ORANGE,195273.0,38368.0,233641.0,40459.0,195273.0,NEWPORT_BEACH_CITY
1041071,2018,CITY,87180.0,NEWPORT BEACH,FIRE,FIRE BATTALION CHIEF,44341.0,235452.0,54913.0,ORANGE,191111.0,44341.0,235452.0,54913.0,191111.0,NEWPORT_BEACH_CITY
1041073,2018,CITY,87180.0,NEWPORT BEACH,FIRE,FIRE CAPTAIN 112 HRS,4784.0,150931.0,32929.0,ORANGE,146147.0,4784.0,150931.0,32929.0,146147.0,NEWPORT_BEACH_CITY
1041074,2018,CITY,87180.0,NEWPORT BEACH,FIRE,FIRE CAPTAIN 112 HRS,9170.0,159419.0,44889.0,ORANGE,150249.0,9170.0,159419.0,44889.0,150249.0,NEWPORT_BEACH_CITY
1041075,2018,CITY,87180.0,NEWPORT BEACH,FIRE,FIRE CAPTAIN 112 HRS,15561.0,75804.0,48324.0,ORANGE,60243.0,15561.0,75804.0,48324.0,60243.0,NEWPORT_BEACH_CITY
1041076,2018,CITY,87180.0,NEWPORT BEACH,FIRE,FIRE CAPTAIN 112 HRS,17727.0,157644.0,47691.0,ORANGE,139917.0,17727.0,157644.0,47691.0,139917.0,NEWPORT_BEACH_CITY
1041077,2018,CITY,87180.0,NEWPORT BEACH,FIRE,FIRE CAPTAIN 112 HRS,32041.0,184299.0,34281.0,ORANGE,152258.0,32041.0,184299.0,34281.0,152258.0,NEWPORT_BEACH_CITY
1041078,2018,CITY,87180.0,NEWPORT BEACH,FIRE,FIRE CAPTAIN 112 HRS,33498.0,131900.0,45375.0,ORANGE,98402.0,33498.0,131900.0,45375.0,98402.0,NEWPORT_BEACH_CITY
1041079,2018,CITY,87180.0,NEWPORT BEACH,FIRE,FIRE CAPTAIN 112 HRS,34944.0,170297.0,46957.0,ORANGE,135353.0,34944.0,170297.0,46957.0,135353.0,NEWPORT_BEACH_CITY
1041080,2018,CITY,87180.0,NEWPORT BEACH,FIRE,FIRE CAPTAIN 112 HRS,37521.0,179675.0,33616.0,ORANGE,142154.0,37521.0,179675.0,33616.0,142154.0,NEWPORT_BEACH_CITY
