employer,type,year,overtime,adjusted_overtime,wages
HUNTINGTON BEACH,CITY,2011,4492349.0,5014960.857579166,18997335.0
HUNTINGTON BEACH,CITY,2012,5003602.0,5472440.427075622,20039245.0
HUNTINGTON BEACH,CITY,2013,5248009.0,5656888.593015023,19324249.0
HUNTINGTON BEACH,CITY,2014,4265619.0,4524562.340467862,19571318.0
HUNTINGTON BEACH,CITY,2015,4985654.0,5282037.233523332,20909672.0
HUNTINGTON BEACH,CITY,2016,5229299.0,5471147.024849275,20949698.0
HUNTINGTON BEACH,CITY,2017,6381975.0,6537853.281351988,22241642.0
HUNTINGTON BEACH,CITY,2018,5615152.0,5615152.0,21881452.0
