employer,type,year,overtime,adjusted_overtime,wages
FRESNO,CITY,2011,1734644.0,1936441.6615526874,28292295.0
FRESNO,CITY,2012,2228077.0,2436848.2244265964,28882991.0
FRESNO,CITY,2013,3945320.0,4252705.302867053,31213586.0
FRESNO,CITY,2014,5742195.0,6090773.519299983,32405780.0
FRESNO,CITY,2015,8148667.0,8633082.53994017,35806967.0
FRESNO,CITY,2016,9019518.0,9436658.540900875,36681420.0
FRESNO,CITY,2017,9331031.0,9558939.30041204,38345329.0
FRESNO,CITY,2018,10283609.0,10283609.0,39813019.0
