index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employer_full,fire
2490172,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,515.0,169772.0,74084.0,ORANGE,515.0,169772.0,74084.0,ORANGE_COUNTY,True
2490179,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,8480.0,159073.0,67048.0,ORANGE,8480.0,159073.0,67048.0,ORANGE_COUNTY,True
2490180,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,3119.0,199484.0,88747.0,ORANGE,3119.0,199484.0,88747.0,ORANGE_COUNTY,True
2490182,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,15486.0,167543.0,71746.0,ORANGE,15486.0,167543.0,71746.0,ORANGE_COUNTY,True
2490183,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,34.0,177812.0,78351.0,ORANGE,34.0,177812.0,78351.0,ORANGE_COUNTY,True
2490185,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,906.0,169284.0,74145.0,ORANGE,906.0,169284.0,74145.0,ORANGE_COUNTY,True
2490186,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,25467.0,186186.0,74053.0,ORANGE,25467.0,186186.0,74053.0,ORANGE_COUNTY,True
2490189,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,12812.0,169830.0,72923.0,ORANGE,12812.0,169830.0,72923.0,ORANGE_COUNTY,True
2490197,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,10970.0,178149.0,81550.0,ORANGE,10970.0,178149.0,81550.0,ORANGE_COUNTY,True
2490200,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,2573.0,134433.0,15264.0,ORANGE,2573.0,134433.0,15264.0,ORANGE_COUNTY,True
2490201,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,34.0,175627.0,78920.0,ORANGE,34.0,175627.0,78920.0,ORANGE_COUNTY,True
2490204,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1262.0,48995.0,0.0,ORANGE,1262.0,48995.0,0.0,ORANGE_COUNTY,True
2490207,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1100.0,91600.0,16549.0,ORANGE,1100.0,91600.0,16549.0,ORANGE_COUNTY,True
2490209,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,9967.0,187087.0,74530.0,ORANGE,9967.0,187087.0,74530.0,ORANGE_COUNTY,True
2490212,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,5012.0,170138.0,74514.0,ORANGE,5012.0,170138.0,74514.0,ORANGE_COUNTY,True
2490220,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1156.0,166302.0,77591.0,ORANGE,1156.0,166302.0,77591.0,ORANGE_COUNTY,True
2490223,2018,COUNTY,3222498.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,14098.0,176005.0,70805.0,ORANGE,14098.0,176005.0,70805.0,ORANGE_COUNTY,True
3847481,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,66.0,84884.0,35496.0,ORANGE,69.92351603471482,89930.11719834442,37606.138260124804,ORANGE_COUNTY,True
3847482,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,99.0,106065.0,29980.0,ORANGE,104.88527405207222,112370.26860942463,31762.22743516288,ORANGE_COUNTY,True
3847484,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,3007.0,151315.0,113054.0,ORANGE,3185.7577684301123,160310.25498171017,119774.74517861589,ORANGE_COUNTY,True
3847485,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,235.0,148418.0,112244.0,ORANGE,248.9700949720906,157241.03640667128,118916.59293637166,ORANGE_COUNTY,True
3847486,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,460.0,94483.0,21953.0,ORANGE,487.34571781770927,100099.75099254485,23258.044659243853,ORANGE_COUNTY,True
3847489,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,7020.0,152500.0,114219.0,ORANGE,7437.319432783303,161565.6999286971,121009.00118134986,ORANGE_COUNTY,True
3847493,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1381.0,127923.0,63040.0,ORANGE,1463.096600665775,135527.665783467,66787.55228527912,ORANGE_COUNTY,True
3847495,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,428.0,158839.0,115626.0,ORANGE,453.4434070129991,168281.53580966766,122499.64340954447,ORANGE_COUNTY,True
3847496,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,9085.0,155104.0,113861.0,ORANGE,9625.07792689976,164324.5004704304,120629.71907922217,ORANGE_COUNTY,True
3847508,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,2471.0,170254.0,123666.0,ORANGE,2617.8940624512165,180375.1257420354,131017.59899922789,ORANGE_COUNTY,True
3847514,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,99.0,140675.0,31972.0,ORANGE,104.88527405207222,149037.73663914404,33872.64628275609,ORANGE_COUNTY,True
3847516,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,2498.0,103617.0,27175.0,ORANGE,2646.499137192691,109776.74183286431,28790.478003687498,ORANGE_COUNTY,True
3847520,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,680.0,182637.0,122401.0,ORANGE,720.424104600092,193494.2605762456,129677.3982752292,ORANGE_COUNTY,True
3847521,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,164.0,100102.0,21774.0,ORANGE,173.74934287413984,106052.78488040942,23068.403608180004,ORANGE_COUNTY,True
3847522,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1817.0,156673.0,114106.0,ORANGE,1925.0155853799517,165986.77314707384,120889.28364632073,ORANGE_COUNTY,True
3847533,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,431.0,145965.0,110339.0,ORANGE,456.6217486509407,154642.2123940477,116898.34599627875,ORANGE_COUNTY,True
3847534,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,2538.0,147222.0,115307.0,ORANGE,2688.8770256985786,155973.9375403452,122161.67974871001,ORANGE_COUNTY,True
3847541,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,235.0,149405.0,113177.0,ORANGE,248.9700949720906,158286.71080555403,119905.05718577148,ORANGE_COUNTY,True
3847542,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,2249.0,140292.0,106122.0,ORANGE,2382.6967812435396,148631.96835670018,112430.65710054553,ORANGE_COUNTY,True
3847543,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1255.0,152676.0,114740.0,ORANGE,1329.6062518722285,161752.162638123,121560.97317913905,ORANGE_COUNTY,True
3847545,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1999.0,151469.0,114532.0,ORANGE,2117.834978081741,160473.40985245784,121340.60815890844,ORANGE_COUNTY,True
3847546,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,2316.0,158492.0,117235.0,ORANGE,2453.6797444909016,167913.90762687908,124204.29397469379,ORANGE_COUNTY,True
3847547,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1373.0,143782.0,106195.0,ORANGE,1454.6210229645976,152329.4391288389,112507.99674706877,ORANGE_COUNTY,True
3847550,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,591.0,145559.0,119008.0,ORANGE,626.1333026744917,154212.07682571292,126082.69388271727,ORANGE_COUNTY,True
3847552,2015,COUNTY,3183011.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,7373.0,155139.0,113235.0,ORANGE,7811.304298847763,164361.58112287306,119966.50512410502,ORANGE_COUNTY,True
5163506,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,CAPTAIN,15.0,142592.0,94543.0,ORANGE,16.40550275704069,155952.89660879638,103401.69647725986,ORANGE_COUNTY,True
5163512,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,CAPTAIN,150.0,144840.0,81936.0,ORANGE,164.0550275704069,158411.5346219849,89613.41826005906,ORANGE_COUNTY,True
5165923,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,105.0,145017.0,100025.0,ORANGE,114.83851929928483,158605.11955451797,109397.36088486634,ORANGE_COUNTY,True
5165924,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,24563.0,145175.0,82189.0,ORANGE,26864.55761474603,158777.92418355882,89890.12440656115,ORANGE_COUNTY,True
5165925,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,69.0,117523.0,91984.0,ORANGE,75.46531268238718,128534.92670104619,100602.91770690872,ORANGE_COUNTY,True
5165926,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,106.0,162115.0,97277.0,ORANGE,115.93221948308754,177305.20529717676,106391.87277977647,ORANGE_COUNTY,True
5165928,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,90.0,143950.0,93116.0,ORANGE,98.43301654224415,157438.14145840047,101840.98631497339,ORANGE_COUNTY,True
5165931,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,75.0,141696.0,94879.0,ORANGE,82.02751378520345,154972.94124410918,103769.17973901756,ORANGE_COUNTY,True
5165933,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,15.0,133793.0,91833.0,ORANGE,16.40550275704069,146329.42869151634,100437.76897915451,ORANGE_COUNTY,True
5165934,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,50.0,142328.0,92726.0,ORANGE,54.68500919013563,155664.15976027248,101414.44324329033,ORANGE_COUNTY,True
5165935,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,180.0,138739.0,96844.0,ORANGE,196.8660330844883,151738.86980060453,105918.30060018989,ORANGE_COUNTY,True
5165936,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,34067.0,150918.0,81739.0,ORANGE,37259.08416160701,165059.0443391378,89397.95932384992,ORANGE_COUNTY,True
5165937,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,608.0,101115.0,24408.0,ORANGE,664.9697117520493,110589.49408521129,26695.03408625661,ORANGE_COUNTY,True
5165938,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,723.0,113177.0,20661.0,ORANGE,790.7452328893612,123781.7057022396,22596.939497547846,ORANGE_COUNTY,True
5165939,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,60.0,141270.0,92411.0,ORANGE,65.62201102816276,154507.02496580922,101069.92768539247,ORANGE_COUNTY,True
5165942,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,5822.0,138284.0,89401.0,ORANGE,6367.522470099392,151241.2362169743,97777.89013214632,ORANGE_COUNTY,True
5165944,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,10.0,142911.0,94877.0,ORANGE,10.937001838027127,156301.78696742945,103766.99233864997,ORANGE_COUNTY,True
5165945,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1216.0,129188.0,85761.0,ORANGE,1329.9394235040986,141292.93934510485,93796.82146310444,ORANGE_COUNTY,True
5165948,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,2371.0,143519.0,102174.0,ORANGE,2593.163135796232,156966.7566791815,111747.72257985837,ORANGE_COUNTY,True
5165949,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,150.0,145195.0,98381.0,ORANGE,164.0550275704069,158799.79818723488,107599.31778269468,ORANGE_COUNTY,True
5165950,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,53.0,141135.0,102047.0,ORANGE,57.96610974154377,154359.37544099585,111608.82265651542,ORANGE_COUNTY,True
5165952,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,2630.0,62802.0,16401.0,ORANGE,2876.4314834011343,68686.55894317795,17937.77671454829,ORANGE_COUNTY,True
5165953,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,69.0,134660.0,93178.0,ORANGE,75.46531268238718,147277.66675087326,101908.79572636916,ORANGE_COUNTY,True
5165954,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,3686.0,140320.0,93283.0,ORANGE,4031.378877496799,153468.00979119664,102023.63424566844,ORANGE_COUNTY,True
5165955,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,35.0,121835.0,47376.0,ORANGE,38.279506433094944,133250.9618936035,51815.139907837314,ORANGE_COUNTY,True
5165957,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,18.0,142221.0,92829.0,ORANGE,19.68660330844883,155547.1338406056,101527.09436222202,ORANGE_COUNTY,True
5165958,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,2789.0,144568.0,102819.0,ORANGE,3050.3298126257655,158114.04817199055,112453.15919841111,ORANGE_COUNTY,True
5165959,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,2863.0,129701.0,84521.0,ORANGE,3131.2636262271662,141854.00753939562,92440.63323518907,ORANGE_COUNTY,True
5165962,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,64.0,141713.0,94210.0,ORANGE,69.99681176337361,154991.53414723382,103037.49431605355,ORANGE_COUNTY,True
5165963,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,55.0,132025.0,92923.0,ORANGE,60.153510109149195,144395.76676655313,101629.90217949946,ORANGE_COUNTY,True
5165964,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,55.0,136211.0,92289.0,ORANGE,60.153510109149195,148973.9957359513,100936.49626296855,ORANGE_COUNTY,True
5165968,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1068.0,31321.0,2533.0,ORANGE,1168.0717963012971,34255.78345688476,2770.342565572271,ORANGE_COUNTY,True
5165969,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,82.0,145677.0,94643.0,ORANGE,89.68341507182244,159326.96167582777,103511.06649564013,ORANGE_COUNTY,True
5165973,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,97.0,135006.0,94423.0,ORANGE,106.08891782886313,147656.087014469,103270.45245520353,ORANGE_COUNTY,True
5165975,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,55.0,138096.0,94228.0,ORANGE,60.153510109149195,151035.62058241942,103057.18091936201,ORANGE_COUNTY,True
5165981,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,3922.0,146829.0,98267.0,ORANGE,4289.492120874239,160586.9042875685,107474.63596174115,ORANGE_COUNTY,True
5165983,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,4646.0,135996.0,88867.0,ORANGE,5081.331053947403,148738.8501964337,97193.85423399568,ORANGE_COUNTY,True
5165985,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,50.0,142399.0,106947.0,ORANGE,54.68500919013563,155741.81247332247,116967.9535571487,ORANGE_COUNTY,True
5165987,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,75.0,138099.0,96041.0,ORANGE,82.02751378520345,151038.9016829708,105040.05935259632,ORANGE_COUNTY,True
5165988,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,50.0,133941.0,92551.0,ORANGE,54.68500919013563,146491.29631871913,101223.04571112485,ORANGE_COUNTY,True
5165989,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,885.0,140202.0,87980.0,ORANGE,967.9246626654008,153338.9531695079,96223.74217096265,ORANGE_COUNTY,True
5165990,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,6446.0,132324.0,90706.0,ORANGE,7049.991384792286,144722.78312151015,99205.16887200886,ORANGE_COUNTY,True
5165991,2012,COUNTY,3081804.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1861.0,127846.0,89173.0,ORANGE,2035.376042056848,139825.1936984416,97528.5264902393,ORANGE_COUNTY,True
6404232,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,CAPTAIN,595.0,188311.0,138039.0,ORANGE,609.5327390665797,192910.45315355744,141410.57103867494,ORANGE_COUNTY,True
6404233,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,CAPTAIN,445.0,190792.0,143919.0,ORANGE,455.86902333550916,195452.05101174937,147434.18869533288,ORANGE_COUNTY,True
6404234,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,CAPTAIN,458.0,169327.0,129310.0,ORANGE,469.1865453655352,173462.77329063317,132468.36720789818,ORANGE_COUNTY,True
6404237,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,CAPTAIN,267.0,200572.0,143382.0,ORANGE,273.5214140013055,205470.9252774151,146884.07259301565,ORANGE_COUNTY,True
6404238,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,CAPTAIN,298.0,185689.0,132399.0,ORANGE,305.27858191906006,190224.41140257832,135632.8153271867,ORANGE_COUNTY,True
6404241,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,CAPTAIN,46.0,202958.0,158215.0,ORANGE,47.12353949086162,207915.2027823107,162079.36522927546,ORANGE_COUNTY,True
6404242,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,CAPTAIN,1466.0,181684.0,90861.0,ORANGE,1501.806715078329,186121.59019255874,93080.25916693865,ORANGE_COUNTY,True
6404247,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,CAPTAIN,178.0,202932.0,160060.0,ORANGE,182.34760933420367,207888.56773825065,163969.42893276762,ORANGE_COUNTY,True
6406578,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,750.0,16167.0,0.0,ORANGE,768.3185786553524,16561.875281494777,0.0,ORANGE_COUNTY,True
6406583,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,218.0,189641.0,132775.0,ORANGE,223.32460019582246,194272.93809970625,136017.9990412859,ORANGE_COUNTY,True
6406585,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,158.0,48939.0,0.0,ORANGE,161.85911390339427,50134.32389441906,0.0,ORANGE_COUNTY,True
6406586,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,819.0,189369.0,131213.0,ORANGE,839.0038878916449,193994.29456184726,134417.8475481397,ORANGE_COUNTY,True
6406593,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,14314.0,170216.0,102290.0,ORANGE,14663.616179830286,174373.48691253265,104788.40988087468,ORANGE_COUNTY,True
6406594,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,68815.0,227352.0,113438.0,ORANGE,70495.79065355743,232905.02065926892,116208.69723400784,ORANGE_COUNTY,True
6406596,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,232.0,186117.0,131238.0,ORANGE,237.66654699738902,190662.86520479765,134443.45816742818,ORANGE_COUNTY,True
6406597,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1238.0,168984.0,125354.0,ORANGE,1268.237867167102,173111.3955939948,128415.74281168406,ORANGE_COUNTY,True
6406602,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,3910.0,160469.0,120567.0,ORANGE,4005.5008567232376,164388.41866432768,123511.82143031983,ORANGE_COUNTY,True
6406603,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,364.0,168675.0,122078.0,ORANGE,372.89061684073107,172794.8483395888,125059.72726011749,ORANGE_COUNTY,True
6406608,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,310.0,182758.0,132210.0,ORANGE,317.57167917754566,187221.8223971932,135439.19904536553,ORANGE_COUNTY,True
6406612,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,629.0,98804.0,18561.0,ORANGE,644.3631812989555,101217.2651272846,19014.348184562663,ORANGE_COUNTY,True
6406613,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1228.0,171569.0,125246.0,ORANGE,1257.9936194516972,175759.5336284269,128305.1049363577,ORANGE_COUNTY,True
6406619,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,534.0,102286.0,31707.0,ORANGE,547.042828002611,104784.3121817885,32481.43623123368,ORANGE_COUNTY,True
6406620,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,916.0,183116.0,131786.0,ORANGE,938.3730907310704,187588.5664654047,135004.84294223235,ORANGE_COUNTY,True
6406624,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1831.0,180151.0,132167.0,ORANGE,1875.7217566906006,184551.14701778718,135395.14878018928,ORANGE_COUNTY,True
6406634,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1536.0,191815.0,133519.0,ORANGE,1573.5164490861619,196500.03755303525,136780.171071312,ORANGE_COUNTY,True
6406638,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1006.0,180570.0,131914.0,ORANGE,1030.5713201697126,184980.38099706266,135135.96931298956,ORANGE_COUNTY,True
6406639,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,1273.0,168891.0,124747.0,ORANGE,1304.0927341710183,173016.1240902415,127793.91697535901,ORANGE_COUNTY,True
6406640,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,73.0,171202.0,124621.0,ORANGE,74.78300832245431,175383.56973727155,127664.83945414491,ORANGE_COUNTY,True
6406641,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,947.0,42049.0,0.0,ORANGE,970.130258648825,43076.037218505226,0.0,ORANGE_COUNTY,True
6406642,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,10575.0,183424.0,125042.0,ORANGE,10833.291959040469,187904.08929503916,128096.12228296344,ORANGE_COUNTY,True
6406646,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,3560.0,188552.0,129894.0,ORANGE,3646.9521866840732,193157.3395234987,133066.6312744778,ORANGE_COUNTY,True
6406649,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,3703.0,189295.0,127682.0,ORANGE,3793.4449290143602,193918.48712875324,130800.60367983028,ORANGE_COUNTY,True
6406650,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,11215.0,200799.0,135158.0,ORANGE,11488.92381282637,205703.46970055482,138459.20327186686,ORANGE_COUNTY,True
6406651,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,907.0,210635.0,136685.0,ORANGE,929.1532677872062,215779.71175342688,140023.49989800915,ORANGE_COUNTY,True
6406652,2017,COUNTY,3221103.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,82178.0,240305.0,114129.0,ORANGE,84185.17887565274,246174.39472503262,116916.5747511423,ORANGE_COUNTY,True
6769964,2014,COUNTY,3147655.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,3608.0,135898.0,103377.0,ORANGE,3827.0227426331444,144147.65429001083,109652.4750734996,ORANGE_COUNTY,True
6769973,2014,COUNTY,3147655.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,12491.0,140161.0,102871.0,ORANGE,13249.263048290079,148669.43864473506,109115.75846934984,ORANGE_COUNTY,True
6769975,2014,COUNTY,3147655.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,2641.0,141244.0,117577.0,ORANGE,2801.3212481413893,149818.1818903758,124714.48254173425,ORANGE_COUNTY,True
6769978,2014,COUNTY,3147655.0,ORANGE,SHERIFF-CORONER,LIEUTENANT,312.0,64322.0,21526.0,ORANGE,330.93988240064886,68226.65101209786,22832.7304761422,ORANGE_COUNTY,True
