employer,type,year,overtime,adjusted_overtime,wages
SAN FRANCISCO,CITY,2011,29171105.0,32564689.374608226,189285041.0
SAN FRANCISCO,CITY,2012,40080440.0,43835984.59489369,218934101.0
SAN FRANCISCO,CITY,2013,43793400.0,47205403.97498252,234342170.0
SAN FRANCISCO,CITY,2014,37890634.0,40190775.512968026,219418585.0
SAN FRANCISCO,CITY,2015,39728962.0,42090738.0522662,226707429.0
SAN FRANCISCO,CITY,2016,41872690.0,43809245.4296333,240273198.0
SAN FRANCISCO,CITY,2017,34938232.0,35791590.334627956,244556804.0
SAN FRANCISCO,CITY,2018,34676006.0,34676006.0,253510337.0
