employer,type,year,overtime,adjusted_overtime,wages
ANAHEIM,CITY,2011,5679159.0,6339836.929180795,30562382.0
ANAHEIM,CITY,2012,6871567.0,7515434.090912657,30798818.0
ANAHEIM,CITY,2013,9326011.0,10052613.332833953,32694852.0
ANAHEIM,CITY,2014,9550872.0,10130655.309306568,32801193.0
ANAHEIM,CITY,2015,10313365.0,10926465.802263116,33848988.0
ANAHEIM,CITY,2016,11176966.0,11693885.600678314,37076738.0
ANAHEIM,CITY,2017,12162232.0,12459291.738022197,38465681.0
ANAHEIM,CITY,2018,11227272.0,11227272.0,37830992.0
