index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employerfull,fire
873761,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CADET,0.0,17739.0,0.0,ORANGE,0.0,17739.0,0.0,ANAHEIM_CITY,True
873762,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,113561.0,259557.0,46704.0,ORANGE,113561.0,259557.0,46704.0,ANAHEIM_CITY,True
873763,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,54731.0,198777.0,46283.0,ORANGE,54731.0,198777.0,46283.0,ANAHEIM_CITY,True
873764,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,45858.0,189904.0,46400.0,ORANGE,45858.0,189904.0,46400.0,ANAHEIM_CITY,True
873765,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,64332.0,215232.0,40648.0,ORANGE,64332.0,215232.0,40648.0,ANAHEIM_CITY,True
873766,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,69300.0,213346.0,47395.0,ORANGE,69300.0,213346.0,47395.0,ANAHEIM_CITY,True
873767,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,60756.0,206952.0,46555.0,ORANGE,60756.0,206952.0,46555.0,ANAHEIM_CITY,True
873768,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,111915.0,262845.0,47585.0,ORANGE,111915.0,262845.0,47585.0,ANAHEIM_CITY,True
873769,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,86429.0,217711.0,31807.0,ORANGE,86429.0,217711.0,31807.0,ANAHEIM_CITY,True
873770,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,71506.0,220248.0,46847.0,ORANGE,71506.0,220248.0,46847.0,ANAHEIM_CITY,True
873771,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,68674.0,215070.0,39912.0,ORANGE,68674.0,215070.0,39912.0,ANAHEIM_CITY,True
873772,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,5932.0,136186.0,44975.0,ORANGE,5932.0,136186.0,44975.0,ANAHEIM_CITY,True
873773,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,51975.0,203516.0,58839.0,ORANGE,51975.0,203516.0,58839.0,ANAHEIM_CITY,True
873774,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN II,17103.0,153289.0,38318.0,ORANGE,17103.0,153289.0,38318.0,ANAHEIM_CITY,True
873775,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,29779.0,179000.0,47368.0,ORANGE,29779.0,179000.0,47368.0,ANAHEIM_CITY,True
873776,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,83483.0,237843.0,48001.0,ORANGE,83483.0,237843.0,48001.0,ANAHEIM_CITY,True
873777,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,97222.0,254071.0,40582.0,ORANGE,97222.0,254071.0,40582.0,ANAHEIM_CITY,True
873778,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,94221.0,251685.0,48073.0,ORANGE,94221.0,251685.0,48073.0,ANAHEIM_CITY,True
873779,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,54257.0,198505.0,39488.0,ORANGE,54257.0,198505.0,39488.0,ANAHEIM_CITY,True
873780,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,79634.0,231395.0,40548.0,ORANGE,79634.0,231395.0,40548.0,ANAHEIM_CITY,True
873781,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,46853.0,196086.0,39940.0,ORANGE,46853.0,196086.0,39940.0,ANAHEIM_CITY,True
873782,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,0.0,45553.0,1766.0,ORANGE,0.0,45553.0,1766.0,ANAHEIM_CITY,True
873783,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,103947.0,260710.0,47323.0,ORANGE,103947.0,260710.0,47323.0,ANAHEIM_CITY,True
873784,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,17574.0,170019.0,22578.0,ORANGE,17574.0,170019.0,22578.0,ANAHEIM_CITY,True
873785,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,59472.0,216101.0,59721.0,ORANGE,59472.0,216101.0,59721.0,ANAHEIM_CITY,True
873786,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,42490.0,183031.0,38918.0,ORANGE,42490.0,183031.0,38918.0,ANAHEIM_CITY,True
873787,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,71196.0,220652.0,47326.0,ORANGE,71196.0,220652.0,47326.0,ANAHEIM_CITY,True
873788,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,51567.0,191013.0,57174.0,ORANGE,51567.0,191013.0,57174.0,ANAHEIM_CITY,True
873789,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,32503.0,189069.0,48301.0,ORANGE,32503.0,189069.0,48301.0,ANAHEIM_CITY,True
873790,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,71077.0,218263.0,58132.0,ORANGE,71077.0,218263.0,58132.0,ANAHEIM_CITY,True
873791,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,547.0,55005.0,1803.0,ORANGE,547.0,55005.0,1803.0,ANAHEIM_CITY,True
873792,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,4177.0,191322.0,39579.0,ORANGE,4177.0,191321.99999999997,39579.0,ANAHEIM_CITY,True
873793,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,76336.0,228443.0,47172.0,ORANGE,76336.0,228443.0,47172.0,ANAHEIM_CITY,True
873794,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,77525.0,232515.0,41103.0,ORANGE,77525.0,232515.0,41103.0,ANAHEIM_CITY,True
873795,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,71392.0,225552.0,48091.0,ORANGE,71392.0,225552.0,48091.0,ANAHEIM_CITY,True
873796,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,75772.0,225472.0,40429.0,ORANGE,75772.0,225472.0,40429.0,ANAHEIM_CITY,True
873797,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,66417.0,215673.0,40345.0,ORANGE,66417.0,215673.0,40345.0,ANAHEIM_CITY,True
873798,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN III,42261.0,204926.0,36069.0,ORANGE,42261.0,204926.0,36069.0,ANAHEIM_CITY,True
873799,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,50840.0,208490.0,48598.0,ORANGE,50840.0,208490.0,48598.0,ANAHEIM_CITY,True
873800,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,40599.0,178431.0,57083.0,ORANGE,40599.0,178431.0,57083.0,ANAHEIM_CITY,True
873801,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,119610.0,283020.0,49160.0,ORANGE,119610.0,283020.0,49160.0,ANAHEIM_CITY,True
873802,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,92372.0,231208.0,52113.0,ORANGE,92372.0,231208.0,52113.0,ANAHEIM_CITY,True
873803,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,27288.0,136329.0,14764.0,ORANGE,27288.0,136329.0,14764.0,ANAHEIM_CITY,True
873804,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,60720.0,213965.0,47716.0,ORANGE,60720.0,213965.0,47716.0,ANAHEIM_CITY,True
873805,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,55922.0,204544.0,58516.0,ORANGE,55922.0,204544.0,58516.0,ANAHEIM_CITY,True
873806,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,64238.0,209798.0,46812.0,ORANGE,64238.0,209798.0,46812.0,ANAHEIM_CITY,True
873807,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,101192.0,266104.0,48189.0,ORANGE,101192.0,266104.0,48189.0,ANAHEIM_CITY,True
873808,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,105466.0,259512.0,23123.0,ORANGE,105466.0,259512.0,23123.0,ANAHEIM_CITY,True
873809,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,152560.0,303302.0,47796.0,ORANGE,152560.0,303302.0,47796.0,ANAHEIM_CITY,True
873810,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,40213.0,197983.0,48630.0,ORANGE,40213.0,197983.0,48630.0,ANAHEIM_CITY,True
873811,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,11404.0,163950.0,47600.0,ORANGE,11404.0,163950.0,47600.0,ANAHEIM_CITY,True
873812,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,17243.0,169789.0,59144.0,ORANGE,17243.0,169789.0,59144.0,ANAHEIM_CITY,True
873813,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,59874.0,211271.0,47358.0,ORANGE,59874.0,211271.0,47358.0,ANAHEIM_CITY,True
873814,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV,86010.0,236852.0,58610.0,ORANGE,86010.0,236852.0,58610.0,ANAHEIM_CITY,True
873815,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV (40),109458.0,275590.0,40844.0,ORANGE,109458.0,275590.0,40844.0,ANAHEIM_CITY,True
873816,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV (40),46629.0,201632.0,47728.0,ORANGE,46629.0,201632.0,47728.0,ANAHEIM_CITY,True
873817,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CAPTAIN IV (40),0.0,53312.0,1797.0,ORANGE,0.0,53312.0,1797.0,ANAHEIM_CITY,True
873818,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE CHIEF,0.0,277167.0,50069.0,ORANGE,0.0,277167.0,50069.0,ANAHEIM_CITY,True
873819,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNICATIONS OPERATIONS SUPERVISOR,0.0,98853.0,24013.0,ORANGE,0.0,98853.0,24013.0,ANAHEIM_CITY,True
873820,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNICATIONS SHIFT SUPERVISOR,55003.0,146309.0,15175.0,ORANGE,55003.0,146309.0,15175.0,ANAHEIM_CITY,True
873821,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNICATIONS SHIFT SUPERVISOR,22669.0,112858.0,18610.0,ORANGE,22669.0,112858.0,18610.0,ANAHEIM_CITY,True
873822,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNICATIONS SHIFT SUPERVISOR,35025.0,117167.0,12967.0,ORANGE,35025.0,117167.0,12967.0,ANAHEIM_CITY,True
873823,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNICATIONS SHIFT SUPERVISOR,21410.0,116102.0,28616.0,ORANGE,21410.0,116102.0,28616.0,ANAHEIM_CITY,True
873824,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNICATIONS SHIFT SUPERVISOR,28531.0,115054.0,23688.0,ORANGE,28531.0,115054.0,23688.0,ANAHEIM_CITY,True
873825,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNICATIONS SHIFT SUPERVISOR,23779.0,100780.0,12857.0,ORANGE,23779.0,100780.0,12857.0,ANAHEIM_CITY,True
873826,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNITY RISK REDUCTION OFFICER II,23476.0,124788.0,24603.0,ORANGE,23476.0,124788.0,24603.0,ANAHEIM_CITY,True
873827,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNITY RISK REDUCTION OFFICER II,19628.0,113878.0,12693.0,ORANGE,19628.0,113878.0,12693.0,ANAHEIM_CITY,True
873828,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNITY RISK REDUCTION OFFICER II,7313.0,91944.0,15188.0,ORANGE,7313.0,91944.0,15188.0,ANAHEIM_CITY,True
873829,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNITY RISK REDUCTION OFFICER II,792.0,90877.0,9698.0,ORANGE,792.0,90877.0,9698.0,ANAHEIM_CITY,True
873830,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNITY RISK REDUCTION OFFICER II,12366.0,97969.0,12111.0,ORANGE,12366.0,97969.0,12111.0,ANAHEIM_CITY,True
873831,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNITY RISK REDUCTION OFFICER III,14242.0,127801.0,23090.0,ORANGE,14242.0,127801.0,23090.0,ANAHEIM_CITY,True
873832,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNITY RISK REDUCTION OFFICER III,33974.0,143575.0,32454.0,ORANGE,33974.0,143575.0,32454.0,ANAHEIM_CITY,True
873833,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE COMMUNITY RISK REDUCTION OFFICER III,17955.0,119706.0,26722.0,ORANGE,17955.0,119706.0,26722.0,ANAHEIM_CITY,True
873834,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCH OPERATIONS MANAGER,0.0,134926.0,21498.0,ORANGE,0.0,134926.0,21498.0,ANAHEIM_CITY,True
873835,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,14797.0,90369.0,22996.0,ORANGE,14797.0,90369.0,22996.0,ANAHEIM_CITY,True
873836,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,26101.0,103518.0,21049.0,ORANGE,26101.0,103518.0,21049.0,ANAHEIM_CITY,True
873837,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,10877.0,68786.0,12383.0,ORANGE,10877.0,68785.99999999999,12383.0,ANAHEIM_CITY,True
873838,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,12737.0,89594.0,5357.0,ORANGE,12737.0,89594.0,5357.0,ANAHEIM_CITY,True
873839,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,18346.0,96229.0,14327.0,ORANGE,18346.0,96229.0,14327.0,ANAHEIM_CITY,True
873840,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,9552.0,85654.0,29976.0,ORANGE,9552.0,85654.0,29976.0,ANAHEIM_CITY,True
873841,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,12675.0,90364.0,30085.0,ORANGE,12675.0,90364.0,30085.0,ANAHEIM_CITY,True
873842,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,8038.0,87414.0,23418.0,ORANGE,8038.0,87414.0,23418.0,ANAHEIM_CITY,True
873843,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,8978.0,49065.0,11620.0,ORANGE,8978.0,49065.0,11620.0,ANAHEIM_CITY,True
873844,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,57402.0,136494.0,30342.0,ORANGE,57402.0,136494.0,30342.0,ANAHEIM_CITY,True
873845,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,18138.0,97499.0,11982.0,ORANGE,18138.0,97499.0,11982.0,ANAHEIM_CITY,True
873846,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,26510.0,105964.0,17110.0,ORANGE,26510.0,105964.0,17110.0,ANAHEIM_CITY,True
873847,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,10155.0,72067.0,30229.0,ORANGE,10155.0,72067.0,30229.0,ANAHEIM_CITY,True
873848,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,11587.0,74157.0,15932.0,ORANGE,11587.0,74157.0,15932.0,ANAHEIM_CITY,True
873849,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,10329.0,57946.0,8063.0,ORANGE,10329.0,57946.0,8063.0,ANAHEIM_CITY,True
873850,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,15091.0,91659.0,30166.0,ORANGE,15091.0,91659.0,30166.0,ANAHEIM_CITY,True
873851,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,8672.0,70240.0,13245.0,ORANGE,8672.0,70240.0,13245.0,ANAHEIM_CITY,True
873852,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,28927.0,114116.0,14563.0,ORANGE,28927.0,114116.0,14563.0,ANAHEIM_CITY,True
873853,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,7174.0,72688.0,17679.0,ORANGE,7174.0,72688.0,17679.0,ANAHEIM_CITY,True
873854,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DISPATCHER II,7937.0,72091.0,12333.0,ORANGE,7937.0,72091.0,12333.0,ANAHEIM_CITY,True
873855,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DIVISION CHIEF,68679.0,265613.0,53902.0,ORANGE,68679.0,265613.0,53902.0,ANAHEIM_CITY,True
873856,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE DIVISION CHIEF,64072.0,290621.0,56161.0,ORANGE,64072.0,290621.0,56161.0,ANAHEIM_CITY,True
873857,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER I,21059.0,146736.0,31572.0,ORANGE,21059.0,146736.0,31572.0,ANAHEIM_CITY,True
873858,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER I,69166.0,199747.0,37539.0,ORANGE,69166.0,199747.0,37539.0,ANAHEIM_CITY,True
873859,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER II,27245.0,168458.0,39147.0,ORANGE,27245.0,168458.0,39147.0,ANAHEIM_CITY,True
873860,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER II,76045.0,189780.0,34895.0,ORANGE,76045.0,189780.0,34895.0,ANAHEIM_CITY,True
873861,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER II,24052.0,164155.0,45823.0,ORANGE,24052.0,164155.0,45823.0,ANAHEIM_CITY,True
873862,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER II,44063.0,160042.0,42022.0,ORANGE,44063.0,160042.0,42022.0,ANAHEIM_CITY,True
873863,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER II,50962.0,179411.0,25811.0,ORANGE,50962.0,179411.0,25811.0,ANAHEIM_CITY,True
873864,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER II,49214.0,182767.0,44994.0,ORANGE,49214.0,182767.0,44994.0,ANAHEIM_CITY,True
873865,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,76712.0,219154.0,46311.0,ORANGE,76712.0,219154.0,46311.0,ANAHEIM_CITY,True
873866,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,26333.0,156025.0,45085.0,ORANGE,26333.0,156025.0,45085.0,ANAHEIM_CITY,True
873867,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,38888.0,176525.0,38439.0,ORANGE,38888.0,176525.0,38439.0,ANAHEIM_CITY,True
873868,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,112392.0,243783.0,26691.0,ORANGE,112392.0,243783.0,26691.0,ANAHEIM_CITY,True
873869,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,49186.0,180577.0,37700.0,ORANGE,49186.0,180577.0,37700.0,ANAHEIM_CITY,True
873870,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,88867.0,210887.0,43090.0,ORANGE,88867.0,210887.0,43090.0,ANAHEIM_CITY,True
873871,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,73405.0,189507.0,43048.0,ORANGE,73405.0,189507.0,43048.0,ANAHEIM_CITY,True
873872,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,90903.0,226998.0,56684.0,ORANGE,90903.0,226998.0,56684.0,ANAHEIM_CITY,True
873873,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,167840.0,315168.0,44794.0,ORANGE,167840.0,315168.0,44794.0,ANAHEIM_CITY,True
873874,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,80018.0,205069.0,32397.0,ORANGE,80018.0,205069.0,32397.0,ANAHEIM_CITY,True
873875,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,65527.0,198866.0,44873.0,ORANGE,65527.0,198866.0,44873.0,ANAHEIM_CITY,True
873876,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,1371.0,28838.0,1346.0,ORANGE,1371.0,28838.0,1346.0,ANAHEIM_CITY,True
873877,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,16971.0,148369.0,44538.0,ORANGE,16971.0,148369.0,44538.0,ANAHEIM_CITY,True
873878,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,53449.0,167775.0,49693.0,ORANGE,53449.0,167775.0,49693.0,ANAHEIM_CITY,True
873879,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,28171.0,142129.0,41887.0,ORANGE,28171.0,142129.0,41887.0,ANAHEIM_CITY,True
873880,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,69308.0,182243.0,41766.0,ORANGE,69308.0,182243.0,41766.0,ANAHEIM_CITY,True
873881,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,70749.0,203612.0,38583.0,ORANGE,70749.0,203612.0,38583.0,ANAHEIM_CITY,True
873882,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,50733.0,205606.0,38240.0,ORANGE,50733.0,205606.0,38240.0,ANAHEIM_CITY,True
873883,2018,CITY,359339.0,ANAHEIM,FIRE,FIRE ENGINEER III,58450.0,200190.0,46045.0,ORANGE,58450.0,200190.0,46045.0,ANAHEIM_CITY,True
