index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,fire,employerfull
927671,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,DEPUTY FIRE CHIEF,11035.0,184898.0,44962.0,FRESNO,11035.0,184898.0,44962.0,True,FRESNO_CITY
927672,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,DEPUTY FIRE CHIEF,0.0,182404.0,42776.0,FRESNO,0.0,182404.0,42776.0,True,FRESNO_CITY
927673,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,DEPUTY FIRE CHIEF,4086.0,225484.0,48956.0,FRESNO,4086.0,225484.0,48956.0,True,FRESNO_CITY
927674,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,DEPUTY FIRE CHIEF,104909.0,258644.0,41245.0,FRESNO,104909.0,258644.0,41245.0,True,FRESNO_CITY
927677,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,19024.0,148451.0,37601.0,FRESNO,19024.0,148451.0,37601.0,True,FRESNO_CITY
927678,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,91829.0,230602.0,35199.0,FRESNO,91829.0,230602.0,35199.0,True,FRESNO_CITY
927679,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,46223.0,160232.0,34596.0,FRESNO,46223.0,160232.0,34596.0,True,FRESNO_CITY
927680,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,34729.0,195604.0,43399.0,FRESNO,34729.0,195604.0,43399.0,True,FRESNO_CITY
927681,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,58657.0,188568.0,37382.0,FRESNO,58657.0,188568.0,37382.0,True,FRESNO_CITY
927682,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,21781.0,150405.0,37601.0,FRESNO,21781.0,150405.0,37601.0,True,FRESNO_CITY
927683,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,25648.0,173538.0,36134.0,FRESNO,25648.0,173538.0,36134.0,True,FRESNO_CITY
927684,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,24553.0,151853.0,37185.0,FRESNO,24553.0,151853.0,37185.0,True,FRESNO_CITY
927685,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,33258.0,148543.0,35075.0,FRESNO,33258.0,148543.0,35075.0,True,FRESNO_CITY
927686,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,61198.0,217438.0,42797.0,FRESNO,61198.0,217438.0,42797.0,True,FRESNO_CITY
927687,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,72709.0,217985.0,36130.0,FRESNO,72709.0,217985.0,36130.0,True,FRESNO_CITY
927688,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,17169.0,101017.0,18704.0,FRESNO,17169.0,101017.0,18704.0,True,FRESNO_CITY
927689,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,35782.0,150619.0,34957.0,FRESNO,35782.0,150619.0,34957.0,True,FRESNO_CITY
927690,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,52265.0,175591.0,36120.0,FRESNO,52265.0,175591.0,36120.0,True,FRESNO_CITY
927691,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,71875.0,200436.0,37455.0,FRESNO,71875.0,200436.0,37455.0,True,FRESNO_CITY
927692,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,88973.0,205152.0,35110.0,FRESNO,88973.0,205152.0,35110.0,True,FRESNO_CITY
927693,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,49720.0,142456.0,27626.0,FRESNO,49720.0,142456.0,27626.0,True,FRESNO_CITY
927694,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,17919.0,123419.0,33194.0,FRESNO,17919.0,123419.0,33194.0,True,FRESNO_CITY
927695,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,57726.0,169246.0,34131.0,FRESNO,57726.0,169246.0,34130.99999999999,True,FRESNO_CITY
927696,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,43366.0,150773.0,29612.0,FRESNO,43366.0,150773.0,29612.0,True,FRESNO_CITY
927697,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,35617.0,140123.0,29095.0,FRESNO,35617.0,140123.0,29095.0,True,FRESNO_CITY
927698,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,13663.0,118164.0,28881.0,FRESNO,13663.0,118164.0,28881.0,True,FRESNO_CITY
927699,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,24173.0,129407.0,33635.0,FRESNO,24173.0,129407.0,33635.0,True,FRESNO_CITY
927700,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,52590.0,156461.0,33180.0,FRESNO,52590.0,156461.0,33180.0,True,FRESNO_CITY
927701,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,38444.0,140268.0,32860.0,FRESNO,38444.0,140268.0,32860.0,True,FRESNO_CITY
927702,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,18882.0,120901.0,28652.0,FRESNO,18882.0,120901.0,28652.0,True,FRESNO_CITY
927703,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,43326.0,151477.0,33812.0,FRESNO,43326.0,151477.0,33812.0,True,FRESNO_CITY
927704,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,53838.0,163817.0,33918.0,FRESNO,53838.0,163817.0,33918.0,True,FRESNO_CITY
927705,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,0.0,108274.0,29766.0,FRESNO,0.0,108274.0,29766.0,True,FRESNO_CITY
927706,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,3733.0,99216.0,27487.0,FRESNO,3733.0,99216.0,27487.0,True,FRESNO_CITY
927707,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,31135.0,118773.0,30875.0,FRESNO,31135.0,118773.0,30875.0,True,FRESNO_CITY
927708,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,23633.0,125126.0,33117.0,FRESNO,23633.0,125126.0,33117.0,True,FRESNO_CITY
927709,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,27283.0,132422.0,33276.0,FRESNO,27283.0,132422.0,33276.0,True,FRESNO_CITY
927710,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,49711.0,153894.0,33104.0,FRESNO,49711.0,153894.0,33104.0,True,FRESNO_CITY
927711,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,10824.0,105774.0,31456.0,FRESNO,10824.0,105774.0,31456.0,True,FRESNO_CITY
927712,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,44584.0,152704.0,29936.0,FRESNO,44584.0,152704.0,29936.0,True,FRESNO_CITY
927713,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,8692.0,114019.0,33670.0,FRESNO,8691.999999999998,114019.0,33670.0,True,FRESNO_CITY
927714,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,39102.0,144018.0,33642.0,FRESNO,39102.0,144018.0,33642.0,True,FRESNO_CITY
927715,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,54931.0,174020.0,36123.0,FRESNO,54931.0,174020.0,36123.0,True,FRESNO_CITY
927716,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,7301.0,114257.0,33588.0,FRESNO,7301.0,114257.0,33588.0,True,FRESNO_CITY
927717,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,11353.0,112598.0,32581.0,FRESNO,11353.0,112598.0,32581.0,True,FRESNO_CITY
927718,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,38593.0,148701.0,34211.0,FRESNO,38593.0,148701.0,34211.0,True,FRESNO_CITY
927719,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,18419.0,124480.0,33541.0,FRESNO,18419.0,124480.0,33541.0,True,FRESNO_CITY
927720,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,59405.0,161057.0,32651.0,FRESNO,59404.99999999999,161057.0,32651.0,True,FRESNO_CITY
927721,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,25178.0,131996.0,29505.0,FRESNO,25178.0,131996.0,29505.0,True,FRESNO_CITY
927722,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,46445.0,150384.0,33062.0,FRESNO,46445.0,150384.0,33062.0,True,FRESNO_CITY
927723,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,50206.0,151560.0,30629.0,FRESNO,50206.0,151560.0,30629.0,True,FRESNO_CITY
927724,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,32896.0,137728.0,29095.0,FRESNO,32896.0,137728.0,29095.0,True,FRESNO_CITY
927725,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,694.0,104033.0,32955.0,FRESNO,694.0,104033.0,32955.0,True,FRESNO_CITY
927726,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,19888.0,129149.0,29936.0,FRESNO,19888.0,129149.0,29936.0,True,FRESNO_CITY
927727,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,13538.0,118860.0,33309.0,FRESNO,13538.0,118860.0,33309.0,True,FRESNO_CITY
927728,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,9791.0,111418.0,29032.0,FRESNO,9791.0,111418.0,29032.0,True,FRESNO_CITY
927729,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,67283.0,183114.0,35184.0,FRESNO,67283.0,183114.0,35184.0,True,FRESNO_CITY
927730,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,30873.0,139535.0,34129.0,FRESNO,30873.0,139535.0,34129.0,True,FRESNO_CITY
927731,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,28596.0,131809.0,28865.0,FRESNO,28596.0,131809.0,28865.0,True,FRESNO_CITY
927732,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,84028.0,198266.0,30389.0,FRESNO,84028.0,198266.0,30389.0,True,FRESNO_CITY
927733,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,17866.0,123894.0,29644.0,FRESNO,17866.0,123894.0,29644.0,True,FRESNO_CITY
927734,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,25444.0,127096.0,33061.0,FRESNO,25444.0,127096.0,33061.0,True,FRESNO_CITY
927735,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,41738.0,145661.0,33169.0,FRESNO,41738.0,145661.0,33169.0,True,FRESNO_CITY
927736,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,64373.0,172318.0,33868.0,FRESNO,64373.0,172318.0,33868.0,True,FRESNO_CITY
927737,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,50898.0,157549.0,33384.0,FRESNO,50898.0,157549.0,33384.0,True,FRESNO_CITY
927738,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,43450.0,136930.0,31197.0,FRESNO,43450.0,136930.0,31197.0,True,FRESNO_CITY
927739,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,23505.0,126857.0,33159.0,FRESNO,23505.0,126857.0,33159.0,True,FRESNO_CITY
927740,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,39556.0,143177.0,33005.0,FRESNO,39556.0,143177.0,33005.0,True,FRESNO_CITY
927741,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,29542.0,137360.0,33752.0,FRESNO,29542.0,137360.0,33752.0,True,FRESNO_CITY
927742,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,10455.0,87232.0,20271.0,FRESNO,10455.0,87232.0,20271.0,True,FRESNO_CITY
927743,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,47845.0,154760.0,33705.0,FRESNO,47845.0,154760.0,33705.0,True,FRESNO_CITY
927744,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,81396.0,184759.0,32960.0,FRESNO,81396.0,184759.0,32960.0,True,FRESNO_CITY
927745,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,28749.0,134768.0,33358.0,FRESNO,28749.0,134768.0,33358.0,True,FRESNO_CITY
927746,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,36473.0,153140.0,35330.0,FRESNO,36473.0,153140.0,35330.0,True,FRESNO_CITY
927747,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,23016.0,130546.0,33702.0,FRESNO,23016.0,130546.0,33702.0,True,FRESNO_CITY
927748,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,74826.0,177646.0,33765.0,FRESNO,74826.0,177646.0,33765.0,True,FRESNO_CITY
927749,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,32234.0,135594.0,33185.0,FRESNO,32234.0,135594.0,33185.0,True,FRESNO_CITY
927750,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,38225.0,139896.0,32878.0,FRESNO,38225.0,139896.0,32878.0,True,FRESNO_CITY
927751,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,32448.0,143443.0,34769.0,FRESNO,32448.0,143443.0,34769.0,True,FRESNO_CITY
927752,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,43298.0,149798.0,29217.0,FRESNO,43298.0,149798.0,29217.0,True,FRESNO_CITY
927753,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,43475.0,166563.0,31965.0,FRESNO,43475.0,166563.0,31965.0,True,FRESNO_CITY
927754,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,65215.0,171221.0,33431.0,FRESNO,65215.0,171221.0,33431.0,True,FRESNO_CITY
927755,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,0.0,30305.0,11758.0,FRESNO,0.0,30305.0,11758.0,True,FRESNO_CITY
927756,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,36236.0,137044.0,32955.0,FRESNO,36236.0,137044.0,32955.0,True,FRESNO_CITY
927757,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,26079.0,131175.0,33269.0,FRESNO,26079.0,131175.0,33269.0,True,FRESNO_CITY
927758,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,44332.0,146719.0,32934.0,FRESNO,44332.0,146719.0,32934.0,True,FRESNO_CITY
927759,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,67010.0,173873.0,33582.0,FRESNO,67010.0,173873.0,33582.0,True,FRESNO_CITY
927760,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,51282.0,154398.0,32949.0,FRESNO,51282.0,154398.0,32949.0,True,FRESNO_CITY
927761,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,37927.0,145474.0,33705.0,FRESNO,37927.0,145474.0,33705.0,True,FRESNO_CITY
927762,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,11634.0,116740.0,29202.0,FRESNO,11634.0,116740.0,29202.0,True,FRESNO_CITY
927763,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,77377.0,181883.0,33163.0,FRESNO,77377.0,181883.0,33163.0,True,FRESNO_CITY
927764,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,14990.0,133009.0,32087.0,FRESNO,14990.0,133009.0,32087.0,True,FRESNO_CITY
927765,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,25490.0,134437.0,29886.0,FRESNO,25490.0,134437.0,29886.0,True,FRESNO_CITY
927766,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,41165.0,146304.0,29208.0,FRESNO,41165.0,146304.0,29208.0,True,FRESNO_CITY
927767,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,9960.0,114900.0,29228.0,FRESNO,9960.0,114900.0,29228.0,True,FRESNO_CITY
927768,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,36546.0,146410.0,33905.0,FRESNO,36546.0,146410.0,33905.00000000001,True,FRESNO_CITY
927769,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,34834.0,143304.0,33868.0,FRESNO,34834.0,143304.0,33868.0,True,FRESNO_CITY
927770,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,69057.0,171667.0,28544.0,FRESNO,69057.0,171667.0,28544.0,True,FRESNO_CITY
927771,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,56153.0,160692.0,33169.0,FRESNO,56153.0,160692.0,33169.0,True,FRESNO_CITY
927772,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,70690.0,177952.0,33652.0,FRESNO,70690.0,177952.0,33652.0,True,FRESNO_CITY
927773,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,39929.0,135027.0,31483.0,FRESNO,39929.0,135027.0,31483.0,True,FRESNO_CITY
927774,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,44229.0,151687.0,34094.0,FRESNO,44229.0,151687.0,34094.0,True,FRESNO_CITY
927775,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,55765.0,156501.0,32278.0,FRESNO,55765.0,156501.0,32278.0,True,FRESNO_CITY
927776,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,15884.0,114049.0,32032.0,FRESNO,15884.0,114049.0,32032.0,True,FRESNO_CITY
927777,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,64178.0,174810.0,34254.0,FRESNO,64178.0,174810.0,34254.0,True,FRESNO_CITY
927778,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,47266.0,149087.0,33705.0,FRESNO,47266.0,149087.0,33705.0,True,FRESNO_CITY
927779,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,16187.0,123167.0,33573.0,FRESNO,16187.0,123167.0,33573.0,True,FRESNO_CITY
927780,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,37334.0,159407.0,36079.0,FRESNO,37334.0,159407.0,36079.0,True,FRESNO_CITY
927781,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,32721.0,144650.0,34608.0,FRESNO,32721.0,144650.0,34608.0,True,FRESNO_CITY
927782,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,43034.0,147540.0,33163.0,FRESNO,43034.0,147540.0,33163.0,True,FRESNO_CITY
927783,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,19838.0,130701.0,34296.0,FRESNO,19838.0,130701.0,34296.0,True,FRESNO_CITY
927784,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,31175.0,132288.0,32740.0,FRESNO,31175.0,132288.0,32740.0,True,FRESNO_CITY
927785,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,5667.0,91868.0,29903.0,FRESNO,5667.0,91868.0,29903.0,True,FRESNO_CITY
927786,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,20904.0,128172.0,33654.0,FRESNO,20904.0,128172.0,33654.0,True,FRESNO_CITY
927787,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIRE CHIEF,0.0,254251.0,59059.0,FRESNO,0.0,254251.0,59059.0,True,FRESNO_CITY
927802,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,35225.0,118271.0,29523.0,FRESNO,35225.0,118271.0,29523.0,True,FRESNO_CITY
927803,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,50020.0,131352.0,29146.0,FRESNO,50020.0,131352.0,29146.000000000004,True,FRESNO_CITY
927804,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,15013.0,98618.0,29576.0,FRESNO,15013.0,98618.0,29576.0,True,FRESNO_CITY
927805,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,13598.0,93860.0,29250.0,FRESNO,13598.0,93860.0,29250.0,True,FRESNO_CITY
927806,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,702.0,83754.0,25272.0,FRESNO,702.0,83754.0,25272.0,True,FRESNO_CITY
927807,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,63541.0,151531.0,30220.0,FRESNO,63541.0,151531.0,30220.0,True,FRESNO_CITY
927808,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,19397.0,101249.0,29127.0,FRESNO,19397.0,101249.0,29127.0,True,FRESNO_CITY
927809,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,19737.0,92790.0,23490.0,FRESNO,19737.0,92790.0,23490.0,True,FRESNO_CITY
927810,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,42585.0,125632.0,29340.0,FRESNO,42585.0,125632.0,29340.0,True,FRESNO_CITY
927811,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,44360.0,129237.0,25598.0,FRESNO,44360.0,129237.0,25598.0,True,FRESNO_CITY
927812,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,46734.0,131932.0,25301.0,FRESNO,46734.0,131932.0,25301.0,True,FRESNO_CITY
927813,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,67491.0,150695.0,25300.0,FRESNO,67491.0,150695.0,25300.0,True,FRESNO_CITY
927814,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,19246.0,107651.0,30296.0,FRESNO,19246.0,107651.0,30296.0,True,FRESNO_CITY
927815,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,35302.0,105637.0,25463.0,FRESNO,35302.0,105637.0,25463.0,True,FRESNO_CITY
927816,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,23347.0,92701.0,21847.0,FRESNO,23347.0,92701.0,21847.0,True,FRESNO_CITY
927817,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,32074.0,103520.0,25851.0,FRESNO,32074.0,103520.0,25851.0,True,FRESNO_CITY
927818,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,29161.0,98716.0,25553.0,FRESNO,29161.0,98716.0,25553.0,True,FRESNO_CITY
927819,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,33533.0,106249.0,26054.0,FRESNO,33533.0,106249.0,26054.0,True,FRESNO_CITY
927820,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,5180.0,62217.0,17729.0,FRESNO,5180.0,62217.0,17729.0,True,FRESNO_CITY
927821,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,33537.0,105080.0,25868.0,FRESNO,33537.0,105080.0,25868.0,True,FRESNO_CITY
927822,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,6742.0,76166.0,25533.0,FRESNO,6742.0,76166.0,25533.0,True,FRESNO_CITY
927823,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,30083.0,100507.0,25690.0,FRESNO,30083.0,100507.0,25690.0,True,FRESNO_CITY
927824,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,37725.0,120415.0,25209.0,FRESNO,37725.0,120415.0,25209.0,True,FRESNO_CITY
927825,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,23994.0,113737.0,26347.0,FRESNO,23994.0,113737.0,26347.0,True,FRESNO_CITY
927826,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,26434.0,92781.0,22992.0,FRESNO,26434.0,92781.0,22992.0,True,FRESNO_CITY
927827,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,21898.0,106212.0,29791.0,FRESNO,21898.0,106212.0,29791.0,True,FRESNO_CITY
927828,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,20336.0,103677.0,29665.0,FRESNO,20336.0,103677.0,29665.0,True,FRESNO_CITY
927829,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,22864.0,104725.0,29128.0,FRESNO,22864.0,104725.0,29128.0,True,FRESNO_CITY
927830,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,52477.0,139246.0,30003.0,FRESNO,52477.0,139246.0,30003.0,True,FRESNO_CITY
927831,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,44884.0,127309.0,29229.0,FRESNO,44884.0,127309.0,29229.0,True,FRESNO_CITY
927832,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,10929.0,95644.0,29638.0,FRESNO,10929.0,95644.0,29638.0,True,FRESNO_CITY
927833,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,14051.0,95891.0,29124.0,FRESNO,14051.0,95891.0,29124.0,True,FRESNO_CITY
927834,2018,CITY,536683.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,16060.0,100687.0,29621.0,FRESNO,16060.0,100687.0,29621.0,True,FRESNO_CITY
