employer,type,year,overtime,adjusted_overtime,wages
SANTA CLARA,COUNTY,2011,5594997.0,6245884.047137226,35416566.0
SANTA CLARA,COUNTY,2012,5308051.0,5805416.354334172,34761259.0
SANTA CLARA,COUNTY,2013,4468365.560000002,4816502.0612169625,33292068.88000003
SANTA CLARA,COUNTY,2015,73.0,77.33964652324518,177222.0
SANTA CLARA,COUNTY,2016,7468766.0,7814186.352739713,38905808.0
SANTA CLARA,COUNTY,2017,3527401.0,3613556.9635566245,17527662.0
SANTA CLARA,COUNTY,2018,4403230.0,4403230.0,20601451.0
