index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employer_full,fire
871066,2018,CITY,19393.0,ALBANY,FIRE,FIRE FIGHTER,1999.0,15306.0,5318.0,ALAMEDA,1999.0,15306.0,5318.0,ALBANY_CITY,True
871072,2018,CITY,19393.0,ALBANY,FIRE,FIRE LIEUTENANT,60095.0,212998.0,48333.0,ALAMEDA,60095.0,212998.0,48333.0,ALBANY_CITY,True
871073,2018,CITY,19393.0,ALBANY,FIRE,FIRE LIEUTENANT,30743.0,183149.0,49203.0,ALAMEDA,30743.0,183149.0,49203.0,ALBANY_CITY,True
871074,2018,CITY,19393.0,ALBANY,FIRE,FIRE LIEUTENANT,41837.0,204076.0,27316.0,ALAMEDA,41837.0,204076.0,27316.0,ALBANY_CITY,True
1451375,2013,CITY,18472.0,ALBANY,FIRE,FIRE CAPTAIN,81757.0,225207.0,64715.32,ALAMEDA,88126.80022064158,242753.18684993367,69757.37951312902,ALBANY_CITY,True
1451376,2013,CITY,18472.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,49881.0,201684.0,50714.28,ALAMEDA,53767.29725657524,217397.47759457756,54665.49924647038,ALBANY_CITY,True
1451377,2013,CITY,18472.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,65843.0,220983.0,64939.61,ALAMEDA,70972.91861158927,238200.089205304,69999.14425524883,ALBANY_CITY,True
1451379,2013,CITY,18472.0,ALBANY,FIRE,FIRE ENGINEER,18375.0,120230.0,54365.59,ALAMEDA,19806.621500963698,129597.2845203192,58601.28782620827,ALBANY_CITY,True
1451380,2013,CITY,18472.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,20990.0,151150.0,55785.79,ALAMEDA,22625.359744502202,162926.30421064832,60132.1375598501,ALBANY_CITY,True
1451381,2013,CITY,18472.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,42073.0,167443.0,52194.0,ALAMEDA,45350.96524680521,180488.71423052324,56260.50626510472,ALBANY_CITY,True
1451382,2013,CITY,18472.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,34625.0,163631.0,57545.94,ALAMEDA,37322.68133174792,176379.7160720648,62029.42326515194,ALBANY_CITY,True
1451383,2013,CITY,18472.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,30204.0,146306.0,56006.67,ALAMEDA,32557.23514640041,157704.90151401333,60370.22662418386,ALBANY_CITY,True
1451384,2013,CITY,18472.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,27000.0,151512.0,56670.37,ALAMEDA,29103.607103456863,163316.5081281095,61085.6364032418,ALBANY_CITY,True
1451385,2013,CITY,18472.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,37458.0,159565.0,56994.33,ALAMEDA,40376.404254862486,171996.92842455904,61434.83657202832,ALBANY_CITY,True
1451386,2013,CITY,18472.0,ALBANY,FIRE,FIRE FIGHTER/PARAMEDIC,46618.0,164861.0,54029.06,ALAMEDA,50250.07244255378,177705.54706233338,58238.538311448036,ALBANY_CITY,True
1451387,2013,CITY,18472.0,ALBANY,FIRE,FIRE FIGHTER/PARAMEDIC,22560.0,115193.0,33859.61,ALAMEDA,24317.68060199951,124167.8449284632,36497.65874504737,ALBANY_CITY,True
1451388,2013,CITY,18472.0,ALBANY,FIRE,FIRE FIGHTER/PARAMEDIC,6707.0,86950.0,16589.79,ALAMEDA,7229.551586773525,93724.39398687311,17882.32333662436,ALBANY_CITY,True
1451389,2013,CITY,18472.0,ALBANY,FIRE,FIRE FIGHTER/PARAMEDIC,58894.0,167063.0,46790.53,ALAMEDA,63482.51247225883,180079.10790832643,50436.044491944864,ALBANY_CITY,True
1451390,2013,CITY,18472.0,ALBANY,FIRE,FIRE FIGHTER/PARAMEDIC,2062.0,54243.0,10687.87,ALAMEDA,2222.6532536047425,58469.146670844835,11520.576638993463,ALBANY_CITY,True
1451391,2013,CITY,18472.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,27234.0,166305.0,58716.58,ALAMEDA,29355.838365020154,179262.05108668123,63291.269436247894,ALBANY_CITY,True
1451392,2013,CITY,18472.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,6282.0,144479.0,58885.21,ALAMEDA,6771.439252737629,155735.55743334605,63473.03763127959,ALBANY_CITY,True
1451393,2013,CITY,18472.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,13660.0,130563.0,56653.13,ALAMEDA,14724.269371600769,140735.34274994957,61067.05321115055,ALBANY_CITY,True
1755518,2012,CITY,18430.0,ALBANY,FIRE,FIRE CAPTAIN,66667.0,209044.0,66223.79,ALAMEDA,72913.71015357545,228631.46122285424,72428.97129511223,ALBANY_CITY,True
1755519,2012,CITY,18430.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,18774.0,156812.0,50267.41,ALAMEDA,20533.12725071213,171505.31322247098,54977.47555628632,ALBANY_CITY,True
1755520,2012,CITY,18430.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,35094.0,147545.0,39134.78,ALAMEDA,38382.3142503724,161369.99361917123,42801.716079078724,ALBANY_CITY,True
1755521,2012,CITY,18430.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,78838.0,228470.0,66534.72,ALAMEDA,86225.13509063826,249877.68099340575,72769.03549326202,ALBANY_CITY,True
1755522,2012,CITY,18430.0,ALBANY,FIRE,FIRE ENGINEER,14955.0,81041.0,58333.16,ALAMEDA,16356.286248769567,88634.55659555562,63798.98781379305,ALBANY_CITY,True
1755523,2012,CITY,18430.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,41008.0,167573.0,56923.16,ALAMEDA,44850.45713738164,183274.62090037196,62256.87055463122,ALBANY_CITY,True
1755524,2012,CITY,18430.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,38958.0,162792.0,53645.38,ALAMEDA,42608.37176058607,178045.6403216112,58671.96196616636,ALBANY_CITY,True
1755525,2012,CITY,18430.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,47812.0,174250.0,58390.69,ALAMEDA,52291.9931879753,190577.2570276227,63861.90838536722,ALBANY_CITY,True
1755526,2012,CITY,18430.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,26075.0,120631.0,53942.57,ALAMEDA,28518.232292655735,131934.14687230502,58996.9987237907,ALBANY_CITY,True
1755527,2012,CITY,18430.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,63019.0,180197.0,55139.79,ALAMEDA,68923.89188306314,197081.4920206974,60306.39845784298,ALBANY_CITY,True
1755528,2012,CITY,18430.0,ALBANY,FIRE,FIRE FIGHTER/PARAMEDIC,65432.0,179480.0,54443.14,ALAMEDA,71562.9904265791,196297.30898891087,59544.47222479682,ALBANY_CITY,True
1755529,2012,CITY,18430.0,ALBANY,FIRE,FIRE FIGHTER/PARAMEDIC,6124.0,36883.0,9889.1,ALAMEDA,6697.8199256078115,40338.94387919545,10815.710487643406,ALBANY_CITY,True
1755530,2012,CITY,18430.0,ALBANY,FIRE,FIRE FIGHTER/PARAMEDIC,43164.0,143942.0,44526.25,ALAMEDA,47208.47473366029,157429.39185693007,48698.367809045536,ALBANY_CITY,True
1755531,2012,CITY,18430.0,ALBANY,FIRE,FIRE FIGHTER/PARAMEDIC,31421.0,146303.0,54992.12,ALAMEDA,34365.15347526503,160011.61799088825,60144.89175170084,ALBANY_CITY,True
1755532,2012,CITY,18430.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,16566.0,146955.0,57461.59,ALAMEDA,18118.237244875738,160724.71051072766,62845.7515445961,ALBANY_CITY,True
1755533,2012,CITY,18430.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,50679.0,197419.0,52928.61,ALAMEDA,55427.63161493768,215917.1965861477,57888.030485422096,ALBANY_CITY,True
1755534,2012,CITY,18430.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,26527.0,156364.0,57847.39,ALAMEDA,29012.584775734562,171015.33554012736,63267.7010755072,ALBANY_CITY,True
1755535,2012,CITY,18430.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,33805.0,145839.0,55076.0,ALAMEDA,36972.5347134507,159504.1411056038,60236.6313231182,ALBANY_CITY,True
5583424,2014,CITY,18565.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,44584.0,204197.0,12617.0,ALAMEDA,47290.46063125169,216592.72809796565,13382.911846951878,ALBANY_CITY,True
5583425,2014,CITY,18565.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,44058.0,202264.0,26596.0,ALAMEDA,46732.52993207624,214542.38581373348,28210.503565152743,ALBANY_CITY,True
5583426,2014,CITY,18565.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,43066.0,203238.0,27581.0,ALAMEDA,45680.31081880238,215575.5122414842,29255.297745167616,ALBANY_CITY,True
5583428,2014,CITY,18565.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,25651.0,156215.0,24551.0,ALAMEDA,27208.13757518924,165697.99272185052,26041.3623487767,ALBANY_CITY,True
5583429,2014,CITY,18565.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,31356.0,129300.0,9433.0,ALAMEDA,33259.45818126521,137149.12434103814,10005.627918863205,ALBANY_CITY,True
5583430,2014,CITY,18565.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,37768.0,168579.0,21450.0,ALAMEDA,40060.69704649905,178812.5462667275,22752.116915044608,ALBANY_CITY,True
5583431,2014,CITY,18565.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,43835.0,174950.0,27355.0,ALAMEDA,46495.99277253988,185570.2962371587,29015.5784713774,ALBANY_CITY,True
5583432,2014,CITY,18565.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,28415.0,151491.0,25800.0,ALAMEDA,30139.92550773858,160687.22347678427,27366.182583130576,ALBANY_CITY,True
5583433,2014,CITY,18565.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,29761.0,160749.0,26984.0,ALAMEDA,31567.63410296702,170507.22806417276,28622.057008650987,ALBANY_CITY,True
5583434,2014,CITY,18565.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,41372.0,173446.0,27360.0,ALAMEDA,43883.47697012706,183974.99629122738,29020.88199513382,ALBANY_CITY,True
5583436,2014,CITY,18565.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,37195.0,181976.0,23692.0,ALAMEDA,39452.91322401325,193022.80781968098,25130.21696742363,ALBANY_CITY,True
5583437,2014,CITY,18565.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,24213.0,167520.0,25340.0,ALAMEDA,25682.844142842663,177689.25993511762,26878.258397539877,ALBANY_CITY,True
5583438,2014,CITY,18565.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,14608.0,149549.0,21493.0,ALAMEDA,15494.775006758584,158627.3348497905,22797.727219349825,ALBANY_CITY,True
5583439,2014,CITY,18565.0,ALBANY,FIRE,FIREFIGHTER/PARAMEDIC,35038.0,153585.0,26804.0,ALAMEDA,37164.97307549338,162908.33922597324,28431.130153419843,ALBANY_CITY,True
5583440,2014,CITY,18565.0,ALBANY,FIRE,FIREFIGHTER/PARAMEDIC,24572.0,128324.0,11564.0,ALAMEDA,26063.637148553666,136113.87650378482,12265.989743849688,ALBANY_CITY,True
5583441,2014,CITY,18565.0,ALBANY,FIRE,FIREFIGHTER/PARAMEDIC,2649.0,40418.0,8937.0,ALAMEDA,2809.8068861516626,42871.564637402,9479.518362226278,ALBANY_CITY,True
5583442,2014,CITY,18565.0,ALBANY,FIRE,FIREFIGHTER/PARAMEDIC,22991.0,115805.0,21826.0,ALAMEDA,24386.662936773453,122834.91372245879,23150.941901527443,ALBANY_CITY,True
5583443,2014,CITY,18565.0,ALBANY,FIRE,FIREFIGHTER/PARAMEDIC,24184.0,139530.0,19616.0,ALAMEDA,25652.083705055422,148000.1339466748,20806.78440118951,ALBANY_CITY,True
5583444,2014,CITY,18565.0,ALBANY,FIRE,FIREFIGHTER/PARAMEDIC,14824.0,106266.0,21518.0,ALAMEDA,15723.887233035957,112716.85109995946,22824.24483813193,ALBANY_CITY,True
5894798,2015,CITY,18893.0,ALBANY,FIRE,FIRE CAPTAIN,54026.0,214549.0,55722.0,ALAMEDA,57237.69511047731,227303.34002624286,59034.51758312695,ALBANY_CITY,True
5894799,2015,CITY,18893.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,43520.0,202830.0,40803.0,ALAMEDA,46107.14269440589,214887.6781412304,43228.62461764346,ALBANY_CITY,True
5894800,2015,CITY,18893.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,46291.0,206243.0,55174.0,ALAMEDA,49042.870920651265,218503.57147799525,58453.94051059629,ALBANY_CITY,True
5894802,2015,CITY,18893.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,35104.0,167019.0,48286.0,ALAMEDA,37190.8349527671,176947.8140091217,51156.468109882415,ALBANY_CITY,True
5894803,2015,CITY,18893.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,29761.0,161443.0,44309.0,ALAMEDA,31530.208495593146,171040.33635140097,46943.04654518452,ALBANY_CITY,True
5894804,2015,CITY,18893.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,53471.0,185178.0,51960.0,ALAMEDA,56649.70190745812,196186.3159435821,55048.87716914821,ALBANY_CITY,True
5894805,2015,CITY,18893.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,21380.0,149548.0,47789.0,ALAMEDA,22650.98140639701,158438.21175696258,50629.92284519676,ALBANY_CITY,True
5894806,2015,CITY,18893.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,22980.0,154020.0,49800.0,ALAMEDA,24346.096946632522,163176.05969192085,52760.47118983026,ALBANY_CITY,True
5894807,2015,CITY,18893.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,33995.0,165433.0,50013.0,ALAMEDA,36015.907993941364,175267.53072986327,52986.13344612412,ALBANY_CITY,True
5894808,2015,CITY,18893.0,ALBANY,FIRE,FIRE FIGHTER/PARA,29043.0,150559.0,46349.0,ALAMEDA,30769.525396912457,159509.3128889489,49104.3188589848,ALBANY_CITY,True
5894809,2015,CITY,18893.0,ALBANY,FIRE,FIRE FIGHTER/PARA,17503.0,109865.0,19719.0,ALAMEDA,18543.504562963837,116396.16801748399,20891.239586190022,ALBANY_CITY,True
5894810,2015,CITY,18893.0,ALBANY,FIRE,FIRE FIGHTER/PARA,34906.0,154569.0,40663.0,ALAMEDA,36981.06440466295,163757.69621166415,43080.30200787285,ALBANY_CITY,True
5894811,2015,CITY,18893.0,ALBANY,FIRE,FIRE FIGHTER/PARAMEDIC,20126.0,124481.0,29866.0,ALAMEDA,21322.434601737426,131881.04847753537,31641.450452921097,ALBANY_CITY,True
5894812,2015,CITY,18893.0,ALBANY,FIRE,FIRE FIGHTER/PARAMEDIC,23859.0,122378.0,20511.0,ALAMEDA,25277.351046549404,129653.03098933831,21730.321778606598,ALBANY_CITY,True
5894813,2015,CITY,18893.0,ALBANY,FIRE,FIRE FIGHTER/PARAMEDIC,29371.0,127661.0,20481.0,ALAMEDA,31117.024082660737,135250.09061375345,21698.538362227184,ALBANY_CITY,True
5894816,2015,CITY,18893.0,ALBANY,FIRE,FIRE LIEUTENANT/PARA,45651.0,190023.0,49843.0,ALAMEDA,48364.82470455705,201319.33768885778,52806.027419974096,ALBANY_CITY,True
5894817,2015,CITY,18893.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,33290.0,178290.0,50887.0,ALAMEDA,35268.99770902509,188888.84354286824,53912.090309977764,ALBANY_CITY,True
5894818,2015,CITY,18893.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,38316.0,185611.0,37552.0,ALAMEDA,40593.77939978989,196645.05658665832,39784.36172932743,ALBANY_CITY,True
7769250,2011,CITY,18467.0,ALBANY,FIRE,FIRE CAPTAIN,36567.0,182755.0,72219.0,ALAMEDA,40820.97666033902,204015.57660076732,80620.50792881625,ALBANY_CITY,True
7769251,2011,CITY,18467.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,9312.0,139864.0,47359.0,ALAMEDA,10395.299987996746,156134.90523208515,52868.45061550021,ALBANY_CITY,True
7769252,2011,CITY,18467.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,32614.0,188158.0,70934.0,ALAMEDA,36408.10930074376,210047.12791467912,79186.01904516337,ALBANY_CITY,True
7769253,2011,CITY,18467.0,ALBANY,FIRE,FIRE CAPTAIN/PARAMEDIC,36867.0,180512.0,64725.0,ALAMEDA,41155.8767888183,201511.63997350394,72254.70271940393,ALBANY_CITY,True
7769255,2011,CITY,18467.0,ALBANY,FIRE,FIRE ENGINEER,41391.0,163834.0,64739.0,ALAMEDA,46206.17072628579,182893.42549757933,72270.3313920663,ALBANY_CITY,True
7769256,2011,CITY,18467.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,28632.0,146221.0,55426.0,ALAMEDA,31962.86826206216,163231.43895456102,61873.91507030795,ALBANY_CITY,True
7769257,2011,CITY,18467.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,22031.0,142370.0,52324.0,ALAMEDA,24593.949101756476,158932.43763864873,58411.04774183223,ALBANY_CITY,True
7769258,2011,CITY,18467.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,38349.0,156486.0,55296.0,ALAMEDA,42810.283423505934,174690.60501736024,61728.79168130027,ALBANY_CITY,True
7769259,2011,CITY,18467.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,31838.0,143368.0,48708.0,ALAMEDA,35541.83430174403,160046.5387327231,54374.38485989535,ALBANY_CITY,True
7769260,2011,CITY,18467.0,ALBANY,FIRE,FIRE ENGINEER/PARAMEDIC,25736.0,137344.0,50123.0,ALAMEDA,28729.965688475546,153321.7441528592,55953.99713255594,ALBANY_CITY,True
7769261,2011,CITY,18467.0,ALBANY,FIRE,FIRE FIGHTER/PARA,44146.0,153159.0,53174.0,ALAMEDA,49281.670239487146,170976.56259252506,59359.931439190186,ALBANY_CITY,True
7769262,2011,CITY,18467.0,ALBANY,FIRE,FIRE FIGHTER/PARA,10997.0,104839.0,42120.0,ALAMEDA,12276.322376288683,117035.3152321296,47019.97803849044,ALBANY_CITY,True
7769263,2011,CITY,18467.0,ALBANY,FIRE,FIRE FIGHTER/PARA,34244.0,144880.0,52911.0,ALAMEDA,38227.73333214782,161734.43538025863,59066.33565989001,ALBANY_CITY,True
7769264,2011,CITY,18467.0,ALBANY,FIRE,FIRE FIGHTER/PARA,20437.0,129732.0,53627.0,ALAMEDA,22814.51308576992,144824.21155957837,59865.63063319389,ALBANY_CITY,True
7769265,2011,CITY,18467.0,ALBANY,FIRE,FIRE LIEUTENANT,17830.0,154649.0,30217.0,ALAMEDA,19904.230969285007,172639.89989730547,33732.25727419434,ALBANY_CITY,True
7769266,2011,CITY,18467.0,ALBANY,FIRE,FIRE LIEUTENANT/PARA,17731.0,142047.0,55777.0,ALAMEDA,19793.713926886845,158571.86183365269,62265.74822062871,ALBANY_CITY,True
7769267,2011,CITY,18467.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,35438.0,179845.0,66810.0,ALAMEDA,39560.63584349535,200767.04535451834,74582.2586123349,ALBANY_CITY,True
7769268,2011,CITY,18467.0,ALBANY,FIRE,FIRE LIEUTENANT/PARAMEDIC,28038.0,153665.0,56065.0,ALAMEDA,31299.76600767319,171541.42747589346,62587.25234396881,ALBANY_CITY,True
8230463,2017,CITY,19053.0,ALBANY,FIRE,FIRE CAPTAIN,39781.0,203023.0,40374.0,ALAMEDA,40752.64183665143,207981.79039246085,41360.125726174934,ALBANY_CITY,True
8230464,2017,CITY,19053.0,ALBANY,FIRE,FIRE CAPTAIN,68773.0,232015.0,55590.0,ALAMEDA,70452.76481315274,237681.91336896212,56947.77304993473,ALBANY_CITY,True
8230467,2017,CITY,19053.0,ALBANY,FIRE,FIRE ENGINEER,36936.0,171462.0,49384.0,ALAMEDA,37838.1533616188,175649.92017787206,50590.19291775457,ALBANY_CITY,True
8230468,2017,CITY,19053.0,ALBANY,FIRE,FIRE ENGINEER,36466.0,184286.0,47157.0,ALAMEDA,37356.673718994774,188787.14344810703,48308.79895153394,ALBANY_CITY,True
8230469,2017,CITY,19053.0,ALBANY,FIRE,FIRE ENGINEER,54196.0,188670.0,50798.0,ALAMEDA,55519.72491840731,193278.22164654045,52038.72954471279,ALBANY_CITY,True
8230470,2017,CITY,19053.0,ALBANY,FIRE,FIRE ENGINEER,33803.0,168277.0,50798.0,ALAMEDA,34628.63055238251,172387.12728051565,52038.72954471279,ALBANY_CITY,True
8230471,2017,CITY,19053.0,ALBANY,FIRE,FIRE ENGINEER,40394.0,174878.0,50716.0,ALAMEDA,41380.61422160574,179149.3551974543,51954.72671344647,ALBANY_CITY,True
8230472,2017,CITY,19053.0,ALBANY,FIRE,FIRE ENGINEER,43103.0,177733.0,50781.0,ALAMEDA,44155.780927708875,182074.08792020235,52021.314323596605,ALBANY_CITY,True
8230473,2017,CITY,19053.0,ALBANY,FIRE,FIRE FIGHTER,47916.0,170045.0,48447.0,ALAMEDA,49086.33735313316,174198.3102765992,49630.30690682115,ALBANY_CITY,True
8230474,2017,CITY,19053.0,ALBANY,FIRE,FIRE FIGHTER,46398.0,167311.0,24649.0,ALAMEDA,47531.26054993472,171397.53295120757,25251.046193701044,ALBANY_CITY,True
8230475,2017,CITY,19053.0,ALBANY,FIRE,FIRE FIGHTER,37011.0,139724.0,32301.0,ALAMEDA,37914.98521948433,143136.72677872062,33089.94454552872,ALBANY_CITY,True
8230476,2017,CITY,19053.0,ALBANY,FIRE,FIRE FIGHTER,38991.0,149280.0,34709.0,ALAMEDA,39943.34626713447,152926.12989556135,35556.75939539817,ALBANY_CITY,True
8230477,2017,CITY,19053.0,ALBANY,FIRE,FIRE FIGHTER,34835.0,157977.0,41878.0,ALAMEDA,35685.83691661227,161835.5521336488,42900.860582571804,ALBANY_CITY,True
8230478,2017,CITY,19053.0,ALBANY,FIRE,FIRE FIGHTER,27254.0,148435.0,15375.0,ALAMEDA,27919.67272356397,152060.49096360966,15750.530862434725,ALBANY_CITY,True
8230482,2017,CITY,19053.0,ALBANY,FIRE,FIRE LIEUTENANT,42017.0,190185.0,52859.0,ALAMEDA,43043.255625815924,194830.22517542428,54150.06899885771,ALBANY_CITY,True
8230483,2017,CITY,19053.0,ALBANY,FIRE,FIRE LIEUTENANT,37053.0,185209.0,51541.0,ALAMEDA,37958.01105988903,189732.6875122389,52799.87714996736,ALBANY_CITY,True
8230484,2017,CITY,19053.0,ALBANY,FIRE,FIRE LIEUTENANT,51047.0,208291.0,30166.0,ALAMEDA,52293.811312826365,213378.46008893603,30902.797658289815,ALBANY_CITY,True
