index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,employerfull
1171270,2018,CITY,93593.0,SANTA MONICA,FIRE - ADMINISTRATION,BATTALION CHIEF - PREVENTION,61539.0,288638.0,63317.0,LOS ANGELES,227099.0,61539.0,288638.0,63317.0,227099.0,SANTA_MONICA_CITY
1171271,2018,CITY,93593.0,SANTA MONICA,FIRE - ADMINISTRATION,BATTALION CHIEF - PREVENTION,9387.0,184473.0,37363.0,LOS ANGELES,175086.0,9387.0,184473.0,37363.0,175086.0,SANTA_MONICA_CITY
1171272,2018,CITY,93593.0,SANTA MONICA,FIRE - ADMINISTRATION,DEPUTY FIRE CHIEF,0.0,303520.0,31883.0,LOS ANGELES,303520.0,0.0,303520.0,31883.0,303520.0,SANTA_MONICA_CITY
1171275,2018,CITY,93593.0,SANTA MONICA,FIRE - ADMINISTRATION,FIRE CAPTAIN - PREVENTION,5136.0,224928.0,49114.0,LOS ANGELES,219792.0,5136.0,224928.0,49114.0,219792.0,SANTA_MONICA_CITY
1171276,2018,CITY,93593.0,SANTA MONICA,FIRE - ADMINISTRATION,FIRE CAPTAIN - PREVENTION,153790.0,362797.0,53911.0,LOS ANGELES,209007.0,153790.0,362797.0,53911.0,209007.0,SANTA_MONICA_CITY
1171277,2018,CITY,93593.0,SANTA MONICA,FIRE - ADMINISTRATION,FIRE CAPTAIN - PREVENTION,42311.0,259329.0,67725.0,LOS ANGELES,217018.0,42311.0,259329.0,67725.0,217018.0,SANTA_MONICA_CITY
1171278,2018,CITY,93593.0,SANTA MONICA,FIRE - ADMINISTRATION,FIRE CHIEF,0.0,301756.0,59996.0,LOS ANGELES,301756.0,0.0,301756.0,59996.0,301756.0,SANTA_MONICA_CITY
1171279,2018,CITY,93593.0,SANTA MONICA,FIRE - ADMINISTRATION,FIRE CHIEF,0.0,204.0,0.0,LOS ANGELES,204.0,0.0,204.0,0.0,204.0,SANTA_MONICA_CITY
1171284,2018,CITY,93593.0,SANTA MONICA,FIRE PREVENTION,ASST FIRE MARSHAL,15869.0,216870.0,65601.0,LOS ANGELES,201001.0,15869.0,216870.00000000003,65601.0,201001.0,SANTA_MONICA_CITY
1171285,2018,CITY,93593.0,SANTA MONICA,FIRE PREVENTION,ASST FIRE MARSHAL-HAZ MAT,29836.0,263896.0,67029.0,LOS ANGELES,234060.0,29836.0,263896.0,67029.0,234060.0,SANTA_MONICA_CITY
1171294,2018,CITY,93593.0,SANTA MONICA,FIRE PREVENTION,FIRE MARSHAL,11820.0,269788.0,59659.0,LOS ANGELES,257968.0,11820.000000000002,269788.0,59659.0,257968.0,SANTA_MONICA_CITY
1171299,2018,CITY,93593.0,SANTA MONICA,FIRE SUPPRESSION & RESCUE,BATTALION CHIEF - SUPPRESSION,61544.0,316279.0,60447.0,LOS ANGELES,254735.0,61544.0,316279.0,60447.0,254735.0,SANTA_MONICA_CITY
