employer,type,year,overtime,adjusted_overtime,wages
SACRAMENTO,CITY,2011,7671023.0,8563421.96089163,53531334.0
SACRAMENTO,CITY,2012,7780448.0,8509477.407667452,50990118.0
SACRAMENTO,CITY,2013,10973000.0,11827921.509119717,51922651.0
SACRAMENTO,CITY,2014,13614221.0,14440668.899732174,54890830.0
SACRAMENTO,CITY,2015,13333146.0,14125764.365518084,55566866.0
SACRAMENTO,CITY,2016,13925043.0,14569057.454995072,58154063.0
SACRAMENTO,CITY,2017,13322980.0,13648390.742738254,61748556.0
SACRAMENTO,CITY,2018,16930497.0,16930497.0,71090603.0
