employer,type,year,overtime,adjusted_overtime,wages
SAN BERNARDINO,COUNTY,2011,6879379.0,7679683.036525455,24230320.0
SAN BERNARDINO,COUNTY,2012,6861270.0,7504172.260120036,23506200.0
SAN BERNARDINO,COUNTY,2013,8502249.0,9164670.903398486,23677811.0
SAN BERNARDINO,COUNTY,2014,8814056.0,9349111.077284405,25668740.0
SAN BERNARDINO,COUNTY,2015,6163704.0,6530119.022382366,14923692.0
SAN BERNARDINO,COUNTY,2016,6367776.0,6662277.050386033,15801865.0
SAN BERNARDINO,COUNTY,2017,7824798.0,8015916.903500326,18922595.0
SAN BERNARDINO,COUNTY,2018,8617303.0,8617303.0,21151716.0
