employer,type,year,overtime,adjusted_overtime,wages
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2011,15303290.0,17083579.29051875,71545289.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2012,13835064.0,15131412.039722295,67801618.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2013,14089310.0,15187027.50365947,67505850.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2014,19379769.0,20556213.057088897,74861330.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2015,19111553.0,20247681.555209126,73953856.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2016,17292885.0,18092657.604549047,72742222.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2017,21462090.0,21986296.645030998,78753251.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2018,23730755.0,23730755.0,84719414.0
