index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employer_full,fire
7401845,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,2219.0,10730.0,5119.0,SACRAMENTO,2219.0,10730.0,5119.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401846,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,17123.0,41706.0,3622.0,SACRAMENTO,17123.0,41706.0,3622.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401847,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,2940.0,10615.0,2929.0,SACRAMENTO,2940.0,10615.0,2929.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401848,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,22237.0,60574.0,16885.0,SACRAMENTO,22237.0,60574.0,16885.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401849,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,1167.0,9474.0,2178.0,SACRAMENTO,1167.0,9474.0,2178.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401850,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,15010.0,56181.0,13737.0,SACRAMENTO,15010.0,56181.0,13737.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401851,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,5484.0,30464.0,5000.0,SACRAMENTO,5484.0,30464.0,5000.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401852,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,8772.0,41683.0,18036.0,SACRAMENTO,8772.0,41683.0,18036.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401853,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,7018.0,40353.0,7786.0,SACRAMENTO,7018.0,40353.0,7786.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401854,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,15503.0,54181.0,8138.0,SACRAMENTO,15503.0,54181.0,8138.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401855,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,31357.0,73237.0,8717.0,SACRAMENTO,31357.0,73237.0,8717.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401856,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,4768.0,26385.0,4338.0,SACRAMENTO,4768.0,26385.0,4338.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401857,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,7444.0,39740.0,15548.0,SACRAMENTO,7444.0,39740.0,15548.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401859,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,6583.0,40214.0,7188.0,SACRAMENTO,6583.0,40214.0,7188.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401860,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,13287.0,48089.0,15856.0,SACRAMENTO,13287.0,48089.0,15856.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401861,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,12454.0,44129.0,15330.0,SACRAMENTO,12454.0,44129.0,15330.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401863,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,7132.0,28368.0,10325.0,SACRAMENTO,7132.0,28368.0,10325.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401864,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,5501.0,26130.0,18637.0,SACRAMENTO,5501.0,26130.0,18637.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401865,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,3624.0,19068.0,7486.0,SACRAMENTO,3624.0,19068.0,7486.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401866,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,12431.0,34337.0,9598.0,SACRAMENTO,12431.0,34337.0,9598.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401867,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,1022.0,7510.0,6945.0,SACRAMENTO,1022.0,7510.0,6945.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401868,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,343.0,7022.0,3621.0,SACRAMENTO,343.0,7022.0,3621.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401869,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,713.0,7526.0,3263.0,SACRAMENTO,713.0,7526.0,3263.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401870,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,350.0,7029.0,3621.0,SACRAMENTO,350.0,7029.0,3621.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401871,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,397.0,7737.0,1683.0,SACRAMENTO,397.0,7737.0,1683.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401872,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,790.0,8313.0,1716.0,SACRAMENTO,790.0,8313.0,1716.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401873,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,EMERGENCY MEDICAL SVC,PARAMEDIC,191.0,6792.0,3607.0,SACRAMENTO,191.0,6792.0,3607.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401948,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OFFICE OF THE FIRE CHIEF,FIRE CAPTAIN,67560.0,216608.0,47364.0,SACRAMENTO,67560.00000000001,216608.0,47364.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401950,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OFFICE OF THE FIRE CHIEF,FIREFIGHTER,77354.0,209423.0,41071.0,SACRAMENTO,77354.0,209423.0,41071.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401955,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,ASSISTANT CHIEF,21977.0,131559.0,14293.0,SACRAMENTO,21977.0,131559.0,14293.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401959,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,192310.0,382099.0,48895.0,SACRAMENTO,192310.0,382099.0,48895.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401960,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,19733.0,150265.0,16294.0,SACRAMENTO,19733.0,150265.0,16294.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401961,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,72462.0,231407.0,49296.0,SACRAMENTO,72462.0,231407.0,49296.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401962,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,156562.0,353713.0,53321.0,SACRAMENTO,156562.0,353713.0,53321.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401963,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,150975.0,315912.0,50380.0,SACRAMENTO,150975.0,315912.0,50380.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401964,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,49280.0,220642.0,49851.0,SACRAMENTO,49280.00000000001,220642.0,49851.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401965,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,93388.0,274991.0,47740.0,SACRAMENTO,93388.0,274991.0,47740.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401966,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,15543.0,188016.0,51363.0,SACRAMENTO,15543.0,188016.0,51363.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401967,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,49292.0,233641.0,36715.0,SACRAMENTO,49292.0,233641.0,36715.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401968,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,8794.0,188710.0,50788.0,SACRAMENTO,8794.0,188710.0,50788.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401969,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,88575.0,264165.0,51261.0,SACRAMENTO,88575.0,264165.0,51261.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401970,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,103899.0,283570.0,52661.0,SACRAMENTO,103899.0,283570.0,52661.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401971,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,103136.0,315063.0,50084.0,SACRAMENTO,103136.0,315063.0,50084.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401972,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,22644.0,152855.0,12539.0,SACRAMENTO,22644.0,152855.0,12539.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401973,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,34922.0,187503.0,47829.0,SACRAMENTO,34922.0,187503.0,47829.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401974,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,107564.0,284321.0,52974.0,SACRAMENTO,107564.0,284321.0,52974.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401975,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,BATTALION CHIEF,68302.0,224062.0,48347.0,SACRAMENTO,68302.0,224062.0,48347.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401976,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,59756.0,206527.0,44918.0,SACRAMENTO,59756.0,206527.0,44918.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401977,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,49324.0,201418.0,46819.0,SACRAMENTO,49324.0,201418.0,46819.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401978,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,75602.0,218786.0,43309.0,SACRAMENTO,75602.0,218786.0,43309.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401979,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,42871.0,189948.0,22871.0,SACRAMENTO,42871.0,189948.0,22871.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401980,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,83346.0,231179.0,47180.0,SACRAMENTO,83346.0,231179.0,47180.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401981,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,39671.0,192475.0,48055.0,SACRAMENTO,39671.0,192475.0,48055.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401982,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,7326.0,156969.0,44249.0,SACRAMENTO,7326.0,156969.0,44249.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401983,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,22430.0,121918.0,23355.0,SACRAMENTO,22430.0,121918.0,23355.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401984,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,101589.0,240264.0,42627.0,SACRAMENTO,101589.0,240264.0,42627.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401985,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,87296.0,231917.0,43515.0,SACRAMENTO,87296.0,231917.0,43515.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401986,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,56081.0,193695.0,42641.0,SACRAMENTO,56081.0,193695.0,42641.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401987,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,78313.0,226169.0,43913.0,SACRAMENTO,78313.0,226169.0,43913.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401988,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,47245.0,182822.0,42603.0,SACRAMENTO,47245.0,182821.99999999997,42603.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401989,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,3860.0,137763.0,42177.0,SACRAMENTO,3860.0,137763.0,42177.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401990,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,66802.0,205747.0,42588.0,SACRAMENTO,66802.0,205747.0,42588.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401991,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,69200.0,205188.0,45457.0,SACRAMENTO,69200.0,205188.0,45457.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401992,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,145545.0,301033.0,44100.0,SACRAMENTO,145545.0,301033.0,44100.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401993,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,49183.0,186882.0,45715.0,SACRAMENTO,49183.0,186882.0,45715.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401994,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,85741.0,216787.0,44686.0,SACRAMENTO,85741.0,216787.0,44686.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401995,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,54045.0,208988.0,48236.0,SACRAMENTO,54045.0,208988.0,48236.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401997,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,10284.0,124567.0,28533.0,SACRAMENTO,10284.0,124567.0,28533.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401998,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,79369.0,223900.0,47095.0,SACRAMENTO,79369.0,223900.0,47095.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7401999,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,69.0,147587.0,27331.0,SACRAMENTO,69.0,147587.0,27331.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7402000,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,154341.0,310181.0,41024.0,SACRAMENTO,154341.0,310181.0,41024.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7402001,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,524.0,90777.0,25063.0,SACRAMENTO,524.0,90777.0,25063.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7402003,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,67319.0,210358.0,43240.0,SACRAMENTO,67319.0,210358.0,43240.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7402004,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,105144.0,274124.0,45960.0,SACRAMENTO,105144.0,274124.0,45960.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
7402005,2018,SPECIAL DISTRICT,0.0,SACRAMENTO METROPOLITAN FIRE DISTRICT,OPERATIONS,FIRE CAPTAIN,93959.0,208002.0,47164.0,SACRAMENTO,93959.0,208002.0,47164.0,SACRAMENTO_METROPOLITAN_FIRE_DISTRICT_SPECIAL_DISTRICT,True
