employer,type,year,overtime,adjusted_overtime,wages
OAKLAND,CITY,2011,964843.17,1077087.005317842,7532744.939999998
OAKLAND,CITY,2012,15705606.0,17177224.168933,65626831.0
OAKLAND,CITY,2013,17476916.0,18838566.542374764,66461027.0
OAKLAND,CITY,2014,21547049.0,22855057.25045197,74558495.0
OAKLAND,CITY,2015,22300417.0,23626114.631520085,79685006.0
OAKLAND,CITY,2016,22785756.0,23839566.478861045,83199900.0
OAKLAND,CITY,2017,20632326.0,21136265.84889848,85077798.0
OAKLAND,CITY,2018,20189630.0,20189630.0,84812772.0
