index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employer_full,fire
2595969,2018,COUNTY,774485.0,SAN MATEO,DESIGN,ASSOCIATE ENGINEER,489.0,110202.0,45935.0,SAN MATEO,489.0,110202.0,45935.0,SAN_MATEO_COUNTY,True
2597202,2018,COUNTY,774485.0,SAN MATEO,ENHANCE FLOOD CTRL PRGM ADM,ASSOCIATE ENGINEER,583.0,28198.0,3848.0,SAN MATEO,583.0,28198.0,3848.0,SAN_MATEO_COUNTY,True
5262630,2012,COUNTY,735678.0,SAN MATEO,DPW-DESIGN,ASSOCIATE ENGINEER,2150.0,93891.0,39905.0,SAN MATEO,2351.4553951758326,102688.60395742049,43644.10583464725,SAN_MATEO_COUNTY,True
6511310,2017,COUNTY,774155.0,SAN MATEO,ROAD SERVICES OPERATIONS,ASSOCIATE ENGINEER,51.0,105262.0,49986.0,SAN MATEO,52.245663348563966,107833.00030189294,51206.896630221934,SAN_MATEO_COUNTY,True
6511727,2017,COUNTY,774155.0,SAN MATEO,SPEC DISTRICTS ADMINISTRATION,ASSOCIATE ENGINEER,186.0,78715.0,35203.0,SAN MATEO,190.54300750652743,80637.59589180809,36062.825232539166,SAN_MATEO_COUNTY,True
7223924,2011,COUNTY,727795.0,SAN MATEO,DPW-DESIGN,ASSOCIATE ENGINEER,954.0,93242.0,40875.0,SAN MATEO,1064.9824085640996,104089.19259888238,45630.14250530144,SAN_MATEO_COUNTY,True
9505826,2016,COUNTY,770203.0,SAN MATEO,DESIGN,ASSOCIATE ENGINEER,586.0,103808.0,42117.0,SAN MATEO,613.1017095334719,108608.9799714175,44064.8544375789,SAN_MATEO_COUNTY,True
10150845,2013,COUNTY,745193.0,SAN MATEO,DPW-DESIGN,ASSOCIATE ENGINEER,5549.0,97154.0,41715.0,SAN MATEO,5981.330215447486,104723.40164923141,44965.072974840856,SAN_MATEO_COUNTY,True
