employer,type,year,overtime,adjusted_overtime,wages
CONTRA COSTA,COUNTY,2011,11611462.0,12962267.052107466,45615300.0
CONTRA COSTA,COUNTY,2012,11106616.0,12147307.960626151,43409541.0
CONTRA COSTA,COUNTY,2013,8841811.0,9530688.645445293,37717752.0
CONTRA COSTA,COUNTY,2014,9931397.0,10534279.984788962,38284545.0
CONTRA COSTA,COUNTY,2015,9931385.0,10521778.155976146,40441807.0
CONTRA COSTA,COUNTY,2016,10794451.0,11293679.797910063,44471183.0
CONTRA COSTA,COUNTY,2017,11864127.0,12153905.59150211,46245249.0
CONTRA COSTA,COUNTY,2018,12375184.0,12375184.0,50842770.0
