index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,employerfull
7387386,2018,SPECIAL DISTRICT,0.0,OC FIRE AUTHORITY,BUSINESS SERVICES DEPARTMENT,ASSISTANT PURCHASING AGENT,319.0,103569.0,14064.0,ORANGE,103250.0,319.0,103569.0,14064.0,103250.0,OC_FIRE_AUTHORITY_SPECIAL_DISTRICT
7387387,2018,SPECIAL DISTRICT,0.0,OC FIRE AUTHORITY,BUSINESS SERVICES DEPARTMENT,ASSISTANT PURCHASING AGENT,0.0,101085.0,30470.0,ORANGE,101085.0,0.0,101085.0,30470.0,101085.0,OC_FIRE_AUTHORITY_SPECIAL_DISTRICT
7387388,2018,SPECIAL DISTRICT,0.0,OC FIRE AUTHORITY,BUSINESS SERVICES DEPARTMENT,ASSISTANT PURCHASING AGENT,4250.0,81274.0,21945.0,ORANGE,77024.0,4250.0,81274.0,21945.0,77024.0,OC_FIRE_AUTHORITY_SPECIAL_DISTRICT
7387389,2018,SPECIAL DISTRICT,0.0,OC FIRE AUTHORITY,BUSINESS SERVICES DEPARTMENT,ASSISTANT TREASURER,0.0,89041.0,9791.0,ORANGE,89041.0,0.0,89041.0,9791.0,89041.0,OC_FIRE_AUTHORITY_SPECIAL_DISTRICT
7387442,2018,SPECIAL DISTRICT,0.0,OC FIRE AUTHORITY,COMMAND AND EMERGENCY PLANNING,FIRE BATTALION CHIEF,86404.0,275676.0,74125.0,ORANGE,189272.0,86404.0,275676.0,74125.0,189272.0,OC_FIRE_AUTHORITY_SPECIAL_DISTRICT
7387443,2018,SPECIAL DISTRICT,0.0,OC FIRE AUTHORITY,COMMAND AND EMERGENCY PLANNING,FIRE BATTALION CHIEF,71446.0,253359.0,74580.0,ORANGE,181913.0,71446.0,253359.0,74580.0,181913.0,OC_FIRE_AUTHORITY_SPECIAL_DISTRICT
7387444,2018,SPECIAL DISTRICT,0.0,OC FIRE AUTHORITY,COMMAND AND EMERGENCY PLANNING,FIRE BATTALION CHIEF,184602.0,365143.0,73109.0,ORANGE,180541.0,184602.0,365143.0,73109.0,180541.0,OC_FIRE_AUTHORITY_SPECIAL_DISTRICT
7387445,2018,SPECIAL DISTRICT,0.0,OC FIRE AUTHORITY,COMMAND AND EMERGENCY PLANNING,FIRE CAPTAIN,83526.0,239298.0,66664.0,ORANGE,155772.0,83526.0,239298.0,66664.0,155772.0,OC_FIRE_AUTHORITY_SPECIAL_DISTRICT
7387486,2018,SPECIAL DISTRICT,0.0,OC FIRE AUTHORITY,COMMAND AND EMERGENCY PLANNING,FIRE DIVISION CHIEF,169938.0,380528.0,79592.0,ORANGE,210590.0,169938.0,380528.0,79592.0,210590.0,OC_FIRE_AUTHORITY_SPECIAL_DISTRICT
7387491,2018,SPECIAL DISTRICT,0.0,OC FIRE AUTHORITY,COMMUNITY RISK REDUCTION DEPARTMENT,ASSISTANT FIRE MARSHAL,58979.0,195004.0,42487.0,ORANGE,136025.0,58979.0,195004.0,42487.0,136025.0,OC_FIRE_AUTHORITY_SPECIAL_DISTRICT
