user_id,user_name,user_unique_id,post_desc,post_id,duration,bookmark_count,comment_count,heart_count,share_count,play_count,create_time_est,created_date,created_time
6741856611730998277,Matt Stiles,mattystiles,How popular is your birthday? #birthday #dataviz #dailyviz #d3 #septemberbaby #baby ,7376710123806493998,96,0,0,3,0,148,2024-06-04 14:02:53-04:00,2024-06-04,14:02:53
6741856611730998277,Matt Stiles,mattystiles,Births trend #data #datavisualization #census #charts #dailyviz #baby #birthcontrol #babyboomer ,7376366845542010158,22,0,0,5,0,261,2024-06-03 15:50:45-04:00,2024-06-03,15:50:45
6741856611730998277,Matt Stiles,mattystiles,we're moody for reasons. #dailyviz #dataviz #gallup #polling ,7375700983076097322,0,3,0,8,0,2088,2024-06-01 20:46:51-04:00,2024-06-01,20:46:51
6741856611730998277,Matt Stiles,mattystiles,Biscuits are so good. #socksnsprings ,7230871028103122219,11,21,0,847,38,2458,2023-05-08 13:52:47-04:00,2023-05-08,13:52:47
6741856611730998277,Matt Stiles,mattystiles,Agree to disagree #squishmallow #devilwearsprada ,7219779680683969835,0,13,0,34,3,333,2023-04-08 16:32:36-04:00,2023-04-08,16:32:36
6741856611730998277,Matt Stiles,mattystiles,Dangerous content #tiktok #congress #shouchew ,7214529653036436779,0,14,0,110,96,1375,2023-03-25 12:59:56-04:00,2023-03-25,12:59:56
6741856611730998277,Matt Stiles,mattystiles,make it stop #rain #losangeles #weather ,7213474370591755562,10,13,0,158,26,3161,2023-03-22 16:45:00-04:00,2023-03-22,16:45:00
6741856611730998277,Matt Stiles,mattystiles,"Baba, daddy, dad... bruh. ",7183444635543440686,13,18,0,1065,2,3639,2022-12-31 17:34:11-05:00,2022-12-31,17:34:11
6741856611730998277,Matt Stiles,mattystiles,#socksnsprings get the AI treatment ,7178253088447335723,13,27,0,401,15,708,2022-12-17 17:48:14-05:00,2022-12-17,17:48:14
6741856611730998277,Matt Stiles,mattystiles,A distinguished gentleman #socksnsprings ,7165685381956898090,8,5,0,340,1,1083,2022-11-13 20:59:09-05:00,2022-11-13,20:59:09
6741856611730998277,Matt Stiles,mattystiles,Springs must know #socksnsprings ,7157841760062950699,10,9,0,427,1,1414,2022-10-23 18:42:11-04:00,2022-10-23,18:42:11
6741856611730998277,Matt Stiles,mattystiles,Ouch. #westside #losangeles #centinelaave #delrey ,7157832638550543658,0,1,0,386,0,2009,2022-10-23 18:06:28-04:00,2022-10-23,18:06:28
6741856611730998277,Matt Stiles,mattystiles,Springs isn't afraid of the camera. #socksnsprings ,7155257677885738286,5,6,0,450,0,1273,2022-10-16 19:34:20-04:00,2022-10-16,19:34:20
6741856611730998277,Matt Stiles,mattystiles,She's gonna drivie me crazy. #dadsoftiktok #drivinglessons ,7154747593833237806,19,6,0,2976,0,9544,2022-10-15 10:35:12-04:00,2022-10-15,10:35:12
6741856611730998277,Matt Stiles,mattystiles,Things these #strangerthings characters will never get. ,7144784110656048426,14,13,0,887,3,4059,2022-09-18 14:11:39-04:00,2022-09-18,14:11:39
6741856611730998277,Matt Stiles,mattystiles,"Springs, misbehaving. #socksnsprings #lazyday #losangeles #catsoftiktok ",7139713352275643694,0,12,0,881,5,3617,2022-09-04 22:14:17-04:00,2022-09-04,22:14:17
6741856611730998277,Matt Stiles,mattystiles,The angel vs the rascal #socksnsprings ,7136574489290132779,9,13,0,806,1,2613,2022-08-27 11:13:55-04:00,2022-08-27,11:13:55
6741856611730998277,Matt Stiles,mattystiles,"Springs, my road ""dog"" #socksnsprings",7129197088570740011,0,19,1,1704,5,4303,2022-08-07 14:05:51-04:00,2022-08-07,14:05:51
6741856611730998277,Matt Stiles,mattystiles,#socksnsprings have no plans #losangeles #lazyday,7128906184160988459,6,6,0,723,3,2841,2022-08-06 19:16:57-04:00,2022-08-06,19:16:57
6741856611730998277,Matt Stiles,mattystiles,proud dad was proud of @reallife.evaa #losangeles #sanferndovalley,7123985647894809898,20,0,0,9,0,94,2022-07-24 13:02:47-04:00,2022-07-24,13:02:47
6741856611730998277,Matt Stiles,mattystiles,Lincoln Logs are hard #hustiles #lunatuna #losangeles #dadsoftiktok,7121098273712131374,0,0,0,6,0,50,2022-07-16 18:18:18-04:00,2022-07-16,18:18:18
6741856611730998277,Matt Stiles,mattystiles,#duet with @mattystiles Three years ago. They grow up so fast. #hustiles #culvercity,7116569502682336558,0,1,0,466,0,1648,2022-07-04 13:24:21-04:00,2022-07-04,13:24:21
6741856611730998277,Matt Stiles,mattystiles,#duet with @mattystiles They grow up so fast #culvercity #hustiles,7116568112052423982,7,2,0,330,0,1025,2022-07-04 13:18:58-04:00,2022-07-04,13:18:58
6741856611730998277,Matt Stiles,mattystiles,"Wanna get away, @evablythe_ ? #hustiles",7113641478361976106,15,0,0,15,0,279,2022-06-26 16:02:07-04:00,2022-06-26,16:02:07
6741856611730998277,Matt Stiles,mattystiles,"Father-daughters trip to the USS Iowa, a retired battleship docked in the LA Harbor. Great adventure for kids. #losangeles #sanpedro #hustiles",7105860205191236910,33,1,0,29,1,847,2022-06-05 16:46:46-04:00,2022-06-05,16:46:46
6741856611730998277,Matt Stiles,mattystiles,@evablythe_ loved taking the train with her little sisters. #traintok #westfield #losangeles #hustiles #sisters,7103322118078598442,19,14,1,1962,5,4565,2022-05-29 20:37:41-04:00,2022-05-29,20:37:41
6741856611730998277,Matt Stiles,mattystiles,Luna and the planets ... in Chinese.,7095022354295721259,23,29,0,2510,0,5481,2022-05-07 11:50:22-04:00,2022-05-07,11:50:22
6741856611730998277,Matt Stiles,mattystiles,Look at this distinguished gentleman. #socksnsprings #catsoftiktok,7090167909967727915,6,7,0,1115,3,2247,2022-04-24 09:52:39-04:00,2022-04-24,09:52:39
6741856611730998277,Matt Stiles,mattystiles,Malibu sunset,7088653351872695595,12,3,0,643,1,2039,2022-04-20 07:55:25-04:00,2022-04-20,07:55:25
6741856611730998277,Matt Stiles,mattystiles,"crazy cat, sad cat? #socksnsprings",7082379129911528750,27,38,1,4756,3,8623,2022-04-03 10:08:13-04:00,2022-04-03,10:08:13
