user_id,user_name,user_unique_id,post_desc,post_id,duration,bookmark_count,comment_count,heart_count,share_count,play_count,create_time_est,created_date,created_time
6569595380449902597,lilyachty,lilyachty,#duet with @sheeloveskp #mcdonalds  CAN I GET UHHH,7362607356250934574,30,1328,246,23200,448,558200,2024-04-27 13:57:09-04:00,2024-04-27,13:57:09
6569595380449902597,lilyachty,lilyachty,donkey mouth ,7362197069907430699,16,6735,888,167000,2478,1700000,2024-04-26 11:25:02-04:00,2024-04-26,11:25:02
6569595380449902597,lilyachty,lilyachty,,7361116246135409962,63,7547,1041,148100,4844,1200000,2024-04-23 13:30:47-04:00,2024-04-23,13:30:47
6569595380449902597,lilyachty,lilyachty,whats ur favorite word??,7358660400625241387,10,25800,1378,574300,4040,3100000,2024-04-16 22:41:02-04:00,2024-04-16,22:41:02
6569595380449902597,lilyachty,lilyachty,we saw a gay,7358602520115170603,0,22100,815,414500,3893,2500000,2024-04-16 18:56:32-04:00,2024-04-16,18:56:32
6569595380449902597,lilyachty,lilyachty,This is the one #Ad @mcdonald’s canada🇨🇦 ,7358479208974126382,7,3946,568,62000,2811,805800,2024-04-16 10:57:39-04:00,2024-04-16,10:57:39
6569595380449902597,lilyachty,lilyachty,pov your looking at the back of adins fade,7357172409474256174,18,1294,210,58700,242,822100,2024-04-12 22:26:54-04:00,2024-04-12,22:26:54
6569595380449902597,lilyachty,lilyachty,✨motivaysean✨,7355369769274445099,0,2802,519,80100,1588,944500,2024-04-08 01:52:10-04:00,2024-04-08,01:52:10
6569595380449902597,lilyachty,lilyachty,@mcdonald’s canada🇨🇦 #AD ,7354442562616266027,11,6634,884,123900,4092,1200000,2024-04-05 13:53:54-04:00,2024-04-05,13:53:54
6569595380449902597,lilyachty,lilyachty,I fugured it out ,7351675210187214111,41,34700,6205,722800,56600,4300000,2024-03-29 02:56:29-04:00,2024-03-29,02:56:29
6569595380449902597,lilyachty,lilyachty,😂😂😂😂😂😂😂 wtf,7350095392073076011,16,19900,1189,345600,7478,4000000,2024-03-24 20:44:28-04:00,2024-03-24,20:44:28
6569595380449902597,lilyachty,lilyachty,NEW TYLAAAA!!,7349248205059673387,0,9018,1152,196600,6805,1500000,2024-03-22 13:57:03-04:00,2024-03-22,13:57:03
6569595380449902597,lilyachty,lilyachty,Should i start a series showing my nick nacks?,7340559514455870750,141,12700,2965,250400,2437,1900000,2024-02-28 03:02:10-05:00,2024-02-28,03:02:10
6569595380449902597,lilyachty,lilyachty,good job mr beast,7338193518676004138,32,88700,4723,1200000,7132,7200000,2024-02-21 17:59:07-05:00,2024-02-21,17:59:07
6569595380449902597,lilyachty,lilyachty,am i late??,7336445182285532458,0,135900,6848,2200000,19400,10100000,2024-02-17 00:54:54-05:00,2024-02-17,00:54:54
6569595380449902597,lilyachty,lilyachty,my new solid gold bracelets  from my friend nadine ghosn :),7336350699296443694,11,19100,1518,380600,1623,2700000,2024-02-16 18:47:59-05:00,2024-02-16,18:47:59
6569595380449902597,lilyachty,lilyachty,bottega jeans i aint evennnnn,7334541273749032235,107,9100,1411,236400,895,2000000,2024-02-11 21:46:28-05:00,2024-02-11,21:46:28
6569595380449902597,lilyachty,lilyachty,pimpin aint easy but i… make it look soooo soooo eaaaaasyyyyyy,7333088060353088810,42,25500,2721,318400,4124,2400000,2024-02-07 23:47:41-05:00,2024-02-07,23:47:41
6569595380449902597,lilyachty,lilyachty,or am i the only one?,7332057057094307114,52,4614,1059,117400,264,1100000,2024-02-05 05:08:20-05:00,2024-02-05,05:08:20
6569595380449902597,lilyachty,lilyachty,Verses i love part 7,7330050403364654378,48,38800,1480,192200,4480,1900000,2024-01-30 19:19:44-05:00,2024-01-30,19:19:44
6569595380449902597,lilyachty,lilyachty,,7326774133474299179,9,57300,4734,900800,12200,5400000,2024-01-21 23:26:16-05:00,2024-01-21,23:26:16
6569595380449902597,lilyachty,lilyachty,flyest momma in the world,7325555300289826090,22,5036,601,172600,328,1700000,2024-01-18 16:36:23-05:00,2024-01-18,16:36:23
6569595380449902597,lilyachty,lilyachty,balenciaga chocolate ,7322745358587645227,59,9345,1129,203600,588,2200000,2024-01-11 02:52:14-05:00,2024-01-11,02:52:14
6569595380449902597,lilyachty,lilyachty,Friends,7322667932226506027,18,648200,44400,7600000,90800,42300000,2024-01-10 21:52:00-05:00,2024-01-10,21:52:00
6569595380449902597,lilyachty,lilyachty,☺️☺️☺️☺️☺️☺️,7321144055407185194,49,37400,2953,567100,3404,3900000,2024-01-06 19:18:39-05:00,2024-01-06,19:18:39
6569595380449902597,lilyachty,lilyachty,I got a new hat ,7320788452390210858,26,17300,9918,402900,1595,3200000,2024-01-05 20:18:34-05:00,2024-01-05,20:18:34
6569595380449902597,lilyachty,lilyachty,@karrahbooo hearing her self on the radio for the first time 🥲,7320417001107737899,15,29600,1781,712100,1199,5800000,2024-01-04 20:17:17-05:00,2024-01-04,20:17:17
6569595380449902597,lilyachty,lilyachty,I got a new watch !,7320201288740932910,80,7942,1534,181400,811,1600000,2024-01-04 06:19:53-05:00,2024-01-04,06:19:53
6569595380449902597,lilyachty,lilyachty,VERSES IM PROUD OF PART 6,7313326553742527787,53,18800,1091,129700,2889,1700000,2023-12-16 17:42:20-05:00,2023-12-16,17:42:20
6569595380449902597,lilyachty,lilyachty,Verses im proud of Part 5,7313321837608373547,45,7026,407,58100,690,1000000,2023-12-16 17:24:01-05:00,2023-12-16,17:24:01
6569595380449902597,lilyachty,lilyachty,yall aint never went majors on da cap!!!,7313059286563736874,29,2123,560,45000,538,966700,2023-12-16 00:25:22-05:00,2023-12-16,00:25:22
6569595380449902597,lilyachty,lilyachty,somebody listened.,7313058155330538795,15,16900,1030,496300,842,4300000,2023-12-16 00:20:56-05:00,2023-12-16,00:20:56
6569595380449902597,lilyachty,lilyachty,verses im proud of part 4,7313045392483028266,25,46000,2666,370300,3971,2800000,2023-12-15 23:31:26-05:00,2023-12-15,23:31:26
6569595380449902597,lilyachty,lilyachty,WOWWW,7312631756597955886,22,39400,3796,863600,3431,5300000,2023-12-14 20:46:11-05:00,2023-12-14,20:46:11
6569595380449902597,lilyachty,lilyachty,Getting ready with @Bose  #soundispower ,7312596018514840878,29,717,76,18800,35,779000,2023-12-14 18:27:31-05:00,2023-12-14,18:27:31
6569595380449902597,lilyachty,lilyachty,Verses Im Proud Of Part 3,7312201001883241771,89,93500,3540,555800,7703,4400000,2023-12-13 16:54:45-05:00,2023-12-13,16:54:45
6569595380449902597,lilyachty,lilyachty,Verses Im Proud Of Pt. 2,7312200769061571883,53,4501,245,35500,440,951400,2023-12-13 16:53:47-05:00,2023-12-13,16:53:47
6569595380449902597,lilyachty,lilyachty,ima start a new series where i post verse of mine im proud.. part 1!,7312155741018721582,57,5584,618,57400,906,461900,2023-12-13 13:59:02-05:00,2023-12-13,13:59:02
6569595380449902597,lilyachty,lilyachty,😂😂😂 my muse  @karrahbooo #lilyachty ,7310807784369737006,49,43200,1892,1200000,2589,11700000,2023-12-09 22:48:13-05:00,2023-12-09,22:48:13
6569595380449902597,lilyachty,lilyachty,Well now ya know … @karrahbooo ,7309760287798742314,46,95200,7177,2700000,10900,22000000,2023-12-07 03:03:55-05:00,2023-12-07,03:03:55
6569595380449902597,lilyachty,lilyachty,100% would,7309379458035748139,30,502100,44400,10900000,49800,102700000,2023-12-06 02:25:37-05:00,2023-12-06,02:25:37
6569595380449902597,lilyachty,lilyachty,i cant control what my dawgs say or do 🤦🏿‍♂️ @A Safe Place Pod ,7307731490534591786,40,15400,1627,168000,6016,2500000,2023-12-01 15:50:36-05:00,2023-12-01,15:50:36
6569595380449902597,lilyachty,lilyachty,Wow,7298943080755891498,25,6467,816,171900,1199,2100000,2023-11-07 23:27:12-05:00,2023-11-07,23:27:12
6569595380449902597,lilyachty,lilyachty,Thank You @Thom Browne ,7298755208874659118,14,6588,1456,208900,1023,2400000,2023-11-07 11:18:02-05:00,2023-11-07,11:18:02
6569595380449902597,lilyachty,lilyachty,@Bose  #SoundIsPower ,7298457055042768174,20,365,67,7985,44,691800,2023-11-06 16:01:11-05:00,2023-11-06,16:01:11
6569595380449902597,lilyachty,lilyachty,Hahhahahahahaha what the fuck,7298147263145069866,59,6686,452,136100,560,1400000,2023-11-05 19:58:57-05:00,2023-11-05,19:58:57
6569595380449902597,lilyachty,lilyachty,my first ever jwip check,7296614831921073454,26,3441,485,80200,226,983300,2023-11-01 17:52:17-04:00,2023-11-01,17:52:17
6569595380449902597,lilyachty,lilyachty,She really think she irreplaceable ,7295559791789755694,8,64800,3514,1000000,3534,5600000,2023-10-29 21:38:13-04:00,2023-10-29,21:38:13
6569595380449902597,lilyachty,lilyachty,"Big Booo, We Welcome You With Open Arms @karrahbooo ",7294489550259277102,27,12100,905,393300,642,3600000,2023-10-27 00:25:04-04:00,2023-10-27,00:25:04
6569595380449902597,lilyachty,lilyachty,loser ,7294351602838785323,28,5939,645,165600,1017,1500000,2023-10-26 15:29:49-04:00,2023-10-26,15:29:49
6569595380449902597,lilyachty,lilyachty,this man is actually crazy 😂😂😂😂,7294350419147492651,18,30300,2010,663000,7588,5100000,2023-10-26 15:25:13-04:00,2023-10-26,15:25:13
6569595380449902597,lilyachty,lilyachty,"shameless plug, tesla out now",7271108967781174571,33,18300,4261,518800,33000,5900000,2023-08-25 00:16:30-04:00,2023-08-25,00:16:30
6569595380449902597,lilyachty,lilyachty,shouts out to tajjjjjjjjjjj,7271101374425845034,48,1404,661,45900,879,702000,2023-08-24 23:47:03-04:00,2023-08-24,23:47:03
6569595380449902597,lilyachty,lilyachty,step aside queen elizabeth… theres a new queen intown! @A Safe Place Pod   ,7265581737223146798,42,12100,875,218800,6554,1800000,2023-08-10 02:48:14-04:00,2023-08-10,02:48:14
6569595380449902597,lilyachty,lilyachty,IG BAKING/COOKING VIDEOS BE LEAVING OUT INSTRUCTIONS I STG,7255137433648614702,48,91600,12200,1800000,98800,10900000,2023-07-12 23:18:48-04:00,2023-07-12,23:18:48
6569595380449902597,lilyachty,lilyachty,How fast are you? prove it. #ad  #ChromeSpeedChallenge #openversechallenge #duetme,7253195523648277802,58,2131,2392,362200,3947,12000000,2023-07-07 17:43:19-04:00,2023-07-07,17:43:19
6569595380449902597,lilyachty,lilyachty,🤦🏿‍♂️…..,7230552488527760686,8,148900,5130,1700000,131400,7300000,2023-05-07 17:16:46-04:00,2023-05-07,17:16:46
6569595380449902597,lilyachty,lilyachty,#duet with @therealbigwinnn some people listen to music all day… me? Tiktok sounds,7187802118441471274,29,38600,2541,497500,20600,3300000,2023-01-12 11:23:26-05:00,2023-01-12,11:23:26
6569595380449902597,lilyachty,lilyachty,@mikedean my guy did the craaaaaziest rendition of poland,7156317293440519470,77,3556,1171,57300,800,1500000,2022-10-19 16:06:16-04:00,2022-10-19,16:06:16
6569595380449902597,lilyachty,lilyachty,fuck what y’all sayin this new drake turnt me to a ranger (rusty as hell… nigga ain’t jerked in 12 + years)😂😂😂,7110353037692144942,15,24100,5133,555500,7121,4400000,2022-06-17 19:21:15-04:00,2022-06-17,19:21:15
6569595380449902597,lilyachty,lilyachty,Gonna starve in Germany :(,7109178205151464746,15,65400,13400,1800000,25600,11400000,2022-06-14 15:22:18-04:00,2022-06-14,15:22:18
6569595380449902597,lilyachty,lilyachty,@RARE TASTY VARIETIES just put me on,7057283127198256430,11,13700,3890,417800,4074,4300000,2022-01-25 18:02:54-05:00,2022-01-25,18:02:54
6569595380449902597,lilyachty,lilyachty,WHERE DA PROBLEM AT,7056521494322613551,16,79600,17100,2100000,28900,9800000,2022-01-23 16:47:22-05:00,2022-01-23,16:47:22
6569595380449902597,lilyachty,lilyachty,Wow ima start using filters.,7055935794040753455,5,3500,2537,272100,670,3400000,2022-01-22 02:54:35-05:00,2022-01-22,02:54:35
6569595380449902597,lilyachty,lilyachty,#duet with @sissybaelol NO!!! STOP!!,7053991263602937134,13,10500,10200,548800,6770,4500000,2022-01-16 21:11:11-05:00,2022-01-16,21:11:11
6569595380449902597,lilyachty,lilyachty,and I still ate it 💯,7053528846498368814,13,2957,1409,215200,430,2100000,2022-01-15 15:14:22-05:00,2022-01-15,15:14:22
6569595380449902597,lilyachty,lilyachty,@justineskye TELL ME WHY,7052532687260863790,7,16900,3000,931000,4089,5500000,2022-01-12 22:48:46-05:00,2022-01-12,22:48:46
6569595380449902597,lilyachty,lilyachty,this blew my mind #fyp,7052240544906480943,20,4261,4126,195400,1853,1700000,2022-01-12 03:55:12-05:00,2022-01-12,03:55:12
6569595380449902597,lilyachty,lilyachty,#stitch with @lizzo NO MORE!!!!!!!,7050709886337895727,15,52900,11100,2600000,13900,13400000,2022-01-08 00:55:22-05:00,2022-01-08,00:55:22
6569595380449902597,lilyachty,lilyachty,#stitch with @lizzo ya dead wrongggg,7049575625497103662,15,8010,2246,383700,4017,3200000,2022-01-04 23:33:51-05:00,2022-01-04,23:33:51
6569595380449902597,lilyachty,lilyachty,@Sadie Jean  I’m late but I wanted to join! #duet,7049564228285500719,38,36600,13800,815900,18000,6000000,2022-01-04 22:49:38-05:00,2022-01-04,22:49:38
6569595380449902597,lilyachty,lilyachty,Back to you Tom.,7047909272382131502,32,3387,2053,246200,833,1700000,2021-12-31 11:47:34-05:00,2021-12-31,11:47:34
6569595380449902597,lilyachty,lilyachty,Reply to @bigslattnem IKRR!!,7036098628175334661,10,19400,7435,854400,5334,5800000,2021-11-29 15:56:13-05:00,2021-11-29,15:56:13
6569595380449902597,lilyachty,lilyachty,#duet with @elena_anele5 MESSED AROUND AND GOT RICHER THAN ALL MY IDOLS!!!!,7035371613457681711,15,2682,490,171400,199,1700000,2021-11-27 16:55:02-05:00,2021-11-27,16:55:02
6569595380449902597,lilyachty,lilyachty,CRAZYYYYYY!!! It’s cereal bites on the popcorn!,7031748209542253870,15,9743,3299,405100,6434,3100000,2021-11-17 22:34:23-05:00,2021-11-17,22:34:23
6569595380449902597,lilyachty,lilyachty,2 much free time on my hands Tbh... thanks mother factory :),7028751920483273990,36,9767,3975,501300,3782,3300000,2021-11-09 20:47:15-05:00,2021-11-09,20:47:15
6569595380449902597,lilyachty,lilyachty,da lion sleeps tonight 💯,7028026321808936239,14,2707,1343,95200,1511,954300,2021-11-07 21:51:33-05:00,2021-11-07,21:51:33
6569595380449902597,lilyachty,lilyachty,#duet with @jayversay AB-SO…LUTELY,7026832718214483246,14,8865,1962,277900,2141,2200000,2021-11-04 17:39:49-04:00,2021-11-04,17:39:49
6569595380449902597,lilyachty,lilyachty,"If u ever in Brooklyn, NY goto cuts n slices!!!!!! 93 Howard AveBrooklyn, NY  11233United States.",7016110130567728390,14,4759,1070,129300,1739,1200000,2021-10-06 20:10:39-04:00,2021-10-06,20:10:39
6569595380449902597,lilyachty,lilyachty,I’m going to make 30 of these today. Sorry not sorry,7010121416007748869,12,57500,16800,3000000,36500,14800000,2021-09-20 16:51:22-04:00,2021-09-20,16:51:22
6569595380449902597,lilyachty,lilyachty,I miss u guys,7010119986744151302,15,6191,2819,484600,3788,3200000,2021-09-20 16:45:49-04:00,2021-09-20,16:45:49
6569595380449902597,lilyachty,lilyachty,Grand Riding Children.. one day you 2 can reach this level of succession,7002999943094914310,35,8809,5521,625500,5773,4400000,2021-09-01 12:16:25-04:00,2021-09-01,12:16:25
6569595380449902597,lilyachty,lilyachty,😂😂😂😂😂😂😂😂,7000136956386561285,11,10100,3546,770000,2723,3900000,2021-08-24 19:06:34-04:00,2021-08-24,19:06:34
6569595380449902597,lilyachty,lilyachty,"Never stop at a red light, who’s with me? 🤔",6996744506162908422,11,2944,4434,169400,4617,1500000,2021-08-15 15:42:08-04:00,2021-08-15,15:42:08
6569595380449902597,lilyachty,lilyachty,love music video out now 💓🌸💖,6990409653238729990,15,1775,1964,101300,646,1200000,2021-07-29 13:59:40-04:00,2021-07-29,13:59:40
6569595380449902597,lilyachty,lilyachty,Ain’t I pretty,6982614109057584389,13,7281,10600,589800,4643,3600000,2021-07-08 13:49:01-04:00,2021-07-08,13:49:01
6569595380449902597,lilyachty,lilyachty,#stitch with @_dabrattyt,6981124379816054022,13,23600,6929,1200000,25700,7500000,2021-07-04 13:28:06-04:00,2021-07-04,13:28:06
6569595380449902597,lilyachty,lilyachty,#LoveMusic,6980733306585287941,26,1275,1532,118600,829,1400000,2021-07-03 12:10:33-04:00,2021-07-03,12:10:33
6569595380449902597,lilyachty,lilyachty,😂😂😂😂😂😂😂😂😂,6971850804361792773,15,13800,5604,622000,11200,2900000,2021-06-09 13:41:53-04:00,2021-06-09,13:41:53
6569595380449902597,lilyachty,lilyachty,Pahkitupandtryagain,6971596447347248389,15,2975,2232,256600,1103,1800000,2021-06-08 21:14:52-04:00,2021-06-08,21:14:52
6569595380449902597,lilyachty,lilyachty,😂😂😂😂😂😂😂😂 cap,6966084971731684613,15,638,481,65300,108,884300,2021-05-25 00:47:37-04:00,2021-05-25,00:47:37
6569595380449902597,lilyachty,lilyachty,#duet with @dakota.rivers LMAOO THIS IS WILD,6962779893826358533,10,163500,12600,5900000,18100,23300000,2021-05-16 03:02:14-04:00,2021-05-16,03:02:14
6569595380449902597,lilyachty,lilyachty,Idk,6956259527327042821,15,8314,5233,571600,4570,3000000,2021-04-28 13:19:46-04:00,2021-04-28,13:19:46
6569595380449902597,lilyachty,lilyachty,#duet with @rosiesnailwerk  PLEASE SHOW HER SOME L🍩VE!!!!!,6955548597542718725,18,4031,1381,447800,637,2500000,2021-04-26 15:21:00-04:00,2021-04-26,15:21:00
6569595380449902597,lilyachty,lilyachty,"First 5000 people to comment I’ll buy u a pair.., 💯😤......",6955132261859691781,30,4210,17000,365100,1916,2100000,2021-04-25 12:25:24-04:00,2021-04-25,12:25:24
6569595380449902597,lilyachty,lilyachty,Hail feels like you did something wrong and ur in the middle of a Colosseum and the crowd is just throwing rocks at you￼,6954833821686598918,14,1973,1599,167400,513,1700000,2021-04-24 17:07:18-04:00,2021-04-24,17:07:18
6569595380449902597,lilyachty,lilyachty,"Y’all poor, not me doe 💯",6954832795831241990,22,30500,38300,1800000,21900,7500000,2021-04-24 17:03:19-04:00,2021-04-24,17:03:19
6569595380449902597,lilyachty,lilyachty,WE JUST PUT UP MY SENIOR PORTRAIT ON FAIRFAX AND MELROSE... COME TAKE A PICTURE !,6954635916585504006,42,3857,1005,310500,706,1700000,2021-04-24 04:19:25-04:00,2021-04-24,04:19:25
6569595380449902597,lilyachty,lilyachty,#duet with @notcashmoneyjbans  fahks bro💯😤,6950501241915018501,59,19200,7838,1200000,3711,4600000,2021-04-13 00:54:47-04:00,2021-04-13,00:54:47
6569595380449902597,lilyachty,lilyachty,😂😂😂😂😂😂😂 bro who is gonna eat all this pop corn,6950467018294299909,15,1256,633,173200,126,1200000,2021-04-12 22:41:54-04:00,2021-04-12,22:41:54
6569595380449902597,lilyachty,lilyachty,😂😂😂😂😂😂,6948973675060251910,13,98900,25800,2700000,61800,10000000,2021-04-08 22:06:58-04:00,2021-04-08,22:06:58
6569595380449902597,lilyachty,lilyachty,Shoutout to @reesespuffs for the LIL YACHT. Tap in with Reese’s tomorrow to learn how you can cop yours! #sponsored,6948167012006776070,25,2224,1266,145200,960,1100000,2021-04-06 17:56:40-04:00,2021-04-06,17:56:40
6569595380449902597,lilyachty,lilyachty,Stoppppp,6947105141652770054,5,2335,1243,253400,628,1600000,2021-04-03 21:16:06-04:00,2021-04-03,21:16:06
6569595380449902597,lilyachty,lilyachty,#duet with @.murraywill I wish it was this easy when I was in school,6945519830380399878,10,9297,3428,788100,1504,4000000,2021-03-30 14:44:15-04:00,2021-03-30,14:44:15
6569595380449902597,lilyachty,lilyachty,Reply to @thepalaceofpc I still have a wee wee😈 #cityboyz,6945484252351876357,9,932,5784,126700,1082,1400000,2021-03-30 12:26:12-04:00,2021-03-30,12:26:12
6569595380449902597,lilyachty,lilyachty,#duet with @afcs5150 👀 what y’all have for breakfast this morning ? 🥞🍳☕️,6945465076249922821,45,23900,22100,596700,18600,3800000,2021-03-30 11:11:48-04:00,2021-03-30,11:11:48
6569595380449902597,lilyachty,lilyachty,Eating a cupcake with a fork????,6944072701816458502,12,872,683,144600,193,1300000,2021-03-26 17:08:40-04:00,2021-03-26,17:08:40
6569595380449902597,lilyachty,lilyachty,#stitch with @lilyachty this the first thing I saw when I woke up today excuse my morning face....... but like....hdksnslabsishsjjs,6942869108073516293,59,55700,28100,2800000,18700,11200000,2021-03-23 11:18:07-04:00,2021-03-23,11:18:07
6569595380449902597,lilyachty,lilyachty,Glasses you should get 😎,6939633860338633990,51,13100,2099,337500,2859,2000000,2021-03-14 18:03:41-04:00,2021-03-14,18:03:41
6569595380449902597,lilyachty,lilyachty,Yes I drive with no hands 😏,6939207812325199109,18,2806,1352,258700,1129,1500000,2021-03-13 13:30:24-05:00,2021-03-13,13:30:24
6569595380449902597,lilyachty,lilyachty,How me and my mail tech schedule appointments 🥰,6939206533611834630,55,4877,1299,207900,1956,1300000,2021-03-13 13:25:26-05:00,2021-03-13,13:25:26
6569595380449902597,lilyachty,lilyachty,Not at the local grocery store,6938263266321845509,39,3564,1473,171000,1295,1300000,2021-03-11 00:25:12-05:00,2021-03-11,00:25:12
6569595380449902597,lilyachty,lilyachty,#stitch with @tyde_ 🙂,6937712092233370886,11,6122,5710,285600,3775,1500000,2021-03-09 12:46:15-05:00,2021-03-09,12:46:15
6569595380449902597,lilyachty,lilyachty,Idk?,6937516708559211781,10,11900,8985,938600,19700,5400000,2021-03-09 00:08:10-05:00,2021-03-09,00:08:10
6569595380449902597,lilyachty,lilyachty,#greenscreen U SHOULDA STAYED HOME!!!!!!!!,6937048054461762821,43,27500,18800,1500000,60700,7200000,2021-03-07 17:49:27-05:00,2021-03-07,17:49:27
6569595380449902597,lilyachty,lilyachty,#stitch with @lilyachty STOP!!,6937042155995204869,11,36000,14800,1800000,16900,10200000,2021-03-07 17:26:33-05:00,2021-03-07,17:26:33
6569595380449902597,lilyachty,lilyachty,don’t do drugs kids!,6936631044112141573,6,22100,8906,1300000,29000,7200000,2021-03-06 14:51:13-05:00,2021-03-06,14:51:13
6569595380449902597,lilyachty,lilyachty,I had an allergic reaction Guize /: lmaooo,6933300025103633669,6,3501,2383,368800,2429,2200000,2021-02-25 15:25:17-05:00,2021-02-25,15:25:17
6569595380449902597,lilyachty,lilyachty,#stitch with @baknari !!!!!!!!!!!!!,6932154518167686406,46,116400,39300,4000000,26100,16400000,2021-02-22 13:20:09-05:00,2021-02-22,13:20:09
6569595380449902597,lilyachty,lilyachty,So fye,6928933835857988869,15,5580,2970,409000,1349,2100000,2021-02-13 21:02:20-05:00,2021-02-13,21:02:20
6569595380449902597,lilyachty,lilyachty,#duet with @maggiecarrie watching my self  watch tiktoks,6928675118684114181,8,1283,933,197300,197,1500000,2021-02-13 04:18:38-05:00,2021-02-13,04:18:38
6569595380449902597,lilyachty,lilyachty,GLEEEEEEE,6927817783686270214,20,9204,6714,555900,8780,3100000,2021-02-10 20:51:29-05:00,2021-02-10,20:51:29
6569595380449902597,lilyachty,lilyachty,THANK U BEYONCE I LOVE UUUU,6925906145035029765,34,82200,16900,4100000,29500,14000000,2021-02-05 17:13:17-05:00,2021-02-05,17:13:17
6569595380449902597,lilyachty,lilyachty,"I just woke up, the crust is still in my eyes and my face is dry but... my new smile.. well..",6919595225698684165,17,3831,5119,410200,4463,2500000,2021-01-19 17:03:44-05:00,2021-01-19,17:03:44
6569595380449902597,lilyachty,lilyachty,#beatbox 😂😂😂😂😂,6917506192877178117,13,76800,37500,2100000,55000,8800000,2021-01-14 01:57:51-05:00,2021-01-14,01:57:51
6569595380449902597,lilyachty,lilyachty,Can we make a hit.... yes or yes?🤔 @24kgoldn,6917461831233670406,5,2187,2642,321000,559,2300000,2021-01-13 23:05:14-05:00,2021-01-13,23:05:14
6569595380449902597,lilyachty,lilyachty,IT IS 7 IN THE MORNING.......,6912780120528882950,11,62300,9148,1900000,35600,11200000,2021-01-01 08:18:05-05:00,2021-01-01,08:18:05
6569595380449902597,lilyachty,lilyachty,i am responsible for @brittany_broski meeting the love of her life finally...,6912699599434157317,25,32900,2915,1100000,5777,4600000,2021-01-01 03:05:20-05:00,2021-01-01,03:05:20
6569595380449902597,lilyachty,lilyachty,I can never handle these 🥺,6912138198567177477,30,14400,2229,751200,2115,3200000,2020-12-30 14:46:40-05:00,2020-12-30,14:46:40
6569595380449902597,lilyachty,lilyachty,@baylenlevine is a champion !!!!,6911103068318797061,59,4549,2222,335500,1304,1900000,2020-12-27 19:49:50-05:00,2020-12-27,19:49:50
6569595380449902597,lilyachty,lilyachty,My sis and girlfriend did the 1 chip challenge :),6910408692353535237,55,1636,916,188700,481,1400000,2020-12-25 22:55:24-05:00,2020-12-25,22:55:24
6569595380449902597,lilyachty,lilyachty,You now have something to do New Year’s Eve... @brittany_broski let’s freaking goooooooooooooo,6909572907798678790,26,936,599,78800,168,1000000,2020-12-23 16:52:01-05:00,2020-12-23,16:52:01
6569595380449902597,lilyachty,lilyachty,Laundry Money 😂😂😂,6903383983309049094,24,9436,4938,750700,2431,3700000,2020-12-07 00:36:36-05:00,2020-12-07,00:36:36
