flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
559114142,11116973,N72EX,,N72EX,,SNA,HHR,HHR,
559110348,11116973,N72EX,,N72EX,,LGB,SNA,SNA,
