flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
565992285,11116973,N72EX,,N72EX,,SFO,APC,APC,
566018587,11116973,N72EX,,N72EX,,BFL,LGB,LGB,
566002108,11116973,N72EX,,N72EX,,APC,BFL,BFL,
