flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
594344462,11116973,N72EX,,N72EX,N72EX,SNA,LGB,LGB,
594337946,11116973,N72EX,,N72EX,N72EX,,SNA,SNA,
