flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
540878954,11116973,N72EX,,N72EX,,LGB,SNA,SNA,
540888024,11116973,N72EX,,N72EX,,SNA,RAL,RAL,
