flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
574696033,1569521562,,,,,,,,,,,,,,,
574538876,1569458427,,,,,,,,,,,,8,,,
574681962,1569516981,,,,,,,,,,,,9,450,,
574666644,1569512170,,,,,,,,,,,,9,,,
574546448,1569461886,,,,,,,,,,,,9,175,,
574546448,1569462528,,,,,,,,,,,,,1075,,
574552592,1569465043,,,,,,,,,,,,9,600,,
