flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
557996589,1562955876,,,,,,,,,,,,9,,,
557996589,1562957132,,,,,,,,,,,,,1850,,
557996589,1562958717,,,,,,,,,,,,,450,,
