flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
561993190,1564502946,,,,,,,,,,,,,,,
562036242,1564517504,,,,,,,,,,,,6,1900,,
