flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
537192464,1554220431,,,,,,,,,,,,9,225,,
537192464,1554221361,,,,,,,,,,,,,1100,,
537192464,1554223090,,,,,,,,,,,,,1875,,
