flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
573276748,1568944448,,,,,,,,,,,,,475,,
573269359,1568940960,,,,,,,,,,,,,,,
573418449,1568998340,,,,,,,,,,,,,500,,
573418449,1568999636,,,,,,,,,,,,,1050,,
573464767,1569013954,,,,,,,,,,,,,,,
