flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
595942807,1579019772,,,,,,,,,,,,,,,
595980756,1579035406,,,,,,,,,,,,8,1625,,
