flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
584062638,1573536047,,,,,,,,,,,,6,975,,
584057503,1573533081,,,,,,,,,,,,,175,,
584038389,1573522558,,,,,,,,,,,,9,225,,
584038389,1573524225,,,,,,,,,,,,,875,,
584025700,1573516471,,,,,,,,,,,,,,,
584025700,1573517710,,,,,,,,,,,,,225,,
