flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
594138310,1578172204,,,,,,,,,,,,9,1250,,
594132809,1578169609,,,,,,,,,,,,,325,,
594143648,1578174755,,,,,,,,,,,,,275,,
