flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
561023894,1564122335,,,,,,,,,,,,,,,
561023894,1564123432,,,,,,,,,,,,,1600,,
