flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
566615282,1566329022,,,,,,,,,,,,7,1150,,
566627080,1566332016,,,,,,,,,,,,9,900,,
566594996,1566320890,,,,,,,,,,,,7,1200,,
