flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
595804009,1578951022,,,,,,,,,,,,9,1700,,
595763742,1578934003,,,,,,,,,,,,9,250,,
