flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
593483312,1577850287,,,,,,,,,,,,,100,,
593492309,1577857073,,,,,,,,,,,,9,50,,
593492309,1577857887,,,,,,,,,,,,,1400,,
593605374,1577918474,,,,,,,,,,,,8,50,,
