flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
570658426,1567902130,,,,,,,,,,,,,,,
570658426,1567903512,,,,,,,,,,,,,500,,
570658426,1567904785,,,,,,,,,,,,,225,,
