flight_id,timestamp,IAS,TAS,mach,alt_MCP,alt_FMS,autopilot_flags,true_track,roll_angle,QNH,wind_direction,wind_speed,precision,alt_GPS,emergency_status,tcas_acas_status
570620718,1567885049,,,,,,,,,,,,,,,
570599940,1567877561,,,,,,,,,,,,,,,
570611402,1567881567,,,,,,,,,,,,9,,,
570611402,1567882188,,,,,,,,,,,,,425,,
